"n",40,0
373,5,0,0.01,0.26,0.73,0.38,0.78,0.85
433,10,0.4,0,0.35000000000000003,0,0.86,0.21,0.64
493,10,0.97,0.67,0.6,0.06,0.71,0.15,0.38
553,10,0.43,0.06,0.86,0.9,0.78,0.34,0.17
613,20,0.77,0.67,0.8300000000000001,0.36,0.37,0.79,0.78
738,"end"
