"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","11","50","0.67","0.27","0.8","0.18","0.71","0.65","0.68","0.25","0.05","0.41000000000000003","0.06","0.81","0.8","0.37","0.2","0.14","0.22","0.79","0.2","0.96","0.73","0.19","0.79","0.9","0.37","0.41000000000000003","0.01","0.23","0.63","0.37","0.56","0.42","0.63","0.37","0.19","""911873391""","203","203","203","0","203"
"1","12","50","0.96","0.17","0.76","0.56","0.05","0.19","0.12","0.02","0.34","0.31","0.78","0.41000000000000003","0.63","0.9400000000000001","0.52","0.75","0.55","0.81","0.45","0.9400000000000001","0.05","0.72","0.63","0.58","0.5700000000000001","0.68","0.63","0.42","0.59","0.08","0.99","0.85","0.92","0.59","0.93","""-717157535""","203","203","203","0","203"
"1","13","50","0.52","0.37","0.08","0.23","0.86","0.29","0.3","0.42","0.76","0.28","0.18","0.6","0.14","0.4","0.14","0.1","0.64","0.06","0.22","0.64","0.84","0.26","0.9","0.08","0.54","0.45","0.08","0.39","0.06","0.8200000000000001","0.19","0.87","0.26","0.5700000000000001","0.44","""-255558154""","203","203","203","0","203"
"1","14","50","0.27","0.59","0.09","0.13","0.1","0.56","0.22","0.38","0.63","0.8200000000000001","0.8200000000000001","1","0.07","0.4","0.51","0.97","0.15","0.54","0.29","0.1","0.72","0.93","0.72","0.77","0.8200000000000001","0.86","0.03","0.46","0.6","0.15","0.64","0.97","0.09","0.37","0.89","""520308355""","203","203","203","0","203"
"1","15","50","0.34","0.43","0.98","0.26","0","0.9400000000000001","0.71","0.74","0.22","0.64","0.75","0.81","0.12","0.29","0.07","0.52","0.71","0.15","0.38","0.36","0.66","0.8300000000000001","0.75","0.34","0.7000000000000001","0.6","0.98","0.6","0.49","0.34","0.04","0.25","0.15","0.05","0.56","""-1151441297""","203","203","203","0","203"
"1","16","50","0.32","0.9400000000000001","0.33","0.51","0.03","0.92","0.45","0.79","0.14","0.22","0.65","0.56","0.43","0.17","0.92","0.96","0.3","0.8200000000000001","0.48","0.19","0.86","0.42","0.96","0.8","0.14","0.73","0.06","0.99","0.24","0.89","0.96","0.97","0.62","0.9","0.8200000000000001","""872416493""","203","203","203","0","203"
"1","17","50","0.74","0.24","0.11","0.55","0.26","0.08","0.88","0.68","0.46","0.11","0.11","0.07","0.49","0.15","0.96","0.97","0.61","0.77","0.8200000000000001","0.86","0.49","0.51","0.16","0.46","0.34","0.59","0.48","0","0.49","0.04","0.58","0.33","0.93","0.35000000000000003","0.64","""11270332""","203","203","203","0","203"
"1","18","50","0.58","0.46","0.16","0.11","0.9400000000000001","0.52","0.36","0.41000000000000003","0.75","0.07","0.34","0.58","0.78","0.27","0.9400000000000001","0.3","0.48","0.55","0.42","0.8200000000000001","0.67","0.45","0.43","0.28","0.64","0.75","0.39","0","0.96","0.14","0","0.7000000000000001","0.63","0.78","0.13","""-550618359""","203","203","203","0","203"
"1","19","50","0.8300000000000001","0.63","0.67","0.53","0.71","0.3","0.13","0.81","0.84","0.12","0.9500000000000001","0.37","0.3","0","0.52","0.6","0.21","0.36","0.42","0.07","0.37","0.22","0.65","0.9400000000000001","0.31","0.52","0.22","0.77","0.15","0.49","0.17","0.3","0.79","0.93","0.71","""320588018""","203","203","203","0","203"
"1","20","50","0.9500000000000001","0.81","1","0.24","0.49","0.5","0.24","0.55","0.24","0.79","0.77","0.18","0.4","0.3","0.3","0.19","0.3","0","0.79","0.07","0.4","0.11","0.92","0.34","0.74","0.34","0.24","0.26","0.31","0.34","0.44","0.72","0","0.67","0.59","""-2031390697""","203","203","203","0","203"
"1","21","50","0.37","0.42","0.7000000000000001","0.72","0.6","0.17","0.33","0.03","0.9","0.08","0.11","0.26","0.16","0.51","0.64","0.19","0.17","0.22","0.54","0.13","0.15","0.46","0.45","0.49","0.66","0.29","0.01","0.9","0.05","0.09","0.48","0.65","0.5","0.9400000000000001","0.37","""-861378271""","203","203","203","0","203"
"1","22","50","0.79","0.46","0.39","0.6","0.4","0.74","0.22","0.93","0.91","0.45","0.11","0.79","1","0.29","0.9500000000000001","0.25","0.97","0.59","0.96","0.8200000000000001","0.9","0.56","0.9","0.6","0.32","0.17","0.7000000000000001","0.27","0","0.87","0.75","0.26","0.8300000000000001","0.84","0.88","""-2015336547""","203","203","203","0","203"
"1","23","50","0.03","0.8200000000000001","0.16","0.92","0.8200000000000001","0.51","0.44","0.17","0.1","0.86","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.96","0.34","0.23","0.63","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.19","0.68","0.46","0.44","0.26","""85950041""","203","203","203","0","203"
"1","24","50","0.79","0.56","0.72","0.88","0.9","0","0.86","0.26","0.47000000000000003","0.38","0.3","0.36","1","0.04","0.15","0.71","0.75","0.88","0.87","0.6","0.92","0.25","0.11","0.56","0.56","0.96","0.4","0.17","0.32","0.58","0.76","0.72","0.52","0.37","0.78","""995643309""","203","203","203","0","203"
"1","25","50","0.71","0.29","0.64","0.26","0.29","0.52","0.59","0.58","0.45","0.68","0.48","0.56","0.26","0.6900000000000001","0.45","0.81","0.64","1","0.98","0.16","0.86","0.07","0.08","0.59","0.56","0.14","0.86","0.97","0.93","0.79","0.64","0.48","0.26","0.48","0.79","""-1150536193""","203","203","203","0","203"
"1","26","50","0.36","0.11","0.54","0.26","0.37","0.9","0.75","1","0.41000000000000003","0.97","0.42","0.3","0.21","0.37","0.46","0.03","0.47000000000000003","0.99","0.35000000000000003","0.65","0.4","0.76","0.12","0.52","0.39","0.92","0.18","0.67","0.41000000000000003","0.6900000000000001","0.05","0.8","0.18","0.11","0.84","""535663427""","203","203","203","0","203"
"1","27","50","0.32","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.3","0.73","0.9500000000000001","0.3","0.26","0.3","0.22","0.3","0.87","0.96","0.67","0.08","0.8","0.08","0.15","0.55","0.86","0.28","0.9400000000000001","0.39","0.24","0.51","0.58","0","0.25","0.26","""-79674273""","203","203","203","0","203"
"1","28","50","0.34","0.48","0.64","0.84","0.15","0.45","0.55","0.89","0.1","0.91","0.14","0.73","0.24","0.62","0.77","0.08","0.12","0.9400000000000001","0.43","0.24","0.79","0.84","0.71","0.8300000000000001","0.38","0.02","0.98","0.04","0.8200000000000001","0.46","0.28","0.71","0.63","0.11","0.73","""-557374243""","203","203","203","0","203"
"1","29","50","0.12","0.18","0.04","0.9400000000000001","0.41000000000000003","0.06","0.87","0.48","0.28","0.89","0.6","0.92","0.73","0.72","0.03","0.3","0.16","0.66","0.64","0.28","0.89","0.7000000000000001","0.11","0.72","0.41000000000000003","0.11","0.44","0.11","0.3","0.89","0.3","0.8200000000000001","0","0.55","0.67","""305917441""","203","203","203","0","203"
"1","30","50","0.6","0.6900000000000001","0.76","0.71","0.9500000000000001","0.79","0.99","0.66","0.03","0.98","0.86","0.07","0.02","0.15","0.23","0.87","0.51","0.14","0.55","0.33","0.96","0.96","0.45","0.12","0.6900000000000001","0.71","0.7000000000000001","0.75","0.91","0.71","0.58","0.54","0.9","0.49","0.22","""-996536988""","203","203","203","0","203"
"1","31","50","1","0.89","0.79","0.44","0.7000000000000001","0.68","0.43","0.18","0.48","0.26","0.29","0.16","0.91","0.68","0.05","0.22","0.26","0.78","0.04","0.09","0.64","0.11","0.39","0.24","0.5","0.24","0.46","0.6","0.3","0.19","0.68","0.58","0.91","0.56","0.53","""677739744""","203","203","203","0","203"
"1","32","50","0.22","0.26","0.46","0.8200000000000001","0.52","0.71","0.75","0.88","0.19","0.73","0.48","0.19","0.79","0.15","0.34","0.99","0.93","0.63","0.78","0.29","0.7000000000000001","0.71","0.21","0.75","1","0.45","0.74","0.37","0.49","0.15","0.46","0.32","0.31","0.75","0.35000000000000003","""-1484228358""","203","203","203","0","203"
"1","33","50","0.27","0.11","0.73","0.62","0.19","0.64","0.17","0.8300000000000001","0.34","0.6","0.36","0.5700000000000001","0.38","0.85","0.65","0.03","0.91","0.67","0.8300000000000001","0.53","0.45","0.43","0.8200000000000001","0.76","0.07","0.41000000000000003","0.81","0.39","0.33","0.79","0.2","0.47000000000000003","0.77","0.64","0.56","""-350349551""","203","203","203","0","203"
"1","34","50","0.2","0.41000000000000003","0.12","0.36","0.19","0.41000000000000003","0.56","0","0.52","0.03","0.28","0.49","0.24","0.21","0.11","0.09","0.16","0.49","0.27","0.26","0.26","0.3","0.36","0.72","0.11","0.31","0.85","0.11","0.68","0.67","0.23","0.97","0.91","0.22","0.8200000000000001","""-253466061""","203","203","203","0","203"
"1","35","50","0.19","0.71","0.5700000000000001","0.05","0.18","0.23","0.37","0.33","0.25","0.52","0.08","0.09","0.49","0.36","0.45","0.11","0.49","0.01","0.96","0.72","0.3","0.45","0.54","0.39","0.29","0.87","0.78","1","0.75","0.03","0.28","0.7000000000000001","0.9400000000000001","0.22","0.8200000000000001","""1084868240""","203","203","203","0","203"
"1","36","50","0.88","0.89","0.5","0.1","0.09","0.02","0.04","0.91","0.13","0.86","0.43","0.5700000000000001","0.88","0.01","0.77","0.32","0.3","0.42","0.37","0.88","0.24","0.66","0.87","0.37","0.8300000000000001","0.79","0.17","0.86","0.19","0.5700000000000001","0.14","0.64","0.15","0.8","0.06","""-2023062422""","203","203","203","0","203"
"1","37","50","0.6900000000000001","0.04","0.45","0.25","0.79","0.58","0.61","0.64","0.8300000000000001","0.42","0.77","0.34","0.78","0.65","0.5","0.75","0.65","0.37","0.32","0.09","0.87","0.64","0.42","0.2","0.42","0.46","0.9400000000000001","0.26","0.56","0.8","0.66","0.24","0.6","0.6900000000000001","0.74","""1703850864""","203","203","203","0","203"
"1","38","50","0.31","0.37","0.07","0.64","0.31","0.9500000000000001","0.85","0.68","0.07","0.79","0.1","0.46","0.25","0.58","0","0.86","0.64","0.89","0.68","0.78","0.67","0.8300000000000001","0.22","0.78","0.9","0","0.17","0.12","0.67","0.79","0.91","0.81","0.56","0.75","0.65","""290586729""","203","203","203","0","203"
"1","39","50","0.81","0.65","0.97","0.26","0.51","0.08","0.45","0.3","0.1","0.32","0.27","0.06","0.13","0.45","0.06","0.59","0.11","0.15","0.56","0.98","0.47000000000000003","0.32","0.6","0.54","0.71","0.97","0.62","0.87","0.42","0.13","0.86","0.81","0.67","0.45","0.4","""-343502196""","203","203","203","0","203"
"1","40","50","0","0.32","0.09","0.3","0.34","0.32","0.11","0.52","0.98","0.79","0.34","0.86","0.88","0.84","0.52","0.19","0.37","0.59","0.1","0.22","0.5","0.28","0.8200000000000001","0.03","0.21","0.14","0.16","0.45","0.45","0.73","0.35000000000000003","0.77","0.28","0.62","0.81","""562019432""","203","203","203","0","203"
"1","41","50","0.43","0.55","0.32","0.63","0.67","0.78","0.1","0.47000000000000003","0.6","0.6","0.71","0.86","0.48","0.79","0.6","0.46","0.17","0.96","0.37","0.86","0.9","0.15","0.29","0.11","0.2","0.6","0.77","0.56","0.15","0.29","0.19","0.9","0.97","0.8300000000000001","1","""-1784956190""","203","203","203","0","203"
"1","42","50","0.6900000000000001","0.38","0.66","0.36","0.15","0.77","0.64","0.42","0.9400000000000001","0.67","0.64","0.22","0.31","0.89","0.03","0.17","0.91","0.8200000000000001","0.03","0.01","0.87","0.5","0.26","0.7000000000000001","0.11","0.79","0.67","0","0.23","0.23","0.71","0.5700000000000001","0.14","0.74","0.63","""-461305537""","203","203","203","0","203"
"1","43","50","0.11","0.39","0.9400000000000001","0.7000000000000001","0.01","0.27","0.61","0.85","0.92","0.18","0.71","0.45","0.56","0.74","0.97","0","0.96","0.64","0.38","0.4","0.52","0.8","0.47000000000000003","0.48","0.73","0.99","0.16","0.19","0.99","0.16","0.78","0.01","0.34","0.56","0.98","""501104503""","203","203","203","0","203"
"1","44","50","0.7000000000000001","0.48","0.52","0.22","0.33","0.04","0.85","0.92","0.92","0.49","0.72","0.89","0.45","0.3","0.38","0","0.23","0.05","0.31","0.88","0.77","0.35000000000000003","0.74","0.44","0.96","0.27","0.34","0.47000000000000003","0.25","0.36","0.59","0.29","0.5700000000000001","0.58","0.79","""1929794440""","203","203","203","0","203"
"1","45","50","0.9400000000000001","0.34","0.27","0.9400000000000001","0.29","0.9500000000000001","0.65","0.52","0.55","0.01","0.6","0.67","0.17","0.76","1","0.23","0.81","0.24","0.61","0.9500000000000001","0.86","0.56","0.3","0.07","0.54","0.11","0.99","0.86","0.18","0.81","0.34","0.35000000000000003","0.28","0.49","0.97","""1187446384""","203","203","203","0","203"
"1","46","50","0.9400000000000001","0.77","0.91","0.11","0.26","0.71","0.45","0.75","0.49","0","0.3","0.3","0.65","0.28","0.49","0.75","0.89","0.84","0.26","0.05","0.12","0.79","0.01","0.76","0.74","0.42","0.05","0.55","0.14","0.42","0.36","0.26","0.91","0.34","0.52","""1887809032""","204","204","204","0","204"
"1","47","50","0.64","0.18","0.84","0.41000000000000003","0.03","0.04","0.4","0.56","0.86","0.21","0.89","0.37","0.88","0.26","0.99","0.31","0.3","0.07","0.6","0.18","0.43","0.44","0.87","0.93","0.37","0.52","0.63","0.93","0.56","0.13","0.33","0.49","0.54","0.98","0.35000000000000003","""684884324""","203","203","203","0","203"
"1","48","50","0.56","0.18","0.52","0.43","0.3","0.03","0.13","0.67","0.3","0.34","0.13","0.53","0.18","0.8200000000000001","0.3","0.55","0.6900000000000001","0.76","0.53","0.74","0.78","0.21","0.59","0.89","0.51","0.68","0.76","0.8200000000000001","0.25","0.04","0.08","0.5","0.37","0.42","0.37","""-922599433""","203","203","203","0","203"
"1","49","50","0.8200000000000001","0.59","0.41000000000000003","0.39","0.03","0.41000000000000003","0.6","0.49","0.48","0.6900000000000001","0.33","0.92","0.32","0.26","0.97","0.09","0.75","0.73","0.16","0.72","0.6","0.43","0.15","0.01","0.61","0.8200000000000001","0.6","0.71","0.23","0.07","0.37","0.97","0.07","0.37","0.92","""-1814157664""","203","203","203","0","203"
"1","50","50","0.76","0.15","0.76","0.42","0.89","0.46","0.3","0.19","0.54","0.14","0.78","0.99","0.63","0.24","0.64","0.23","0.41000000000000003","0.4","0.97","0.62","0.5700000000000001","0.04","0.86","0.5700000000000001","0.18","0.5","0","0.89","0.02","0.53","0.92","0.7000000000000001","0.79","0.56","0.7000000000000001","""-1451693672""","203","203","203","0","203"
"1","51","100","0.43","0.71","0.32","0.63","0.67","0.49","0.13","0.8","0.19","0.73","0.48","0.19","0.79","0.22","0.34","0.99","0.92","0.59","0.79","0.29","0.7000000000000001","0.71","0.21","0.68","1","0.45","0.74","0.37","0.49","0.15","0.46","0.32","0.31","0.75","0.35000000000000003","""2056404104""","203","203","203","0","203"
"1","52","100","0.22","0.26","0.46","0.8200000000000001","0.76","0.71","0.75","0.39","0.6","0.6","0.56","0.86","0.48","0.79","0.6","0.46","0.17","0.96","0.37","0.73","0.9","0.08","0.29","0.11","0.2","0.6","0.77","0.07","0.15","0.29","0.19","0.9","0.64","0.8300000000000001","1","""-1310199985""","203","203","203","0","203"
"1","53","100","0.12","0.18","0.97","0.97","0.41000000000000003","0.06","0.4","0.17","0.1","0.87","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.96","0.34","0.23","0.63","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.3","0.68","0.46","0.44","0.26","""2079074252""","203","203","203","0","203"
"1","54","100","0.03","0.8200000000000001","0.31","0.8300000000000001","0.8200000000000001","0.51","0.8300000000000001","0.48","0.28","0.89","0.6","0.35000000000000003","0.73","0.71","0.03","0.24","0.16","0.66","0.64","0.98","0.89","0.7000000000000001","0.11","0.71","0.41000000000000003","0.11","0.47000000000000003","0.37","0.3","0.89","0.33","0.8200000000000001","0","0.55","0.67","""-1349163319""","203","203","203","0","203"
"1","55","100","0.74","0.24","0.11","0.4","0.26","0.08","0.87","0.68","0.46","0.11","0.11","0.56","0.49","0.15","0.31","0.97","0.61","0.29","0.61","0.9500000000000001","0.86","0.56","0.3","0.07","0.54","0.11","0.99","0.86","0.13","0.81","0.34","0.6","0.28","0.49","0.97","""596751152""","203","203","203","0","203"
"1","56","100","0.9400000000000001","0.34","0.27","0.9400000000000001","0.29","0.9500000000000001","0.65","0.52","0.55","0.01","0.6","0.67","0.17","0.76","1","0.23","0.81","0.72","0.8200000000000001","0.86","0.5","0.51","0.16","0.46","0.3","0.59","0.48","1","0.54","0.07","0.58","0.33","0.93","0.35000000000000003","0.64","""1153427081""","203","203","203","0","203"
"1","57","100","0.96","0.17","0.76","0.59","0.05","0.18","0.12","0.02","0.34","0.31","0.78","0.41000000000000003","0.63","0.9400000000000001","0.52","0.75","0.55","0.81","0.18","0.72","0.6","0.43","0.15","0.9400000000000001","0.35000000000000003","0.8200000000000001","0.6","0.71","0.23","0.07","0.37","0.34","0.07","0.37","0.92","""-107493969""","203","203","203","0","203"
"1","58","100","0.8200000000000001","0.59","0.15","0.39","0.03","0.97","0.6","0.49","0.48","0.6900000000000001","0.32","0.92","0.32","0.26","0.71","0.09","0.75","0.73","0.47000000000000003","0.9400000000000001","0.05","0.72","0.63","0.58","0.5700000000000001","0.68","0.48","0.42","0.59","0.08","0.99","0.85","0.92","0.36","0.9","""-379354762""","203","203","203","0","203"
"1","59","100","0.56","0.18","0.12","0.43","0.31","0.03","0.13","0.67","0.3","0.34","0.49","0.5","0.18","0.8200000000000001","0.3","0.55","0.47000000000000003","0.8","0.26","0.26","0.07","0.63","0.1","0.51","0.6","0.22","0.31","0.49","0.06","0.89","0.75","0.47000000000000003","0.1","0.8","0.9400000000000001","""-2033995746""","203","203","203","0","203"
"1","60","100","0.6","0.37","0.8200000000000001","0.9400000000000001","0.8","0.14","0.2","0.65","0","0.29","0.26","0.19","0.36","0.52","0.19","0.6","0.6900000000000001","0.76","0.53","0.53","0.77","0.21","0.59","0.89","0.51","0.68","0.76","0.93","0.22","0.11","0.08","0.5","0.37","0.42","0.37","""-184846428""","203","203","203","0","203"
"1","61","100","0.03","0.59","0.8200000000000001","0.89","0.9500000000000001","0.14","0.22","0.65","0.98","0.29","0.99","0.12","0.36","0.52","0.19","0.03","0.47000000000000003","0.47000000000000003","0.3","0.26","0.72","0.63","0.1","0.51","0.6","0.22","0.28","0.49","0.06","0.9400000000000001","0.75","0.46","0.1","0.8","0.9400000000000001","""-1026524980""","203","203","203","0","203"
"1","62","100","0.6","1","0.16","0.92","0.8200000000000001","0.51","0.44","0.17","0.1","0.89","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.97","0.34","0.23","0","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.19","0.68","0.46","0.44","0.26","""-1020465320""","203","203","203","0","203"
"1","63","100","0.7000000000000001","0.04","0.45","0.25","0.79","0.59","0.61","0.64","0.8300000000000001","0.42","0.8200000000000001","0.34","0.78","0.65","0.77","0.75","0.65","0.37","0.31","0.14","0.87","0.64","0.42","0.2","0.73","0.34","0.24","0.26","0.31","0.34","0.35000000000000003","0.72","0","0.67","0.59","""-2125781941""","203","203","203","0","203"
"1","64","100","0.9500000000000001","0.81","1","0.07","0.49","0.5","0.24","0.55","0.24","0.79","0.76","0.18","0.4","0.3","0.3","0.19","0.3","1","0.79","0.24","0.4","0.11","0.32","0.34","0.42","0.46","0.9400000000000001","0.26","0.56","0.8","0.66","0.24","0.6","0.6900000000000001","0.74","""1774642372""","203","203","203","0","203"
"1","65","100","0.13","0.18","0.04","0.9400000000000001","0.38","0.5700000000000001","0.87","0.48","0.28","0.89","0.6","0.91","0.73","0.72","0.03","0.3","0.16","0.61","0.64","0.19","0.38","0.87","0.92","0.93","0.74","0.34","0.24","0.26","0.31","0.34","0.45","0.72","0","0.67","0.59","""1132039631""","203","203","203","0","203"
"1","66","100","0.96","0.81","1","0.24","0.48","0.5","0.24","0.55","0.27","0.79","0.77","0.18","0.47000000000000003","0.3","0.3","0.19","0.3","0","0.79","0.07","0.87","0.71","0.11","0.72","0.41000000000000003","0.11","0.44","0.11","0.3","0.89","0.3","0.8200000000000001","0","0.55","0.66","""-1961691193""","203","203","203","0","203"
"1","67","100","0.31","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.3","0.73","0.9500000000000001","0.25","0.21","0.3","0.22","0.3","0.87","0.96","0.67","0.08","0.8","0.08","0.15","0.72","0.86","0.28","0.9400000000000001","0.38","0.24","0.51","0.58","0.97","0.25","0.26","""589310696""","203","203","203","0","203"
"1","68","100","0.2","0.37","0.12","0.36","0.85","0.41000000000000003","0.56","0","0.86","0.03","0.28","0.49","0.24","0.18","0.11","0.09","0.16","0.49","0.27","0.25","0.26","0.3","0.37","0.72","0.11","0.96","0.85","0.11","0.68","0.67","0.23","0.97","0.9","0.26","0.8200000000000001","""-2077427518""","203","203","203","0","203"
"1","69","100","0.19","0.18","0.84","0.38","0.03","0.04","0.4","0.56","0.86","0.21","0.89","0.16","0.88","0.26","0.99","0.31","0.8200000000000001","0.07","0.13","0.18","0.43","0.43","0.87","0.93","0.37","0.51","0.63","0.93","0.56","0.13","0.33","0.49","0.54","0.98","0.35000000000000003","""1826805402""","203","203","203","0","203"
"1","70","100","0.64","0.71","0.56","0.05","0.18","0.23","0.37","0.46","0.25","0.52","0.08","0.09","0.49","0.36","0.45","0.87","0.5","0.01","0.96","0.55","0.3","0.45","0.48","0.39","0.29","0.84","0.78","1","0.75","0.03","0.28","0.7000000000000001","0.9400000000000001","1","0.8200000000000001","""-1388975114""","203","203","203","0","203"
"1","71","100","0.34","0.65","0.97","0.26","0.51","0.23","0.45","0.3","0.1","0.63","0.27","0.06","0.13","0.45","0.06","0.59","0.11","0.15","0.56","0.98","0.47000000000000003","0.32","0.6","0.09","0.71","0.9400000000000001","0.33","0.87","0.58","0.46","0.19","0.68","0.46","0.44","0.26","""1244969993""","203","203","203","0","203"
"1","72","100","0.86","0.04","0.19","0.92","0.8200000000000001","0.76","0.44","0.17","0.1","0.86","0.29","0.15","0.24","0.63","0.34","0.97","0.35000000000000003","0.53","0.92","0.96","0.34","0.24","0.63","0.8","0.6900000000000001","0.9400000000000001","0.52","0.47000000000000003","0.43","0.13","0.85","0.81","0.6","0.45","0.4","""1274352712""","203","203","203","0","203"
"1","73","100","0.32","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.33","0.07","0.67","0.71","0.8","0.87","0.41000000000000003","0.24","0.8200000000000001","0.67","0.8200000000000001","0.55","0.6","0.31","0.5","0.28","0.45","0.87","0.64","0.38","0.54","0.3","0.07","0.22","0.5","0.81","""-1744805806""","203","203","203","0","203"
"1","74","100","0.16","0.36","0.06","0.11","0.5700000000000001","0.3","0.18","0.79","0.5700000000000001","0.31","0.72","0.9500000000000001","0.3","0.26","0.3","0.22","0.3","0.87","0.96","0.11","0.08","0.8","0.08","0.15","0.55","0.86","0.28","0.9400000000000001","0.36","0.24","0.51","0.58","0","0.25","0.26","""-702417603""","203","203","203","0","203"
