"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","1","0.16","0.36","0.06","0.11","0.5700000000000001","0.3","0.18","0.72","0.5700000000000001","0.32","0.07","0.67","0.71","0.8","0.87","0.67","0.24","0.8200000000000001","0.67","0.8200000000000001","0.55","0.6","0.31","0.5","0.28","0.45","0.87","0.64","0.38","0.53","0.97","0.07","0.22","0.53","0.86","203","1","203"
"1","2","1","0.11","0.21","0.09","0.76","0","0.5","0.74","0.89","0.4","0.98","0.89","0.34","0.81","0.41000000000000003","0.9400000000000001","0.79","0.27","0.32","0.15","0.46","0.72","0.93","0.67","0.71","0.7000000000000001","0.12","0.92","0.79","0.07","0.5","0.6","0.85","0","0.61","203","1","203"
"1","3","0.43","0.53","0.75","0.08","0.2","0.64","0.03","0.41000000000000003","0.32","0.97","0.18","0.22","0.53","0.41000000000000003","0.9","0.07","0.65","0.04","0.6","0.71","0.38","0.67","0.01","0.54","0.6900000000000001","0.34","0.45","0.19","0.97","0.84","0.81","0.32","0.59","0.58","0.26","203","1","203"
"1","4","0.49","0.79","0.34","0.79","0.49","0.87","0.12","0.43","0.53","0.6","0.15","0.37","0.45","0.74","0.79","0.28","0.37","0.42","0.6","0.49","0.27","0.52","0.63","0.42","0.43","0.9","0","0.71","0.79","0.07","0.14","0.35000000000000003","0.84","0.17","0.89","203","1","203"
"1","5","0.8","0.53","0.5","0.34","0.15","0.37","0.78","0.52","0.11","0.08","0.29","0.45","0.23","0.39","0.72","0.45","0.39","0.86","0.8200000000000001","0.79","0.47000000000000003","0.26","0.52","0.81","0.67","0.55","0.75","0.41000000000000003","0.34","0","0.19","0.9","0.13","0.54","0.55","203","1","203"
"1","6","0.23","0.75","0.15","0.26","0.19","0.06","0.59","0.35000000000000003","0.93","0.37","0.19","0.11","0.63","0.72","0.75","0.46","0.45","0.74","0.28","0.49","0.47000000000000003","0.43","0.06","0.41000000000000003","0.46","0.58","0.27","0.28","0.3","0.45","0.34","0.67","0.73","0.92","0.19","203","1","203"
"1","7","0.66","0.88","0.36","0.3","0.59","0.8200000000000001","0.8200000000000001","0.8200000000000001","0.18","0.97","0.31","0.59","0.22","1","0.98","0.28","0.98","0.52","0.91","0.92","0.88","0.49","0.34","0.49","0.49","0.44","0.86","0.89","0.52","0.86","0.37","0.86","0.48","0.62","0.9400000000000001","203","1","203"
"1","8","0.6","0.36","0.8200000000000001","0.89","0.8","0.14","0.22","0.65","0.98","0.29","0.26","0.12","0.36","0.52","0.19","0.6","0.47000000000000003","0.47000000000000003","0.3","0.26","0.88","0.63","0.1","0.51","0.6","0.22","0.28","0.49","0.06","0.89","0.75","0.47000000000000003","0.1","0.8","0.9400000000000001","203","1","203"
"1","9","0.39","0.55","0.3","0.23","0.92","0.35000000000000003","0.23","0.25","0.8200000000000001","0.8200000000000001","0.96","0.6","0.78","0.08","0.4","0.48","0.45","0.89","0.56","0.19","0.56","0.98","0.37","0.11","0.09","0.55","0.49","0.14","0.04","0.49","0.39","0.48","0.75","0.3","0.44","203","1","203"
"1","10","0.68","0.61","0.02","0.34","0.31","0.9400000000000001","0.29","0.02","0.23","0.81","0.32","0.13","0.67","0.45","0.23","0.21","0.21","0.11","0.46","0.02","0.75","0.44","0.5700000000000001","0.91","0.9400000000000001","0.56","0.9","0.67","0.56","0.64","0.97","0.22","0.56","0.5700000000000001","0.41000000000000003","203","1","203"
"1","11","0.67","0.27","0.8","0.18","0.71","0.65","0.68","0.25","0.05","0.41000000000000003","0.06","0.81","0.8","0.37","0.2","0.14","0.22","0.79","0.2","0.96","0.73","0.19","0.79","0.9","0.37","0.41000000000000003","0.01","0.23","0.63","0.37","0.56","0.42","0.63","0.37","0.19","203","1","203"
"1","12","0.96","0.17","0.76","0.56","0.05","0.19","0.12","0.02","0.34","0.31","0.78","0.41000000000000003","0.63","0.9400000000000001","0.52","0.75","0.55","0.81","0.45","0.9400000000000001","0.05","0.72","0.63","0.58","0.5700000000000001","0.68","0.63","0.42","0.59","0.08","0.99","0.85","0.92","0.59","0.93","203","1","203"
"1","13","0.52","0.37","0.08","0.23","0.86","0.29","0.3","0.42","0.76","0.28","0.18","0.6","0.14","0.4","0.14","0.1","0.64","0.06","0.22","0.64","0.84","0.26","0.9","0.08","0.54","0.45","0.08","0.39","0.06","0.8200000000000001","0.19","0.87","0.26","0.5700000000000001","0.44","203","1","203"
"1","14","0.27","0.59","0.09","0.13","0.1","0.56","0.22","0.38","0.63","0.8200000000000001","0.8200000000000001","1","0.07","0.4","0.51","0.97","0.15","0.54","0.29","0.1","0.72","0.93","0.72","0.77","0.8200000000000001","0.86","0.03","0.46","0.6","0.15","0.64","0.97","0.09","0.37","0.89","203","1","203"
"1","15","0.34","0.43","0.98","0.26","0","0.9400000000000001","0.71","0.74","0.22","0.64","0.75","0.81","0.12","0.29","0.07","0.52","0.71","0.15","0.38","0.36","0.66","0.8300000000000001","0.75","0.34","0.7000000000000001","0.6","0.98","0.6","0.49","0.34","0.04","0.25","0.15","0.05","0.56","203","1","203"
"1","16","0.32","0.9400000000000001","0.33","0.51","0.03","0.92","0.45","0.79","0.14","0.22","0.65","0.56","0.43","0.17","0.92","0.96","0.3","0.8200000000000001","0.48","0.19","0.86","0.42","0.96","0.8","0.14","0.73","0.06","0.99","0.24","0.89","0.96","0.97","0.62","0.9","0.8200000000000001","203","1","203"
"1","17","0.74","0.24","0.11","0.55","0.26","0.08","0.88","0.68","0.46","0.11","0.11","0.07","0.49","0.15","0.96","0.97","0.61","0.77","0.8200000000000001","0.86","0.49","0.51","0.16","0.46","0.34","0.59","0.48","0","0.49","0.04","0.58","0.33","0.93","0.35000000000000003","0.64","203","1","203"
"1","18","0.58","0.46","0.16","0.11","0.9400000000000001","0.52","0.36","0.41000000000000003","0.75","0.07","0.34","0.58","0.78","0.27","0.9400000000000001","0.3","0.48","0.55","0.42","0.8200000000000001","0.67","0.45","0.43","0.28","0.64","0.75","0.39","0","0.96","0.14","0","0.7000000000000001","0.63","0.78","0.13","203","1","203"
"1","19","0.8300000000000001","0.63","0.67","0.53","0.71","0.3","0.13","0.81","0.84","0.12","0.9500000000000001","0.37","0.3","0","0.52","0.6","0.21","0.36","0.42","0.07","0.37","0.22","0.65","0.9400000000000001","0.31","0.52","0.22","0.77","0.15","0.49","0.17","0.3","0.79","0.93","0.71","203","1","203"
"1","20","0.9500000000000001","0.81","1","0.24","0.49","0.5","0.24","0.55","0.24","0.79","0.77","0.18","0.4","0.3","0.3","0.19","0.3","0","0.79","0.07","0.4","0.11","0.92","0.34","0.74","0.34","0.24","0.26","0.31","0.34","0.44","0.72","0","0.67","0.59","203","1","203"
"1","21","0.37","0.42","0.7000000000000001","0.72","0.6","0.17","0.33","0.03","0.9","0.08","0.11","0.26","0.16","0.51","0.64","0.19","0.17","0.22","0.54","0.13","0.15","0.46","0.45","0.49","0.66","0.29","0.01","0.9","0.05","0.09","0.48","0.65","0.5","0.9400000000000001","0.37","203","1","203"
"1","22","0.79","0.46","0.39","0.6","0.4","0.74","0.22","0.93","0.91","0.45","0.11","0.79","1","0.29","0.9500000000000001","0.25","0.97","0.59","0.96","0.8200000000000001","0.9","0.56","0.9","0.6","0.32","0.17","0.7000000000000001","0.27","0","0.87","0.75","0.26","0.8300000000000001","0.84","0.88","203","1","203"
"1","23","0.03","0.8200000000000001","0.16","0.92","0.8200000000000001","0.51","0.44","0.17","0.1","0.86","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.96","0.34","0.23","0.63","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.19","0.68","0.46","0.44","0.26","203","1","203"
"1","24","0.79","0.56","0.72","0.88","0.9","0","0.86","0.26","0.47000000000000003","0.38","0.3","0.36","1","0.04","0.15","0.71","0.75","0.88","0.87","0.6","0.92","0.25","0.11","0.56","0.56","0.96","0.4","0.17","0.32","0.58","0.76","0.72","0.52","0.37","0.78","203","1","203"
"1","25","0.71","0.29","0.64","0.26","0.29","0.52","0.59","0.58","0.45","0.68","0.48","0.56","0.26","0.6900000000000001","0.45","0.81","0.64","1","0.98","0.16","0.86","0.07","0.08","0.59","0.56","0.14","0.86","0.97","0.93","0.79","0.64","0.48","0.26","0.48","0.79","203","1","203"
"1","26","0.36","0.11","0.54","0.26","0.37","0.9","0.75","1","0.41000000000000003","0.97","0.42","0.3","0.21","0.37","0.46","0.03","0.47000000000000003","0.99","0.35000000000000003","0.65","0.4","0.76","0.12","0.52","0.39","0.92","0.18","0.67","0.41000000000000003","0.6900000000000001","0.05","0.8","0.18","0.11","0.84","203","1","203"
"1","27","0.32","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.3","0.73","0.9500000000000001","0.3","0.26","0.3","0.22","0.3","0.87","0.96","0.67","0.08","0.8","0.08","0.15","0.55","0.86","0.28","0.9400000000000001","0.39","0.24","0.51","0.58","0","0.25","0.26","203","1","203"
"1","28","0.34","0.48","0.64","0.84","0.15","0.45","0.55","0.89","0.1","0.91","0.14","0.73","0.24","0.62","0.77","0.08","0.12","0.9400000000000001","0.43","0.24","0.79","0.84","0.71","0.8300000000000001","0.38","0.02","0.98","0.04","0.8200000000000001","0.46","0.28","0.71","0.63","0.11","0.73","203","1","203"
"1","29","0.12","0.18","0.04","0.9400000000000001","0.41000000000000003","0.06","0.87","0.48","0.28","0.89","0.6","0.92","0.73","0.72","0.03","0.3","0.16","0.66","0.64","0.28","0.89","0.7000000000000001","0.11","0.72","0.41000000000000003","0.11","0.44","0.11","0.3","0.89","0.3","0.8200000000000001","0","0.55","0.67","203","1","203"
"1","30","0.6","0.6900000000000001","0.76","0.71","0.9500000000000001","0.79","0.99","0.66","0.03","0.98","0.86","0.07","0.02","0.15","0.23","0.87","0.51","0.14","0.55","0.33","0.96","0.96","0.45","0.12","0.6900000000000001","0.71","0.7000000000000001","0.75","0.91","0.71","0.58","0.54","0.9","0.49","0.22","203","1","203"
"1","31","1","0.89","0.79","0.44","0.7000000000000001","0.68","0.43","0.18","0.48","0.26","0.29","0.16","0.91","0.68","0.05","0.22","0.26","0.78","0.04","0.09","0.64","0.11","0.39","0.24","0.5","0.24","0.46","0.6","0.3","0.19","0.68","0.58","0.91","0.56","0.53","203","1","203"
"1","32","0.22","0.26","0.46","0.8200000000000001","0.52","0.71","0.75","0.88","0.19","0.73","0.48","0.19","0.79","0.15","0.34","0.99","0.93","0.63","0.78","0.29","0.7000000000000001","0.71","0.21","0.75","1","0.45","0.74","0.37","0.49","0.15","0.46","0.32","0.31","0.75","0.35000000000000003","203","1","203"
"1","33","0.27","0.11","0.73","0.62","0.19","0.64","0.17","0.8300000000000001","0.34","0.6","0.36","0.5700000000000001","0.38","0.85","0.65","0.03","0.91","0.67","0.8300000000000001","0.53","0.45","0.43","0.8200000000000001","0.76","0.07","0.41000000000000003","0.81","0.39","0.33","0.79","0.2","0.47000000000000003","0.77","0.64","0.56","203","1","203"
"1","34","0.2","0.41000000000000003","0.12","0.36","0.19","0.41000000000000003","0.56","0","0.52","0.03","0.28","0.49","0.24","0.21","0.11","0.09","0.16","0.49","0.27","0.26","0.26","0.3","0.36","0.72","0.11","0.31","0.85","0.11","0.68","0.67","0.23","0.97","0.91","0.22","0.8200000000000001","203","1","203"
"1","35","0.19","0.71","0.5700000000000001","0.05","0.18","0.23","0.37","0.33","0.25","0.52","0.08","0.09","0.49","0.36","0.45","0.11","0.49","0.01","0.96","0.72","0.3","0.45","0.54","0.39","0.29","0.87","0.78","1","0.75","0.03","0.28","0.7000000000000001","0.9400000000000001","0.22","0.8200000000000001","203","1","203"
"1","36","0.88","0.89","0.5","0.1","0.09","0.02","0.04","0.91","0.13","0.86","0.43","0.5700000000000001","0.88","0.01","0.77","0.32","0.3","0.42","0.37","0.88","0.24","0.66","0.87","0.37","0.8300000000000001","0.79","0.17","0.86","0.19","0.5700000000000001","0.14","0.64","0.15","0.8","0.06","203","1","203"
"1","37","0.6900000000000001","0.04","0.45","0.25","0.79","0.58","0.61","0.64","0.8300000000000001","0.42","0.77","0.34","0.78","0.65","0.5","0.75","0.65","0.37","0.32","0.09","0.87","0.64","0.42","0.2","0.42","0.46","0.9400000000000001","0.26","0.56","0.8","0.66","0.24","0.6","0.6900000000000001","0.74","203","1","203"
"1","38","0.31","0.37","0.07","0.64","0.31","0.9500000000000001","0.85","0.68","0.07","0.79","0.1","0.46","0.25","0.58","0","0.86","0.64","0.89","0.68","0.78","0.67","0.8300000000000001","0.22","0.78","0.9","0","0.17","0.12","0.67","0.79","0.91","0.81","0.56","0.75","0.65","203","1","203"
"1","39","0.81","0.65","0.97","0.26","0.51","0.08","0.45","0.3","0.1","0.32","0.27","0.06","0.13","0.45","0.06","0.59","0.11","0.15","0.56","0.98","0.47000000000000003","0.32","0.6","0.54","0.71","0.97","0.62","0.87","0.42","0.13","0.86","0.81","0.67","0.45","0.4","203","1","203"
"1","40","0","0.32","0.09","0.3","0.34","0.32","0.11","0.52","0.98","0.79","0.34","0.86","0.88","0.84","0.52","0.19","0.37","0.59","0.1","0.22","0.5","0.28","0.8200000000000001","0.03","0.21","0.14","0.16","0.45","0.45","0.73","0.35000000000000003","0.77","0.28","0.62","0.81","203","1","203"
"1","41","0.43","0.55","0.32","0.63","0.67","0.78","0.1","0.47000000000000003","0.6","0.6","0.71","0.86","0.48","0.79","0.6","0.46","0.17","0.96","0.37","0.86","0.9","0.15","0.29","0.11","0.2","0.6","0.77","0.56","0.15","0.29","0.19","0.9","0.97","0.8300000000000001","1","203","1","203"
"1","42","0.6900000000000001","0.38","0.66","0.36","0.15","0.77","0.64","0.42","0.9400000000000001","0.67","0.64","0.22","0.31","0.89","0.03","0.17","0.91","0.8200000000000001","0.03","0.01","0.87","0.5","0.26","0.7000000000000001","0.11","0.79","0.67","0","0.23","0.23","0.71","0.5700000000000001","0.14","0.74","0.63","203","1","203"
"1","43","0.11","0.39","0.9400000000000001","0.7000000000000001","0.01","0.27","0.61","0.85","0.92","0.18","0.71","0.45","0.56","0.74","0.97","0","0.96","0.64","0.38","0.4","0.52","0.8","0.47000000000000003","0.48","0.73","0.99","0.16","0.19","0.99","0.16","0.78","0.01","0.34","0.56","0.98","203","1","203"
"1","44","0.7000000000000001","0.48","0.52","0.22","0.33","0.04","0.85","0.92","0.92","0.49","0.72","0.89","0.45","0.3","0.38","0","0.23","0.05","0.31","0.88","0.77","0.35000000000000003","0.74","0.44","0.96","0.27","0.34","0.47000000000000003","0.25","0.36","0.59","0.29","0.5700000000000001","0.58","0.79","203","1","203"
"1","45","0.9400000000000001","0.34","0.27","0.9400000000000001","0.29","0.9500000000000001","0.65","0.52","0.55","0.01","0.6","0.67","0.17","0.76","1","0.23","0.81","0.24","0.61","0.9500000000000001","0.86","0.56","0.3","0.07","0.54","0.11","0.99","0.86","0.18","0.81","0.34","0.35000000000000003","0.28","0.49","0.97","203","1","203"
"1","46","0.9400000000000001","0.77","0.91","0.11","0.26","0.71","0.45","0.75","0.49","0","0.3","0.3","0.65","0.28","0.49","0.75","0.89","0.84","0.26","0.05","0.12","0.79","0.01","0.76","0.74","0.42","0.05","0.55","0.14","0.42","0.36","0.26","0.91","0.34","0.52","204","1","203"
"1","47","0.64","0.18","0.84","0.41000000000000003","0.03","0.04","0.4","0.56","0.86","0.21","0.89","0.37","0.88","0.26","0.99","0.31","0.3","0.07","0.6","0.18","0.43","0.44","0.87","0.93","0.37","0.52","0.63","0.93","0.56","0.13","0.33","0.49","0.54","0.98","0.35000000000000003","203","1","203"
"1","48","0.56","0.18","0.52","0.43","0.3","0.03","0.13","0.67","0.3","0.34","0.13","0.53","0.18","0.8200000000000001","0.3","0.55","0.6900000000000001","0.76","0.53","0.74","0.78","0.21","0.59","0.89","0.51","0.68","0.76","0.8200000000000001","0.25","0.04","0.08","0.5","0.37","0.42","0.37","203","1","203"
"1","49","0.8200000000000001","0.59","0.41000000000000003","0.39","0.03","0.41000000000000003","0.6","0.49","0.48","0.6900000000000001","0.33","0.92","0.32","0.26","0.97","0.09","0.75","0.73","0.16","0.72","0.6","0.43","0.15","0.01","0.61","0.8200000000000001","0.6","0.71","0.23","0.07","0.37","0.97","0.07","0.37","0.92","203","1","203"
"1","50","0.76","0.15","0.76","0.42","0.89","0.46","0.3","0.19","0.54","0.14","0.78","0.99","0.63","0.24","0.64","0.23","0.41000000000000003","0.4","0.97","0.62","0.5700000000000001","0.04","0.86","0.5700000000000001","0.18","0.5","0","0.89","0.02","0.53","0.92","0.7000000000000001","0.79","0.56","0.7000000000000001","203","1","203"
"1","51","0.43","0.71","0.32","0.63","0.67","0.49","0.13","0.8","0.19","0.73","0.48","0.19","0.79","0.22","0.34","0.99","0.92","0.59","0.79","0.29","0.7000000000000001","0.71","0.21","0.68","1","0.45","0.74","0.37","0.49","0.15","0.46","0.32","0.31","0.75","0.35000000000000003","203","1","203"
"1","52","0.22","0.26","0.46","0.8200000000000001","0.76","0.71","0.75","0.39","0.6","0.6","0.56","0.86","0.48","0.79","0.6","0.46","0.17","0.96","0.37","0.73","0.9","0.08","0.29","0.11","0.2","0.6","0.77","0.07","0.15","0.29","0.19","0.9","0.64","0.8300000000000001","1","203","1","203"
"1","53","0.12","0.18","0.97","0.97","0.41000000000000003","0.06","0.4","0.17","0.1","0.87","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.96","0.34","0.23","0.63","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.3","0.68","0.46","0.44","0.26","203","1","203"
"1","54","0.03","0.8200000000000001","0.31","0.8300000000000001","0.8200000000000001","0.51","0.8300000000000001","0.48","0.28","0.89","0.6","0.35000000000000003","0.73","0.71","0.03","0.24","0.16","0.66","0.64","0.98","0.89","0.7000000000000001","0.11","0.71","0.41000000000000003","0.11","0.47000000000000003","0.37","0.3","0.89","0.33","0.8200000000000001","0","0.55","0.67","203","1","203"
"1","55","0.74","0.24","0.11","0.4","0.26","0.08","0.87","0.68","0.46","0.11","0.11","0.56","0.49","0.15","0.31","0.97","0.61","0.29","0.61","0.9500000000000001","0.86","0.56","0.3","0.07","0.54","0.11","0.99","0.86","0.13","0.81","0.34","0.6","0.28","0.49","0.97","203","1","203"
"1","56","0.9400000000000001","0.34","0.27","0.9400000000000001","0.29","0.9500000000000001","0.65","0.52","0.55","0.01","0.6","0.67","0.17","0.76","1","0.23","0.81","0.72","0.8200000000000001","0.86","0.5","0.51","0.16","0.46","0.3","0.59","0.48","1","0.54","0.07","0.58","0.33","0.93","0.35000000000000003","0.64","203","1","203"
"1","57","0.96","0.17","0.76","0.59","0.05","0.18","0.12","0.02","0.34","0.31","0.78","0.41000000000000003","0.63","0.9400000000000001","0.52","0.75","0.55","0.81","0.18","0.72","0.6","0.43","0.15","0.9400000000000001","0.35000000000000003","0.8200000000000001","0.6","0.71","0.23","0.07","0.37","0.34","0.07","0.37","0.92","203","1","203"
"1","58","0.8200000000000001","0.59","0.15","0.39","0.03","0.97","0.6","0.49","0.48","0.6900000000000001","0.32","0.92","0.32","0.26","0.71","0.09","0.75","0.73","0.47000000000000003","0.9400000000000001","0.05","0.72","0.63","0.58","0.5700000000000001","0.68","0.48","0.42","0.59","0.08","0.99","0.85","0.92","0.36","0.9","203","1","203"
"1","59","0.56","0.18","0.12","0.43","0.31","0.03","0.13","0.67","0.3","0.34","0.49","0.5","0.18","0.8200000000000001","0.3","0.55","0.47000000000000003","0.8","0.26","0.26","0.07","0.63","0.1","0.51","0.6","0.22","0.31","0.49","0.06","0.89","0.75","0.47000000000000003","0.1","0.8","0.9400000000000001","203","1","203"
"1","60","0.6","0.37","0.8200000000000001","0.9400000000000001","0.8","0.14","0.2","0.65","0","0.29","0.26","0.19","0.36","0.52","0.19","0.6","0.6900000000000001","0.76","0.53","0.53","0.77","0.21","0.59","0.89","0.51","0.68","0.76","0.93","0.22","0.11","0.08","0.5","0.37","0.42","0.37","203","1","203"
"1","61","0.03","0.59","0.8200000000000001","0.89","0.9500000000000001","0.14","0.22","0.65","0.98","0.29","0.99","0.12","0.36","0.52","0.19","0.03","0.47000000000000003","0.47000000000000003","0.3","0.26","0.72","0.63","0.1","0.51","0.6","0.22","0.28","0.49","0.06","0.9400000000000001","0.75","0.46","0.1","0.8","0.9400000000000001","203","1","203"
"1","62","0.6","1","0.16","0.92","0.8200000000000001","0.51","0.44","0.17","0.1","0.89","0.29","0.15","0.24","0.64","0.34","0.71","0.35000000000000003","0.52","0.92","0.97","0.34","0.23","0","0.8","0.6900000000000001","0.9400000000000001","0.76","0.47000000000000003","0.59","0.46","0.19","0.68","0.46","0.44","0.26","203","1","203"
"1","63","0.7000000000000001","0.04","0.45","0.25","0.79","0.59","0.61","0.64","0.8300000000000001","0.42","0.8200000000000001","0.34","0.78","0.65","0.77","0.75","0.65","0.37","0.31","0.14","0.87","0.64","0.42","0.2","0.73","0.34","0.24","0.26","0.31","0.34","0.35000000000000003","0.72","0","0.67","0.59","203","1","203"
"1","64","0.9500000000000001","0.81","1","0.07","0.49","0.5","0.24","0.55","0.24","0.79","0.76","0.18","0.4","0.3","0.3","0.19","0.3","1","0.79","0.24","0.4","0.11","0.32","0.34","0.42","0.46","0.9400000000000001","0.26","0.56","0.8","0.66","0.24","0.6","0.6900000000000001","0.74","203","1","203"
"1","65","0.13","0.18","0.04","0.9400000000000001","0.38","0.5700000000000001","0.87","0.48","0.28","0.89","0.6","0.91","0.73","0.72","0.03","0.3","0.16","0.61","0.64","0.19","0.38","0.87","0.92","0.93","0.74","0.34","0.24","0.26","0.31","0.34","0.45","0.72","0","0.67","0.59","203","1","203"
"1","66","0.96","0.81","1","0.24","0.48","0.5","0.24","0.55","0.27","0.79","0.77","0.18","0.47000000000000003","0.3","0.3","0.19","0.3","0","0.79","0.07","0.87","0.71","0.11","0.72","0.41000000000000003","0.11","0.44","0.11","0.3","0.89","0.3","0.8200000000000001","0","0.55","0.66","203","1","203"
"1","67","0.31","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.3","0.73","0.9500000000000001","0.25","0.21","0.3","0.22","0.3","0.87","0.96","0.67","0.08","0.8","0.08","0.15","0.72","0.86","0.28","0.9400000000000001","0.38","0.24","0.51","0.58","0.97","0.25","0.26","203","1","203"
"1","68","0.2","0.37","0.12","0.36","0.85","0.41000000000000003","0.56","0","0.86","0.03","0.28","0.49","0.24","0.18","0.11","0.09","0.16","0.49","0.27","0.25","0.26","0.3","0.37","0.72","0.11","0.96","0.85","0.11","0.68","0.67","0.23","0.97","0.9","0.26","0.8200000000000001","203","1","203"
"1","69","0.19","0.18","0.84","0.38","0.03","0.04","0.4","0.56","0.86","0.21","0.89","0.16","0.88","0.26","0.99","0.31","0.8200000000000001","0.07","0.13","0.18","0.43","0.43","0.87","0.93","0.37","0.51","0.63","0.93","0.56","0.13","0.33","0.49","0.54","0.98","0.35000000000000003","203","1","203"
"1","70","0.64","0.71","0.56","0.05","0.18","0.23","0.37","0.46","0.25","0.52","0.08","0.09","0.49","0.36","0.45","0.87","0.5","0.01","0.96","0.55","0.3","0.45","0.48","0.39","0.29","0.84","0.78","1","0.75","0.03","0.28","0.7000000000000001","0.9400000000000001","1","0.8200000000000001","203","1","203"
"1","71","0.34","0.65","0.97","0.26","0.51","0.23","0.45","0.3","0.1","0.63","0.27","0.06","0.13","0.45","0.06","0.59","0.11","0.15","0.56","0.98","0.47000000000000003","0.32","0.6","0.09","0.71","0.9400000000000001","0.33","0.87","0.58","0.46","0.19","0.68","0.46","0.44","0.26","203","1","203"
"1","72","0.86","0.04","0.19","0.92","0.8200000000000001","0.76","0.44","0.17","0.1","0.86","0.29","0.15","0.24","0.63","0.34","0.97","0.35000000000000003","0.53","0.92","0.96","0.34","0.24","0.63","0.8","0.6900000000000001","0.9400000000000001","0.52","0.47000000000000003","0.43","0.13","0.85","0.81","0.6","0.45","0.4","203","1","203"
"1","73","0.32","0.85","0.04","0.99","0.39","0.06","0.53","0.3","0.22","0.33","0.07","0.67","0.71","0.8","0.87","0.41000000000000003","0.24","0.8200000000000001","0.67","0.8200000000000001","0.55","0.6","0.31","0.5","0.28","0.45","0.87","0.64","0.38","0.54","0.3","0.07","0.22","0.5","0.81","203","1","203"
"1","74","0.16","0.36","0.06","0.11","0.5700000000000001","0.3","0.18","0.79","0.5700000000000001","0.31","0.72","0.9500000000000001","0.3","0.26","0.3","0.22","0.3","0.87","0.96","0.11","0.08","0.8","0.08","0.15","0.55","0.86","0.28","0.9400000000000001","0.36","0.24","0.51","0.58","0","0.25","0.26","203","1","203"
"1","75","0.27","0.11","0.73","0.65","0.19","0.64","0.17","0.76","0.34","0.05","0.36","0.5700000000000001","0.38","0.85","0.65","0.03","0.88","0.67","0.8300000000000001","0.53","0.45","0.43","0.8200000000000001","0.76","0.07","0.79","0.81","0.39","0.38","0.41000000000000003","0.2","0.81","0.13","0.54","0.55","203","1","203"
"1","76","0.8","0.53","0.5","0.34","0.86","0.37","0.78","0.26","0.11","0.08","0.29","0.45","0.23","0.39","0.72","0.45","0.56","0.86","0.8200000000000001","0.79","0.44","0.26","0.52","0.81","0.67","0.55","0.75","0.41000000000000003","0.45","0","0.19","0.37","0.77","0.75","0.39","203","1","203"
"1","77","0.76","0.61","0.02","0.29","0.29","0.9400000000000001","0.29","0.02","0.15","0.81","0.32","0.02","0.86","0.45","0.23","0.21","0.21","0.11","0.46","0.13","0.75","0.44","0.5700000000000001","0.91","0.9400000000000001","0.56","0.9","0.67","0.56","0.64","0.97","0.22","0.56","0.5700000000000001","0.41000000000000003","203","1","203"
"1","78","0.11","0.18","0.04","0.9400000000000001","0.54","0.58","0.87","0.51","0.31","0.89","0.6","0.92","0.73","0.72","0.03","0.3","0.16","0.66","0.09","0.28","0.89","0.7000000000000001","0.11","0.72","0.41000000000000003","0.11","0.35000000000000003","0.11","0.3","0.9","0.3","0.8200000000000001","0","0.4","0.67","203","1","203"
"1","79","0.6","0.6900000000000001","0.76","0.07","0.9500000000000001","0.79","0.99","0.66","0.03","0.34","0.86","0.07","0.02","0.15","0.23","0.87","0.19","0.84","0.54","0.13","0.41000000000000003","0.81","0.45","0.49","0.66","0.29","0.01","0.9","0.05","0.09","0.63","0.9400000000000001","0.45","0.9400000000000001","0.37","203","1","203"
"1","80","0.37","0.42","0.7000000000000001","0.72","0.51","0.34","0.33","0.04","0.9","0.08","0.23","0.26","0.16","0.76","0.64","0.19","0.49","0.14","0.55","0.33","0.96","0.96","0.5","0.15","0.6900000000000001","0.71","0.7000000000000001","0.75","0.91","0.75","0.58","0.54","0.9","0.5","0.22","203","1","203"
"1","81","0.23","0.56","0.44","0.3","0.79","0.58","0.61","0.64","0.8200000000000001","0.37","0.77","0.34","0.78","0.65","0.5","0.75","0.65","0.37","0.32","0.09","0.87","0.64","0.42","0.2","0.53","0.46","0.9400000000000001","0.26","0.55","0.37","0.66","0.24","0.6","0.66","0.74","203","1","203"
"1","82","0.6900000000000001","0.04","0.14","0.26","0.44","0.06","0.59","0.35000000000000003","0.93","0.37","0.19","0.11","0.63","0.67","0.75","0.46","0.45","0.74","0.28","0.5","0.47000000000000003","0.43","0.5700000000000001","0.22","0.46","0.53","0.27","0.28","0.17","0.45","0.93","0.67","0.73","0.99","0.19","203","1","203"
