"search-number","evaluation","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","fitness","num-replicates","best-fitness-so-far"
"1","789","0.31","0","0.36","0.02","0","0.08","0.62","0.22","0.18","0.89","0.19","0.29","0.04","0.04","0.11","0.42","0.8200000000000001","0","0.98","0","0.11","0.64","0.6","0.32","0.45","0.38","0.01","0.75","0.04","0.56","0.47000000000000003","0.93","0.37","0.45","0.07","403","1","395"
"1","790","0.31","0","0.36","0.02","0","0.08","0.62","0.26","0.18","0.86","0","0.29","0.04","0.04","0.15","0.42","0.85","0.97","0.98","0","0.11","0.64","0.1","0.32","0.9400000000000001","0.38","0.9400000000000001","0.75","0.15","0.56","0.47000000000000003","0.93","0.37","0.45","1","399","1","395"
"1","791","0.24","0","0.84","0.98","0.07","0.67","0.49","1","0.22","0.86","0","0.98","0.15","0.04","0.11","0.41000000000000003","0.19","0.15","0.97","0","0.11","0.64","0.1","0.35000000000000003","0.76","0.38","0.01","0.75","0.04","0.75","0.99","0.93","0.96","0.18","0.97","399","1","395"
"1","792","0.31","0","0.36","0.29","0.01","0.55","0.49","1","0.11","0.24","0","0.02","0.26","0.1","0.31","0.37","0.22","0.9400000000000001","0.29","0.9","0.71","0.38","0.37","0.31","0.54","0.3","0.01","0.6900000000000001","0.93","0.52","0.44","0.68","0.97","0.18","0.96","399","1","395"
"1","793","0.11","0","0.59","0.02","0","0.08","0.62","0.22","0.11","0.89","0","0.29","0.64","0.04","0.11","0.73","0.85","0.63","0.98","0.52","0.05","0.61","0.41000000000000003","0","0.78","0.54","0.29","0.5700000000000001","0.9","0.52","0.51","0.97","0.6900000000000001","0.09","0.07","399","1","395"
"1","794","0.68","0.03","0.32","0.35000000000000003","0.64","0.39","0.63","0","0.29","0.07","0","0.7000000000000001","0.73","0.75","0.8","0.88","0.54","0.97","0.34","0","0.11","0.64","0.1","0.32","0.45","0.38","0.01","0.71","0.71","0.56","0.44","0.66","0.96","0.19","0.07","399","1","395"
"1","795","0.07","0.03","0.32","0.17","0.41000000000000003","0.92","0.72","0.03","0.19","0.56","0","0.19","0.49","0.64","0.23","0.91","0.54","0.9400000000000001","0.89","0.29","0.04","0.33","0.41000000000000003","0.24","0.49","0.06","0.01","0.71","0.9","0.56","0.6","0.93","0.28","0.18","0.96","399","1","395"
"1","796","0.71","0.07","0.36","0.02","0.63","0.23","0.7000000000000001","0.22","0.21","0.04","0","0.01","0.86","0.04","0.15","0.47000000000000003","0.52","0","0.45","0.98","0.11","0.4","0.5","0.02","0.65","0.17","0.24","0.52","0.49","0.09","0.34","0.26","0.43","0.22","0.88","403","1","395"
"1","797","0.07","0.01","0.29","0.46","0.88","0.07","0.62","0.52","0.11","0.24","0","0.03","0.77","0.1","0.31","0.8","0.22","0.9400000000000001","0.98","0.49","0.07","0.33","0.37","0.31","0.22","0.33","0.49","0.74","0.93","0.49","0.44","1","0.97","0.18","0.96","425","1","395"
"1","798","0.08","0","0.6","0.02","0","0.08","0.62","0.22","0.2","0.9400000000000001","0","0.29","0.15","0.04","0.11","0.73","0.85","0.62","0.99","0.52","0.05","0.61","0.41000000000000003","0","0.78","0.5700000000000001","0.29","0.5700000000000001","0.9","0.52","0.52","0.97","0.6900000000000001","0.14","0.11","399","1","395"
"1","799","0.56","0","0.36","0.28","0.03","0.08","0.5700000000000001","0.21","0.21","0.07","0","0.13","0.04","0.04","0.22","0.47000000000000003","0.12","0","0.97","0.18","0.11","0.87","0.53","0.02","0.9400000000000001","0.17","0.39","0.43","0.8200000000000001","0.08","0.44","0.11","0.4","0.21","0.87","395","1","395"
"1","800","0","0","0.36","0.03","0.31","0.72","0.62","0.19","0.11","0.22","0","0.13","0.24","0.04","0.15","0.31","0.08","0.03","0.97","0.17","0.05","0.47000000000000003","0.7000000000000001","0","0.55","0.17","0.24","0.51","0.9400000000000001","0.49","0.4","0.24","0.13","0.52","0.97","414","1","395"
"1","801","0.32","0.29","0.98","0.45","0.89","0.98","0.58","0.22","0.21","0.97","0","0.02","0.15","0.04","0.11","0.47000000000000003","0.52","0","0.45","0.29","0.56","0.23","0.5","0.26","0.7000000000000001","0.17","0.39","0.84","0.9","0.22","0.34","0.26","0.43","0.22","0.39","403","1","395"
"1","802","0.56","0","0.36","0.02","0","0.67","0.38","0.15","0.18","0.89","0.79","0.29","0.07","0.15","0.67","0.85","0.75","0","0.45","0.98","0.1","0.15","0.09","0.31","0.78","0.27","0.05","0.09","0.89","0.8200000000000001","0.44","0.93","0.96","0.13","0.07","403","1","395"
"1","803","0.11","0","0.59","0.02","0","0.08","0.62","0.22","0.21","0.24","0.79","0.13","0.38","0.6","0.46","0.44","0.5","0","0.9400000000000001","0.18","0.11","0.11","0.1","0.02","0.08","0.25","0.62","0.75","0.89","0.6","0.44","0.8200000000000001","0.37","0.45","0.07","403","1","395"
"1","804","0","0.02","0.36","0.9","0.04","0.11","0.89","0.42","0.11","0.7000000000000001","0","0.29","0.64","0.04","0.11","0.73","0.85","0.63","0.98","0.76","0.05","0.61","0.41000000000000003","0","0.78","0.54","0.29","0.5700000000000001","0.9","0.52","0.51","0.97","0.6900000000000001","0.09","0.07","397","1","395"
"1","805","0.11","0","0.59","0.28","0.03","0.08","0.5700000000000001","0.21","0.21","0.11","0","0.13","0.04","0","0.22","0.48","0.12","0","0.97","0.18","0.11","0.87","0.53","0.02","0.9400000000000001","0.17","0.39","0.43","0.8200000000000001","0.08","0.44","0.67","0.4","0.21","0.87","395","1","395"
"1","806","0.56","0","0.71","0.01","0","0.08","0.62","0.22","0.11","0.89","0","0.29","0.64","0.04","0.11","0.86","0.85","0.63","0.98","0.52","0.05","0.61","0.41000000000000003","0.15","0.78","0.09","0.34","0.5700000000000001","0.9","0.52","0.51","0.97","0.6900000000000001","0.08","0.07","399","1","395"
"1","807","0.56","0","0.36","0.28","0.86","0.08","0.5700000000000001","0.21","0.21","0.07","0.04","0.29","0.04","0.04","0.22","0.47000000000000003","0.52","0","0.45","0.28","0.56","0.23","0.5","0.26","0.7000000000000001","0.17","0.24","0.84","0.9","0.15","0.35000000000000003","0.26","0.43","0.22","0.88","403","1","395"
"1","808","0.39","0.02","0.29","0.45","0.89","0.98","0.58","0.11","0.21","0.04","0","0.02","0.15","0.04","0.15","0.47000000000000003","0.12","0.31","0.97","0.18","0.11","0.88","0.53","0.02","0.89","0.34","0.39","0.84","0.8200000000000001","0.08","0.44","0.67","0.4","0.1","0.87","399","1","395"
"1","809","0.39","0.03","0.32","0.45","0.33","0.75","0.55","0.02","0.34","0.08","0.79","0.18","0.26","0.64","0.15","0.27","1","0.03","0.48","0.17","0.9400000000000001","0.29","0.72","0.25","0.84","0.37","0","0.65","0","0.56","0.52","0.33","0.07","0.45","0.07","403","1","395"
"1","810","0.9400000000000001","0.97","0.43","0.02","0.48","0.06","0.62","0.22","0.37","0.9","0","0.02","0.46","0.07","0.07","0.8","0.52","0","0.45","0.98","0.05","0.64","0.09","0.24","0.8300000000000001","0.36","0","0.66","0.37","0.19","0.07","0.9","0.96","0.3","0.38","403","1","395"
"1","811","0.75","0","0.43","0.02","0","0.08","0.62","0.22","0.18","0.89","0","0.29","0.04","0.04","0.11","0.41000000000000003","0.85","0.63","0.99","0","0.1","0.64","0.53","0.32","0.45","0.89","0.01","0.71","0.9","0.56","0.6","0.9","0.28","0.18","0.96","399","1","395"
"1","812","0.06","0.03","0.32","0.17","0.41000000000000003","0.92","0.72","0.03","0.26","0.56","0","0.19","0.49","0.75","0.24","0.91","0.54","0.9400000000000001","0.89","0.29","0.04","0.33","0.41000000000000003","0.23","0.49","0.06","0.01","0.75","0.04","0.56","0.44","0.34","0.37","0.77","0.99","399","1","395"
"1","813","0.07","0.03","0.32","0.17","0.41000000000000003","0.92","0.72","0.03","0.19","0.71","0","0.19","0.49","0.15","0.23","0.91","0.54","0.65","0.89","0.29","0.04","0.17","0.61","0.26","0.7000000000000001","0.17","0.23","0.84","0.9","0.22","0.34","0.26","0.43","0.22","0.88","399","1","395"
"1","814","0.56","0.9","0.34","0.45","0.89","0.98","0.58","0.22","0.21","0.04","0.04","0.02","0.15","0.04","0.24","0.46","0.53","0","0.18","0.29","0.11","0.39","0.41000000000000003","0.07","0.49","0.06","0.01","0.64","0.9","0.56","0.35000000000000003","0.93","0.28","0.18","0.96","416","1","395"
"1","815","0.9400000000000001","0.31","0.91","0.02","0.48","0.06","0.62","0.22","0.34","0.99","0.93","0.02","0.46","0.04","0.11","0.8","0.52","0","0.45","0.9","0.04","0.45","0.41000000000000003","0.31","0.49","0.71","0.34","0.11","0.29","0.54","0.8","0.56","0.37","0.25","0.9500000000000001","416","1","395"
"1","816","0.24","0","0.6","0.22","0.12","0.11","0.65","0.19","0.21","0.96","0.9400000000000001","0.14","0.22","0.38","0.64","0.42","0.47000000000000003","0.08","0.81","0.98","0.1","0.73","0.09","0.24","0.8300000000000001","0.37","0","0.65","0","0.56","0.44","0.34","0.07","0.45","0.07","405","1","395"
"1","817","0.75","0","0.36","0.49","0.56","0.06","0.01","0.22","0.37","0.93","0.22","0.13","0.33","0.04","0.11","0.37","0.74","0","0.45","0.98","0.1","0.75","0.1","0.31","0.7000000000000001","0.17","0.24","0.84","0.9","0.17","0.34","0.26","0.43","0.22","0.88","403","1","395"
"1","818","0.63","0.05","0.29","0.45","0.9400000000000001","0.98","0.58","0.22","0.21","0.04","0","0.02","0.15","0.89","0.11","0.47000000000000003","0.52","0","0.45","0.29","0.56","0.23","0.5","0.26","0.78","0.36","0.05","0.06","0.71","0.8200000000000001","0.44","0.98","0.96","0.18","0.88","416","1","395"
"1","819","0.31","0","0.36","0.98","0","0.08","0.62","0.22","0.18","0.86","0.19","0.29","0.04","0.04","0.11","0.64","0.84","0.62","0.99","0.52","0.05","0.61","0.41000000000000003","0","0.73","0.5700000000000001","0.3","0.5700000000000001","0.9","0.52","0.52","0.97","0.6900000000000001","0.14","0.11","405","1","395"
"1","820","0.08","0","0.6","0.02","0","0.08","0.62","0.22","0.27","0.9400000000000001","0","0.3","0.15","0.04","0.11","0.8200000000000001","0.8200000000000001","0","0.98","0","0.08","0.64","0.6","0.32","0.45","0.38","0.01","0.79","0.04","0.75","0.17","0.93","0.37","0.44","0.07","395","1","395"
"1","821","0.52","0.03","0.35000000000000003","0.17","0.15","0.11","0.78","0.19","0.37","0.98","0","0.02","0.46","0.25","0.11","0.8","0.75","0","0.45","0.98","0.1","0.73","0.09","0.24","0.8300000000000001","0.37","0","0.65","0","0.56","0.76","0.34","0.07","0.45","0.07","395","1","395"
"1","822","0.9400000000000001","0","0.36","0.02","0.48","0.5700000000000001","0.62","0.22","0.26","0.96","0.19","0.14","0.22","0.9400000000000001","0.64","0.85","0.47000000000000003","0","0.34","0.6900000000000001","0.04","0.61","0.97","0.31","0.5","0.71","0.34","0.91","0.9400000000000001","0.48","0.52","0.24","0.02","0.52","0.97","403","1","395"
"1","823","0.27","0.63","0.34","0.5","0.56","0.79","0.38","0","0.25","0.26","0.98","0.5","0.6900000000000001","0.04","0.14","0.81","0.59","0.12","0.71","0.91","0.04","0.61","0.41000000000000003","0.31","0.49","0.71","0.34","0.11","0.18","0.11","0.81","0.56","0.61","0.25","0.9500000000000001","418","1","395"
"1","824","0.52","0","0.32","0.17","0.15","0.52","0.65","0.19","0.1","0.97","0","0.14","0.22","0.89","0.15","0.9","0.47000000000000003","0","0.81","0.9","0.04","0.62","0.41000000000000003","0.4","0.49","0.33","0.9400000000000001","0.9400000000000001","0.93","0.56","0.8300000000000001","0.93","0.97","0.45","0.97","395","1","395"
"1","825","0.56","0.29","0.29","0.45","0.38","0.14","0.66","0.19","0.26","0.24","0.98","0.12","0.25","0.97","0.18","0.47000000000000003","0.52","0","0.9400000000000001","0.25","0.08","0.64","0.45","0.29","0.62","0.17","0.11","0.11","0.29","0.72","0.8","0.56","0.58","0.06","0.8","416","1","395"
"1","826","0.32","0.03","0.35000000000000003","0.22","0.15","1","0.58","0.22","0.21","0.25","0","0.02","0.15","0.04","0.11","0.47000000000000003","0.52","0","0.45","0.29","0.56","0.4","0.5","0.26","0.7000000000000001","0.17","0.24","0.91","0.9","0.22","0.34","0.26","0.43","0.15","0.88","395","1","395"
"1","827","0.56","0.03","0.32","0.5","0.64","0.32","0.32","0.27","0.26","0.89","0","0.77","0.79","0.51","0.89","0.41000000000000003","0.85","0.07","0.26","0","0.1","0.64","0.1","0.32","0.49","0.38","0.01","0.75","0.04","0.56","0.44","0.98","0.37","0.77","0.07","399","1","395"
"1","828","0.75","0.03","0.43","0.02","0","0.55","0.62","0.22","0.3","0.89","0.26","0.29","0.04","0.04","0.23","0.91","0.49","0.65","0.97","0.75","0.2","0.64","0.58","0.31","0.45","0.37","0.15","0.04","0.04","0.84","0.8300000000000001","0.34","0.99","0.42","1","403","1","395"
"1","829","0.52","0.03","0.84","0.29","0.07","0.67","0.49","1","0.17","0.89","0","0.28","0.22","0.89","0.11","0.54","0.85","0.15","0.97","0.9","0.56","0.09","0.05","0.35000000000000003","0.6","0.39","0.02","0.75","0.89","0.56","0.26","0.61","0.61","0.25","0.8","399","1","395"
"1","830","0.32","0.03","0.36","0.22","0.15","0.08","0.66","0.19","0.29","0.24","0.27","0.12","0.25","0.9400000000000001","0.18","0.46","0.52","0","0.97","0.25","0.08","0.67","0.45","0.29","0.33","0.17","0.11","0.11","0.29","0.72","0.8","0.88","0.96","0.18","0.97","403","1","395"
"1","831","0.52","0.03","0.28","0.14","0.15","0.2","0.33","0.19","0.26","0.96","0","0.17","0.22","0.65","0.64","0.85","0.47000000000000003","0","0.46","0.9","0.04","0.61","0.41000000000000003","0.31","0.5","0.71","0.34","0.36","0.9400000000000001","0.49","0.52","0.24","0.02","0.52","0.71","395","1","395"
"1","832","0.56","0","0.36","0.28","0.03","0.08","0.5700000000000001","0.21","0.21","0.07","0","0.13","0.04","0.04","0.22","0.47000000000000003","0.12","0","0.97","0.18","0.11","0.87","0.53","0.02","0.9400000000000001","0.17","0.39","0.84","0.79","0.08","0.44","0.11","0.4","0.21","0.87","395","1","395"
"1","833","0.31","0","0.36","0.02","0","0.08","0.62","0.26","0.3","0.86","0.04","0.29","0.38","0.79","0.46","0.44","0.51","0","0.9400000000000001","0.18","0.11","0.11","0.11","0.02","0.67","0.22","0.62","0.75","0.89","0.56","0.44","0.93","0.11","0.45","1","403","1","395"
"1","834","0.01","0.02","0.36","0.66","0.07","0.11","0.04","0.42","0.1","0.27","0.19","0.13","0.04","0.04","0.15","0.42","0.85","0.96","0.3","0","0.08","0.64","0.1","0.32","0.9400000000000001","0.38","0.9400000000000001","0.75","0.15","0.56","0.47000000000000003","0.61","0.37","0.45","0.22","401","1","395"
"1","835","0.15","0.9","0.36","0.9","0.04","0.11","0.04","0.42","0.21","0.24","0","0.13","0.38","0.56","0.46","0.44","0.51","0","0.9400000000000001","0.18","0.08","0.11","0.1","0.02","0.67","0.25","0.62","0.75","0.89","0.56","0.44","0.93","0.37","0.45","0.07","403","1","395"
"1","836","0.75","0.03","0.36","0.02","0","0.08","0.62","0.26","0.18","0.89","0","0.29","0.04","0.04","0.11","0.41000000000000003","0.86","0","0.99","0.79","0.11","0.64","0.1","0.35000000000000003","0.45","0.38","0.3","0.75","0.04","0.56","0.44","0.93","0.37","0.8200000000000001","0.07","395","1","395"
"1","837","0.07","0.03","0.32","0.17","0.41000000000000003","0.92","0.72","0.03","0.18","0.56","0","0.19","0.49","0.64","0.08","0.91","0.54","0.9400000000000001","0.89","0.26","0.04","0.33","0.67","0.24","0.49","0.06","0.01","0.71","0.9","0.56","0.6","0.93","0.35000000000000003","0.18","0.96","399","1","395"
"1","838","0.31","0","0.36","0.02","0.07","0.15","0.9400000000000001","0.22","0.18","0.88","0","0.29","0.04","0.34","0.11","0.42","0.85","0","0.28","1","0.56","0.64","0.1","0.32","0.78","0.38","0.01","0.75","0.15","0.56","0.44","0.93","0.16","0.45","0.07","395","1","395"
"1","839","0.31","0","0.59","0.02","0","0.09","0.62","0.22","0.45","0.86","0","0.29","0.04","0.89","0.08","0.42","0.85","0.01","0","0","0.11","0.45","0.1","0.32","0.45","0.38","0.01","0.75","0.75","0.56","0.44","0.66","0.31","0.18","0.24","399","1","395"
"1","840","0.56","0","0.36","0.28","0","0.08","0.62","0.21","0.1","0.07","0","0.13","0.97","0.04","0.11","0.47000000000000003","0.12","0","0.04","0.18","0.11","0.11","0.59","0.02","0.9400000000000001","0.17","0.56","0.43","0.8200000000000001","0.08","0.47000000000000003","0.84","0.55","0.22","0.07","395","1","395"
"1","841","0.56","0.02","0.29","0.45","0.89","0.98","0.58","0.22","0.21","0.04","0","0.03","0.15","0.04","0.23","0.47000000000000003","0.52","0","0.45","0.29","0.56","0.23","0.5","0.26","0.7000000000000001","0.17","0.24","0.84","0.9","0.22","0.34","0.26","0.43","0.22","0.88","395","1","395"
"1","842","0.32","0","0.36","0.29","0","0.55","0.9500000000000001","0.22","0.18","0.88","0","0.29","0.04","0.15","0.87","0.42","0.85","0","0.98","0","0.11","0.64","0.1","0.32","0.45","0.38","0.01","0.75","0.04","0.56","0.44","0.92","0.37","0.45","0.88","395","1","395"
"1","843","0.31","0","0.35000000000000003","0.02","0","0.08","0.62","0.19","0.26","0.88","0","0.12","0.24","0.97","0.2","0.47000000000000003","0.52","0","0.97","0.25","0.08","0.67","0.5","0.9","0.78","0.46","0.11","0.11","0.29","0.67","0.81","0.39","0.58","0.26","0.9500000000000001","395","1","395"
"1","844","0.52","0.03","0.32","0.17","0.15","0.12","0.65","0.19","0.21","0.96","0","0.17","0.22","0.89","0.64","0.85","0.47000000000000003","0","0.81","0","0.04","0.61","0.41000000000000003","0.31","0.49","0.71","0.34","0.11","0.29","0.67","0.8","0.56","0.61","0.25","0.9500000000000001","395","1","395"
"1","845","0.31","0","0.36","0.02","0","0.08","0.9400000000000001","0.22","0.18","0.88","0","0.29","0.04","0.15","0.11","0.42","0.85","0","0.98","0","0.11","0.45","0.1","0.32","0.45","0.38","0.01","0.75","0.04","0.75","0.44","0.8200000000000001","0.37","0.45","0.07","395","1","395"
"1","846","0.32","0","0.35000000000000003","0.02","0","0.08","0.62","0.15","0","0.07","0","0.12","0.25","0.97","0.2","0.47000000000000003","0.52","0","0.97","0.25","0.08","0.67","0.45","0.05","0.65","0.46","0.11","0.11","0.29","0.67","0.81","0.56","0.58","0.25","0.9500000000000001","400","1","395"
"1","847","0.96","0","0.36","0.61","0","0.08","0.64","0.22","0.21","0.88","0.79","0.29","0.04","0.15","0.11","0.42","0.85","0","0.98","0","0.11","0.64","0.1","0.35000000000000003","0.45","0.38","0.01","0.75","0.04","0.6","0.44","0.93","0.37","0.45","0.07","403","1","395"
"1","848","0.56","0.03","0.32","0.62","0.64","0.39","0.33","0.04","0","0.04","0","0.77","0.79","0.51","0.38","0.91","0.62","0.65","0.97","0.75","0.11","0.64","0.05","0.31","0.45","0.37","0.01","0.04","0.04","0.84","0.8300000000000001","0.35000000000000003","0.96","0.42","1","399","1","395"
"1","849","0.31","0","0.35000000000000003","0.02","0","0.08","0.62","0.19","0.26","0.07","0","0.12","0.25","0.97","0.2","0.47000000000000003","0.43","0","0.97","0.25","0.08","0.67","0.5","0.9","0.65","0.46","0.11","0.2","0.29","0.67","0.81","0.56","0.6900000000000001","0.25","0.9500000000000001","395","1","395"
"1","850","0.16","0","0.35000000000000003","0.02","0","0.08","0.62","0.19","0.29","0.07","0","0.12","0.25","0.97","0.2","0.47000000000000003","0.52","0","0.97","0.24","0.08","0.67","0.5","0.02","0.65","0.46","0.07","0.11","0.29","0.67","0.81","0.56","0.58","0.25","0.9500000000000001","395","1","395"
"1","851","0.24","0","0.59","0.02","0","0.08","0.62","0.19","0.19","0.07","0.04","0.12","0.25","0.97","0.2","0.47000000000000003","0.43","0","0.98","0.25","0.08","0.67","0.13","0.9","0.65","0.46","0.11","0.2","0.29","0.67","0.81","0.56","0.6900000000000001","0.25","0.9500000000000001","403","1","395"
"1","852","0.31","0","0.35000000000000003","0.02","0","0.08","0.9400000000000001","0.22","0.18","0.89","0","0.29","0.04","0.15","0.11","0.42","0.42","0","0.98","0.79","0.2","0.6","0.1","0.71","0.45","0.38","0.3","0.75","0.04","0.56","0.44","0.8200000000000001","0.37","0.45","1","395","1","395"
"1","853","0.56","0.03","0.32","0.62","0.64","0.39","0.33","0.04","0.6","0.04","0","0.77","0.79","0.12","0.38","0.91","0.62","0.45","0.97","0.91","0.04","0.61","0.41000000000000003","0.31","0.5","0.68","0.34","0.36","0.9400000000000001","0.49","0.52","0.24","0","0.52","0.71","399","1","395"
"1","854","0.52","0.03","0.28","0.14","0.15","0.22","0.33","0.19","0.06","0.96","0","0.16","0.22","0.49","0.64","0.85","0.47000000000000003","0","0.46","0.74","0.2","0.64","0.1","0.31","0.41000000000000003","0.37","0.01","0.04","0.04","0.84","0.8300000000000001","0.35000000000000003","0.96","0.37","1","395","1","395"
"1","855","0.31","0","0.4","0.02","0.01","0.08","0.9400000000000001","0.2","0.18","0.87","0","0.29","0.04","0.19","0.11","0.42","0.85","0","0.98","0","0.11","0.45","0.53","0.32","0.14","0.37","0.01","0.75","0.97","0.52","0.43","0.8200000000000001","0.37","0.21","0.39","395","1","395"
"1","856","0.9400000000000001","0.9","0.43","0.02","0.48","0.06","0.62","0.22","0.37","0.9","0","0.02","0.46","0.07","0.07","0.8","0.52","0","0.45","0.98","0.06","0.64","0.1","0.24","0.8300000000000001","0.36","0","0.77","0.37","0.85","0.07","0.9","0.96","0.33","0.71","403","1","395"
"1","857","0.52","0.03","0.35000000000000003","0.18","0.15","0.12","0.78","0.19","0.37","0.98","0.25","0.02","0.46","0.25","0.11","0.47000000000000003","0.43","0","0.98","0.25","0.08","0.67","0.5","0.77","0.65","0.45","0.11","0.2","0.18","0.67","0.78","0.56","0.6900000000000001","0.25","0.9500000000000001","403","1","395"
"1","858","0","0","0.35000000000000003","0.02","0.97","0.08","0.62","0.19","0.37","0.07","0","0.12","0.25","0.96","0.2","0.8","0.75","0","0.45","0.99","0.09","0.73","0.09","0.24","0.8200000000000001","0.37","0.01","0.65","0","0.56","0.76","0.34","0.07","0.34","0.07","417","1","395"
"1","859","0.39","0.02","0.29","0.45","0.89","0.98","0.58","0.11","0.21","0.04","0","0.02","0.15","0.97","0.23","0.47000000000000003","0.43","0","0.97","0.25","0.08","0.67","0.5","0.9","0.65","0.46","0.11","0.2","0.29","0.67","0.81","0.56","0.6900000000000001","0.24","0.32","395","1","395"
"1","860","0.31","0","0.92","0.02","0.63","0.08","0.62","0.19","0.26","0.07","0","0.12","0.25","0.04","0.15","0.47000000000000003","0.12","0.28","0.04","0.18","0.11","0.88","0.5","0.02","0.7000000000000001","0.34","0.39","0.84","0.8200000000000001","0.08","0.44","0.67","0.4","0.1","0.8","399","1","395"
"1","861","0.31","0.15","0.59","0.02","0.07","0.15","0.9400000000000001","0.84","0.21","0.96","0.79","0.17","0.22","0.89","0.64","0.85","0.47000000000000003","0.15","0.81","0","0.04","0.61","0.41000000000000003","0.31","0.49","0.71","0.17","0.11","0.29","0.67","0.8","0.56","0.6","0.25","0.9500000000000001","418","1","395"
"1","862","0.52","0.03","0.32","0.17","0.48","0.15","0.65","0","0.18","0.91","0","0.29","0.89","0.34","0.11","0.42","0.85","0","0.28","1","0.56","0.64","0.1","0.32","0.78","0.89","0.01","0.75","0.15","0.56","0.44","0.34","0.16","0.45","0.07","395","1","395"
"1","863","0.32","0.03","0.35000000000000003","0.22","0.15","1","0.58","0.22","0.21","0.97","0","0.13","0.75","0.75","0.22","0.47000000000000003","0.12","0","0.97","0.18","0.11","0.87","0.53","0.02","0.93","0.17","0.39","0.84","0.79","0.08","0.44","0.11","0.23","0.21","0.87","395","1","395"
"1","864","0.63","0","0.36","0.28","0.03","0.08","0.5700000000000001","0.21","0.42","0.38","0","0.02","0.15","0.04","0.11","0.47000000000000003","0.52","0","0.8200000000000001","0.29","0.56","0.4","0.5","0.26","0.7000000000000001","0.17","0.24","0.36","0.86","0.22","0.34","0.26","0.43","0.15","0.88","395","1","395"
"1","865","0.08","0","0.35000000000000003","0.61","0","0.23","0.62","0.22","0.27","0.89","0","0.3","0.15","0.89","0.11","0.8200000000000001","0.8200000000000001","0","0.98","0.26","0.09","0.64","0.6","0.32","0.45","0.38","0.01","0.79","0.04","0.75","0.17","0.93","0.59","0.26","0.9500000000000001","395","1","395"
"1","866","0.31","0","0.35000000000000003","0.02","0.97","0.08","0.62","0.85","0.26","0.88","0","0.12","0.31","0.97","0.2","0.47000000000000003","0.52","0","0.9400000000000001","0.06","0.08","0.67","0.5","0.9","0.73","0.46","0.11","0.11","0.29","0.67","0.37","0.39","0.3","0.44","0.07","395","1","395"
"1","867","0.52","0","0.32","0.14","0.41000000000000003","0.52","0.65","0.19","0.11","0.97","0","0.15","0.22","0.89","0.15","0.9","0.47000000000000003","0","0.81","0.9","0.04","0.58","0.41000000000000003","0.47000000000000003","0.49","0.46","0.11","0.11","0.29","0.67","0.81","0.39","0.58","0.04","0.9500000000000001","398","1","395"
"1","868","0.16","0.01","0.8300000000000001","0.02","0","0.08","0.62","0.19","0.26","0.89","0","0.12","0.24","0.97","0.2","0.47000000000000003","0.52","0.07","0.97","0.25","0.08","0.67","0.5","0.9","0.77","0.62","0.9400000000000001","0.9400000000000001","0.93","0.56","0.8","0.93","0.97","0.45","0.9400000000000001","418","1","395"
"1","869","0.56","0","0.36","0.28","0","0.08","0.62","0.21","0.1","0.07","0","0.13","0.97","0.04","0.11","0.47000000000000003","0.12","0","0.04","0.18","0.11","0.9500000000000001","0.53","0.02","0.89","0.34","0.4","0.85","0.8200000000000001","0.55","0.44","0.67","0.4","0.1","0.86","395","1","395"
"1","870","0.39","0.02","0.29","0.45","0.89","0.93","0.58","0.11","0.21","0.04","0","0.02","0.15","0.97","0.15","0.47000000000000003","0.12","0.31","0.97","0.18","0.11","0.11","0.59","0.02","0.81","0.17","0.56","0.43","0.8200000000000001","0.08","0.47000000000000003","0.84","0.55","0.25","0.07","399","1","395"
"1","871","0.08","0","0.6","0.02","0","0.08","0.62","0.22","0.27","0.9400000000000001","0","0.3","0.15","0.89","0.64","0.85","0.47000000000000003","0","0.81","0","0.04","0.66","0.41000000000000003","0.31","0.49","0.71","0.34","0.1","0.29","0.67","0.8","0.07","0.61","0.25","0.9500000000000001","395","1","395"
"1","872","0.52","0.03","0.32","0.17","0.15","0.12","0.65","0.19","0.21","0.99","0.26","0.17","0.22","0.04","0.11","0.8200000000000001","0.8200000000000001","0","0.98","0","0.08","0.64","0.6","0.32","0.34","0.38","0.01","0.79","0.04","0.75","0.17","0.34","0.37","0.44","0.07","403","1","395"
"1","873","0.52","0","0.35000000000000003","0.17","0.48","0.11","0.78","0.19","0.37","0.98","0","0.02","0.46","0.06","0.11","0.79","0.75","0","0.45","0.98","0.1","0.73","0.09","0.24","0.8200000000000001","0.37","0.31","0.65","0","0.56","0.47000000000000003","0.84","0.55","0.22","0.07","395","1","395"
"1","874","0.56","0","0.36","0.31","0.62","0.08","0.62","0.21","0.1","0.07","0","0.13","0.97","0.04","0.11","0.47000000000000003","0.12","0","0.04","0.18","0.56","0.11","0.59","0.02","0.9400000000000001","0.17","0.06","0.43","0.8200000000000001","0.08","0.76","0.34","0.07","0.45","0.07","395","1","395"
