"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","12","50","0.17","0.77","0.79","1","0.8200000000000001","0.88","0.41000000000000003","0.79","0.05","0.08","0.08","0.31","0.13","0.64","0.02","0.8300000000000001","0.87","0.97","0.21","0.61","0.22","0.8300000000000001","0.51","0.68","0.08","0.1","0","0.49","0.9500000000000001","0.06","0.1","0.8300000000000001","0.9400000000000001","0.44","0.35000000000000003","""-64817734""","355","355","355","0","355"
"1","13","50","0.06","0.27","0.55","0.56","0.34","0","0.73","0.21","0.78","0.15","0.88","0.72","0.42","0.71","1","0.25","0.78","0.34","0.52","0.3","0.79","0.9500000000000001","0.28","0.22","0.91","0.37","0.67","0.62","0.2","0.07","0.74","0.78","0.63","0.77","0.53","""-2131081351""","355","355","355","0","355"
"1","14","50","0.24","0.3","0.46","0.26","0.5","0.8200000000000001","0.52","0.61","0.75","0.9","0.8200000000000001","0.97","0.06","0.3","0.6","0.45","0.86","0.86","0.34","0.68","0.54","0.42","0.25","0.54","0.03","0.38","0.75","0.78","0.28","0.4","0.77","0.97","0.2","0.21","0.63","""446801569""","355","355","355","0","355"
"1","15","50","0.13","0.09","0.8200000000000001","0.8200000000000001","0.98","0","0.55","0.6","0.56","0.02","0.86","0.48","0.01","0.85","0.6900000000000001","0.71","0.07","0.96","0.56","0.16","0.2","0","0.6","0.2","0.58","0.1","0.37","0.05","0.49","0.35000000000000003","0.46","0.81","0.2","0.9","0.18","""577528602""","377","377","377","0","377"
"1","16","50","0.2","0.23","0.13","0.12","0.21","0.3","0.59","0.56","0.18","0.56","0.71","0.09","0","0.88","0.29","0.5700000000000001","0.04","0.56","0.68","0.8200000000000001","0.64","0.56","0.73","0.01","0.02","0.59","0.3","0.35000000000000003","0.8","0.6900000000000001","0.02","0.9","0.26","0.21","0.91","""-1309458380""","355","355","355","0","355"
"1","17","50","0.46","0.07","0.73","0.86","0.6","0.51","0.78","0.34","0.03","0.25","0.16","0.41000000000000003","0.09","0.85","0.75","0.08","0.15","0.9400000000000001","0.05","0.22","0.51","0.64","0.22","0.89","0","0.75","0.24","0.29","0.32","0.15","0.32","0.9400000000000001","0.77","0.11","0.85","""2004145029""","355","355","355","0","355"
"1","18","50","0.43","0.39","0.68","0.08","0.73","0.61","0.41000000000000003","0.49","0.01","0.6","0.29","0","0.39","0.6","0.9400000000000001","0.04","0.15","0.4","0.5700000000000001","0.19","0.33","0.04","0.35000000000000003","0.45","0.47000000000000003","0.98","0.96","0.88","0.1","0.3","0.84","0.21","0.5700000000000001","0.8300000000000001","0.77","""262773801""","355","355","355","0","355"
"1","19","50","0.45","0.11","0.65","0.6","0.78","0.8","0.42","0.9","0.08","0.64","0.32","0.56","0.77","0.12","0.78","0.19","0.8200000000000001","0.9400000000000001","0.51","0.81","0.64","0.59","0.84","0","0.67","0.6900000000000001","0.24","0.6","0.78","0.79","0.62","0.04","0.87","0.65","0.11","""-1442921248""","355","355","355","0","355"
"1","20","50","0.85","0.79","0.1","0.43","0.6","0.55","0.87","0.38","0.68","0.29","0.67","0.63","0.33","0.53","0.14","0.91","0.79","0.58","0.84","0.49","0.8200000000000001","0.04","0.22","0.99","0.37","0.58","0.73","0","0.29","0.22","0.8200000000000001","0.73","0.71","0.52","0.5700000000000001","""-2100534619""","355","355","355","0","355"
"1","21","50","0.63","0.52","0.99","0.52","0.5700000000000001","0.8200000000000001","0.39","0.91","0.65","0.96","0.52","0.08","0.34","0.19","0.45","0.54","0","0.48","0.04","0.6900000000000001","0.1","0.39","0.98","0.52","0.75","0.32","0.27","0.49","0.06","0.21","0.6","0.74","0.58","0.52","0.3","""-1390923609""","355","355","355","0","355"
"1","22","50","0.05","0.5","0.8200000000000001","0.34","0.43","0.51","0.33","0.67","0.8200000000000001","0.64","0.76","0.52","0.61","0.34","0.08","0.06","0.45","0.75","0.49","0.38","0.6900000000000001","0.26","0.65","0.98","0.18","0.9","0.43","0.51","0.9400000000000001","0.79","0.37","0.78","0.23","0.28","0.87","""1339229499""","355","355","355","0","355"
"1","23","50","0.28","0.12","0.87","0.25","0.66","0","0.99","0.56","0.4","0.85","0.33","0.33","0.04","0.85","0.54","0.91","0.28","0.11","0.04","0.23","0.12","0.84","0.56","0.68","0.52","0.5","0.25","0.23","0.9400000000000001","0.37","0.19","0.75","1","0.17","0.34","""320382107""","355","355","355","0","355"
"1","24","50","0.75","0.75","0.2","0.92","0.26","0.65","0.14","0.97","0.19","0.42","0.67","0.31","0.99","0.01","0.23","0.11","0.11","0.89","0.67","0.25","0.36","0.26","0.34","0.65","0.23","0.45","0.84","0.64","0.25","0.15","0.8200000000000001","0.75","0.97","0.9","0.9400000000000001","""1055578436""","355","355","355","0","355"
"1","25","50","0.42","0.21","0.34","0","0.51","0.41000000000000003","0.26","0.04","0.42","0.64","0.13","0.9","0.2","0.21","0.65","0","0.16","0.49","1","0.84","1","0","0.8200000000000001","0.41000000000000003","0.29","0.78","0.11","0.07","0.19","0.5700000000000001","0.45","0.25","0.87","0.72","0.67","""-313990473""","355","355","355","0","355"
"1","26","50","0.49","0.37","0.58","0.41000000000000003","0.98","0.26","0.71","0","0.66","0.3","0.04","0.66","0.35000000000000003","0.86","0.49","0.45","0.26","0.71","0.08","0.22","0.8","0.56","0.8200000000000001","0.97","0.64","1","0.08","0","1","0.5700000000000001","0.47000000000000003","0.78","0.9400000000000001","0.7000000000000001","0.37","""1716822770""","355","355","355","0","355"
"1","27","50","0.62","0.93","0.76","0.11","0.5","0.51","0.59","0","0.8200000000000001","0.18","0.14","0.53","0.98","0.27","0.64","0.78","0.56","0.17","0.32","0.86","0.71","0.97","0.15","0.54","0.62","0.77","0.17","0.38","0.68","0.89","0.03","0.89","0.04","0.84","0.92","""189510643""","355","355","355","0","355"
"1","28","50","0.19","0.28","0.3","0.43","0.04","0.97","0.79","0.81","0.56","0.15","0.76","0.41000000000000003","0.91","0.34","0.16","0.21","0.44","0.9","0.29","0.27","0.66","0.15","0.47000000000000003","0.22","0.67","0.26","0.9","0.62","0.87","0.8200000000000001","0.56","0.96","0.26","0.75","0.12","""-1903445337""","355","355","355","0","355"
"1","29","50","0.51","0.5700000000000001","0.75","0.43","0.92","0.4","0.8","0.56","0.45","0.67","0.03","0.14","0.15","0.13","0.39","0.76","0.6","0.52","0.86","0.12","0.62","0.29","0.34","0.45","0.43","0.81","0.6","0.37","0.44","0.49","0.55","0.31","0.75","0.8200000000000001","0.77","""-1215311791""","355","355","355","0","355"
"1","30","50","0.28","0.11","0.85","0.06","0.12","0.44","0.78","0.41000000000000003","0.9400000000000001","0.26","0.34","0.42","0.06","0.88","0.22","0.56","0.6","0.45","0.45","0.97","0.89","0","0.99","0.67","0.91","0.53","0.67","0.93","0.66","0.75","0.45","0.12","0.04","0.07","0.72","""-1817592056""","355","355","355","0","355"
"1","31","50","0.59","0.81","0.24","0.98","0.49","0.44","0.23","0.15","0.34","0.49","0.25","0.16","0.43","0.75","0.7000000000000001","0.39","0.8300000000000001","0.36","0.21","0.49","0.22","0.28","0.51","0.14","0.79","0.91","0.24","0.66","0.47000000000000003","0.37","0.9","0.55","0.22","0.76","0.97","""-965009041""","355","355","355","0","355"
"1","32","50","0.28","0.49","0.76","0.39","0.34","0.67","0.77","0.3","0.67","0.5","0.75","0.43","0.26","0.65","0.67","0.3","0.04","0.56","0.35000000000000003","1","0.91","1","0.55","0.37","0.55","0.89","0.78","0.16","0.15","0.8","0.02","0.04","0.71","0.26","0.84","""1331655830""","355","355","355","0","355"
"1","33","50","0.05","0.12","0.52","0.64","0.14","0.49","0.05","0.71","0.38","0.66","0.61","0.3","0.55","0.64","0.13","0.79","0.35000000000000003","0.96","0.66","0.17","0.87","0.3","0.08","0.21","0.61","0.81","0.98","0.33","0.9400000000000001","0.35000000000000003","0","0.71","0.56","0.39","0.61","""-730026027""","355","355","355","0","355"
"1","34","50","0.99","0.8200000000000001","0.56","0.79","0.62","0.34","0.15","0.56","0.58","0.5700000000000001","1","0.36","0.32","0.33","0.4","0.26","0.02","0.8","0.28","0.84","0.85","0.55","0.79","0.36","0.56","0.52","0.93","0.99","0.1","0.45","0.56","0.55","0.37","0.8300000000000001","0.17","""596724525""","355","355","355","0","355"
"1","35","50","0.91","0.99","0.91","0.36","0.25","0.13","0.61","0.8200000000000001","0.71","0.16","0.73","0.88","0.37","0.26","0.22","0.85","0.72","0.96","0.21","0.72","0.73","0.86","0.4","0.71","0.11","0.23","0.73","0.64","0.64","0.9500000000000001","0.67","0.09","0.8","0.27","0.54","""969588261""","355","355","355","0","355"
"1","36","50","0.87","0.6","0.15","0.55","0.6900000000000001","0.75","0.56","0.5","0.66","0.73","0.41000000000000003","0.34","0.6","0.76","0.8200000000000001","0.59","0.13","0.67","0.46","0.56","0.24","0.05","0.17","0.55","0.6900000000000001","0.79","0.96","0.79","0","0.26","0.87","0.87","0.49","0.75","0.44","""-311241775""","355","355","355","0","355"
"1","37","50","0.8200000000000001","0.49","0.35000000000000003","0.86","0.65","0.09","0.46","0.38","0.85","0.35000000000000003","0.87","0.6900000000000001","0.16","0.58","0.72","0.34","0.6","0.67","0.1","0.74","0.9400000000000001","0.3","0.33","0.64","0.23","0.63","0.1","0.85","0.06","0.75","0.45","0.6","0.9","0.36","0","""1887152106""","355","355","355","0","355"
"1","38","50","0.55","0.61","0.47000000000000003","0.51","0.62","0.99","0.49","0.49","0.11","0.71","0.58","0.6","0.23","0.19","0.21","0.04","0.06","0.64","0.49","0.1","0.28","0.67","0.84","0.37","0.28","0.22","0.68","0.51","0.72","0.68","0.1","0.55","0.8200000000000001","0.9","0.41000000000000003","""-437784750""","355","355","355","0","355"
"1","39","50","0.98","0.79","0.44","0.65","0.42","0.4","0.23","0.9","0.79","0.3","0.36","0.18","0.78","0.51","0.56","0.46","0.49","0.8200000000000001","0.07","0.54","0.79","0.79","0.02","0.77","0.01","0.91","0.9500000000000001","0.22","0.52","0.07","0.13","0.14","0.26","0.42","0.03","""-1853413990""","355","355","355","0","355"
"1","40","50","0.34","0.8300000000000001","0.47000000000000003","0.53","0.28","0.59","0.45","0.42","0.32","0.58","0.66","0.24","0.58","0.68","0.14","0.64","0.36","0.05","0.37","0.37","0.19","0.9400000000000001","0.46","0.65","0.84","0.14","0.93","0.42","0.9400000000000001","0.18","0.3","0.28","0.16","0.54","0.99","""-1436079798""","355","355","355","0","355"
"1","41","50","0.92","0.31","0.59","0.37","0.56","0.07","0.19","0.18","0.89","0","0.79","0.18","0.44","0.89","0.08","0.63","0.06","0.63","0.75","0.9","0.34","0.35000000000000003","0.66","0.31","0.19","0.9","0.16","0.22","0.84","0.7000000000000001","0.17","0.37","0.27","0.64","0.33","""-248036418""","365","365","365","0","365"
"1","42","50","0.66","0.47000000000000003","0.99","0.38","0.11","0.26","0.63","0.6","0.3","0.9","0.04","0.96","0.72","0.66","0.21","0.04","0.26","0.49","0.45","0.31","0.97","0.32","0.41000000000000003","0.8200000000000001","0.34","0.99","0.77","0.8300000000000001","0.47000000000000003","0.43","0.31","0.6","0.36","0.19","0.43","""-607119686""","355","355","355","0","355"
"1","43","50","0.48","0.79","0.04","0.31","0.59","0.49","0.54","0.33","0.84","0.44","0.46","0.4","0.27","0.56","0.7000000000000001","0.14","0.71","0.84","0.47000000000000003","0.02","0.31","0.41000000000000003","0.04","0.72","0.7000000000000001","0.71","0.29","0.33","0.36","0.47000000000000003","0.9","0.08","1","0.64","0.48","""-1881765089""","355","355","355","0","355"
"1","44","50","0.28","0","0.8200000000000001","0.52","0.15","0.37","0.67","0.22","0.19","0.6","0.31","0.39","1","0.05","0.58","0.84","0.8300000000000001","0.62","0.08","0.03","0.56","0.35000000000000003","0","0.56","0.79","0.74","0.04","0.61","0.07","0.29","0.5700000000000001","0.37","0.07","0.61","0.9","""-305379469""","335","335","335","0","335"
"1","45","50","0.5700000000000001","0.8200000000000001","0.67","0.72","0.03","0.11","0.56","0.28","0.71","0.97","0.1","0.73","0.29","0.97","0.71","0.71","0.72","0.86","0.12","0.11","0.52","0.11","0.75","0.48","0.49","0.25","0.99","0.9400000000000001","0.9400000000000001","0.3","0.21","0.6","0.92","0.49","0.97","""-358032504""","355","355","355","0","355"
"1","46","50","0.8300000000000001","0.04","0.38","0.38","0.9400000000000001","0.9400000000000001","0.38","0.16","0.38","0.11","0.22","0.15","0.22","0.79","0.9400000000000001","0.59","0.9","0.11","0.85","0.06","0.6","0.02","0.49","0.8300000000000001","0.77","0.78","0.12","0.8300000000000001","0.71","0.48","0.76","0.02","0.8200000000000001","0.8200000000000001","0.75","""-1859047047""","355","355","355","0","355"
"1","47","50","0.42","0.97","0.9","0.62","0.09","0.17","0.65","0.71","0.52","0.29","0.87","0.26","0.05","0.37","0.67","0.15","0.14","0.67","0.27","0.04","0.44","0.67","0.33","0.49","0.5700000000000001","0.42","0.65","0.76","0.28","0.87","0.11","0.9","0.34","0.2","0.8","""415930632""","355","355","355","0","355"
"1","48","50","0.87","0.3","0.56","0.39","0.19","0.01","0.75","0.2","0.22","0.22","0.96","0.11","0.79","0","0.86","0.18","0.49","0.52","0.72","0.86","0.81","0.9","0.75","0.75","0.15","0.97","0.86","0.06","0.03","0.45","0.13","0.05","0.3","0.59","0.46","""922534143""","355","355","355","0","355"
"1","49","50","0.9","0.7000000000000001","1","0.34","0.74","0.97","0.99","0.6","0.91","0.14","0.97","0.07","0.37","0.68","0.07","0.56","0.5","0.49","0.62","0.55","0.63","0.9400000000000001","0.66","0.09","0.79","0.81","0.3","0.79","0.63","0.9","1","0.45","0.29","0.16","0.9500000000000001","""-256678985""","355","355","355","0","355"
"1","50","50","0.89","0.22","0.45","0.7000000000000001","0.97","0.99","0.68","0.24","0.15","0.97","0.34","0.79","0.14","0.8300000000000001","0.84","0.81","0.15","0.87","0.39","0.46","0.32","0.5","0.55","0.41000000000000003","0.3","0.04","0.78","0.9400000000000001","0.28","0.42","0.03","0.4","0.9","0.45","0.19","""-471052858""","355","355","355","0","355"
"1","51","100","0.46","0.07","0.73","0.86","0.6","0.76","0.78","0.93","0.03","0.25","0.16","0.41000000000000003","0.09","0.85","0.75","0.08","0.15","0.9400000000000001","0.05","0.22","0.51","0.64","1","0.75","0.79","0.74","0.06","0.37","0.88","0.29","0.5700000000000001","0.37","0.07","0.61","0.93","""762807679""","355","355","355","0","355"
"1","52","100","0.28","0","0.8200000000000001","0.52","0.15","0.37","0.67","0.22","0.19","0.6","0.31","0.39","1","0.05","0.58","0.84","0.8300000000000001","0.62","0.08","0.03","0.56","0.35000000000000003","0.19","0.89","0","0.06","0.24","0.29","0.32","0.15","0.32","0.9400000000000001","0.77","0.11","0.85","""-1248828416""","335","335","335","0","335"
"1","53","100","0.91","0.58","0.92","0.66","0.51","0.71","0","0.11","0.07","0.78","0.52","0.27","0.62","0.08","0.87","0.15","0.79","0.93","0.08","0.3","0.3","0.9","0.9","0.54","0.56","1","0.04","0.44","0.19","0.35000000000000003","0.16","0.8300000000000001","0.45","0.66","0.17","""865931801""","355","355","355","0","355"
"1","54","100","0.06","0.11","0.56","0.56","0.9","0.71","0.48","0.86","0.45","0.72","0.13","0.15","0.8200000000000001","0.11","0.49","0.49","0.28","0.22","0.04","0.49","0.91","0.47000000000000003","0.15","0.8","0.3","0.02","0.18","0.62","0.24","0.3","0.56","0.5","0.6900000000000001","0.44","0.88","""99321360""","355","355","355","0","355"
"1","55","100","0.34","0.8300000000000001","0.47000000000000003","0.53","0.28","0.59","0.45","0.42","0.32","0.53","0.66","0.24","0.58","0.52","0.14","0.64","0.36","0.04","0.37","0.37","0.19","0.9400000000000001","0.46","0.65","0.84","0.14","0.93","0.41000000000000003","0.9400000000000001","0.13","0.26","0.99","0.97","0.9","0.9400000000000001","""-52087424""","355","355","355","0","355"
"1","56","100","0.75","0.75","0.2","0.92","0.26","0.65","0.14","0.97","0.19","0.42","0.67","0.31","0.99","0.01","0.23","0.11","0.11","0.89","0.67","0.25","0.36","0.21","0.34","0.65","0.41000000000000003","0.45","0.43","0.64","0.25","0.15","0.79","0.53","0.31","0.54","0.92","""1494184376""","355","355","355","0","355"
"1","57","100","0.99","0.8200000000000001","0.56","0.9","0.62","0.34","0.22","0.9","0.79","0.3","0.35000000000000003","0.18","0.78","0.51","0.56","0.46","0.49","0.8200000000000001","0.07","0.09","0.79","0.79","0.61","0.66","0.01","0.91","0.9500000000000001","0.22","0.52","0.07","0.13","0.14","0.26","0.42","0.12","""2056904566""","355","355","355","0","355"
"1","58","100","0.98","0.79","0.44","0.65","0.42","0.4","0.11","0.56","0.58","0.5700000000000001","1","0.36","0.32","0.33","0.4","0.26","0.02","0.37","0.03","0.84","0.85","0.55","0.79","0.36","0.75","0.41000000000000003","0.9","0.98","0.11","0.8200000000000001","0.56","0.55","0.37","0.8300000000000001","0.17","""1206600186""","355","355","355","0","355"
"1","59","100","0.63","0.98","0.96","0.84","0.62","0.59","0.79","0.37","0.9500000000000001","0.34","0.77","0.29","0.33","0.3","0.4","0.26","0.02","0.87","0.28","0.84","0.85","0.55","0.79","0.36","0.56","0.52","0.93","0.28","0.1","0.45","0.56","0.55","0.37","0.8300000000000001","0.17","""1440325801""","355","355","355","0","355"
"1","60","100","0.99","0.8200000000000001","0.56","0.79","0.62","0.81","0.34","0.56","0.58","0.5700000000000001","1","0.36","0.79","0.34","0.61","0.33","0.05","0","0.97","0.36","0.61","0.46","0.25","0.66","0.9500000000000001","0","0.01","0.81","0.34","0.49","0.07","0.56","0.4","0.81","0.56","""-403847127""","349","349","349","0","349"
"1","61","100","0.64","0.62","0.14","0.9400000000000001","0.02","0.92","0.7000000000000001","0.28","0.64","0.53","0","0.6900000000000001","0.9400000000000001","0.53","0.73","0.4","0.49","0.16","0.14","0.86","0.52","0.62","0.51","0.49","0.5700000000000001","0.42","0.65","0.51","0.19","0.87","0.11","0.9","0.34","0.2","0.8","""-627863689""","344","344","344","0","344"
"1","62","100","0.42","0.9400000000000001","0.9","0.62","0.09","0.17","0.65","0.71","0.56","0.29","0.87","0.26","0.26","0.37","0.67","0.15","0.14","0.67","0.27","0.04","0.44","0.67","0.97","0.6","0.44","0.38","0.09","0.22","0.55","0.45","0.73","0.5700000000000001","0.9500000000000001","0.26","0.6900000000000001","""1437643226""","355","355","355","0","355"
"1","63","100","0.75","0.71","0.2","0.92","0.26","0.9400000000000001","0.14","0.97","0","0.42","0.67","0.31","0.99","0.62","0.23","0.22","0.67","0.89","0.67","0.25","0.36","0","0.34","0.65","0.23","0.44","0.84","0.64","0.25","0.34","0.8200000000000001","0.75","0.97","0.29","0.6900000000000001","""1115380869""","355","355","355","0","355"
"1","64","100","0.64","0.62","0.14","0.49","0.02","0.92","0.5700000000000001","0.04","0.64","0.1","0","0.79","0.9","0.53","0.73","0.55","0.49","0.16","0.14","0.86","0.52","0.01","0.34","0.6","0.44","0.38","0.09","0.17","0.4","0.45","0.87","0.6900000000000001","0.9500000000000001","0.79","0.9400000000000001","""646884096""","344","344","344","0","344"
"1","65","100","0.28","0","0.8200000000000001","0.52","0.64","0.37","0.67","0.22","0.19","0.6","0.31","0.39","0.22","0.05","0.58","0.91","0.8300000000000001","0.78","0.45","0.97","0.89","0","0.99","0.67","0.91","0.53","0.67","0.8200000000000001","0.66","0.75","0.45","0.15","0.04","0.06","0.71","""-1996642741""","335","335","335","0","335"
"1","66","100","0.28","0.11","0.8200000000000001","0.06","0.12","0.44","0.78","0.41000000000000003","0.9400000000000001","0.26","0.34","0.42","0.06","0.91","0.22","0.56","0.6","0.14","0.08","0.02","0.56","0.35000000000000003","0","0.56","0.79","0.74","0.97","0.61","0.07","0.02","0.5700000000000001","0.8","0.07","0.61","0.9","""-557138022""","355","355","355","0","355"
"1","67","100","0.45","0.11","0.65","0.6","0.78","0.8","0.53","0.9","0.66","0.73","0.41000000000000003","0.34","0.6","0.76","0.93","0.59","0.49","0.67","0.46","0.11","0.07","0.06","0.33","0.55","0.6900000000000001","0.79","0.96","0.76","0","0.26","0.87","0.4","0.49","0.75","0.44","""-1787085545""","355","355","355","0","355"
"1","68","100","0.87","0.74","0.15","0.55","0.6900000000000001","0.75","0.56","0.5","0.48","0.64","0.32","0.56","0.77","0.12","0.78","0.19","0.8200000000000001","0.9400000000000001","0.52","0.81","0.64","0.56","0.84","0.03","0.67","0.8200000000000001","0.24","0.6","0.49","0.79","0.63","0.04","0.87","0.65","0.11","""-1893125675""","355","355","355","0","355"
"1","69","100","0.87","0.6","0.15","0.72","0.9","0.75","0.56","0.5","0.66","0.73","0.41000000000000003","0.34","0.74","0.27","0.64","0.65","0.67","0.34","0.33","0.86","0.71","0.97","0.15","0.49","0.62","0.76","0.17","0.38","0.68","0.89","0.03","0.9","0.25","0.84","0.92","""-1488481848""","355","355","355","0","355"
"1","70","100","0.62","0.93","0.76","0.1","0.5","0.51","0.52","0","0.8200000000000001","0.19","0.14","0.52","0.98","0.76","0.45","0.59","0.13","0.67","0.46","0.56","0.24","0.05","0.17","0.4","0.6900000000000001","0.75","0.96","0.79","0","0.26","0.87","0.87","0.46","0.75","0.44","""584960560""","355","355","355","0","355"
"1","71","100","0.97","0.71","0.39","0.79","0.79","0.44","0.23","0.15","0.34","0.49","0.25","0.16","0.53","0.75","0.6900000000000001","0.39","0.37","0.36","0.21","0.49","0.22","0.28","0.51","0.45","0.79","0.91","0.24","0.66","0.47000000000000003","0.37","0.9","0.71","0.22","0.76","0.97","""-615380735""","355","355","355","0","355"
"1","72","100","0.59","0.81","0.24","0.98","0.77","0.03","0.41000000000000003","0.4","0.01","0.99","0.3","0.22","0.62","0.37","0.12","0.64","0.34","0.19","0.18","0.06","0.5","0.05","0.09","0.6900000000000001","0.62","0.87","0.86","0.05","0.2","0.2","0.19","0.36","0.31","0.46","0.07","""-1431801682""","355","355","355","0","355"
"1","73","100","0.64","0.62","0.14","0.9400000000000001","0.05","0.99","0.7000000000000001","0.28","0.64","0.53","0","0.6900000000000001","0.9","0.1","0.73","0.4","0.49","0.16","0.14","0.87","0.52","0.64","0.84","0.37","0.28","0.22","0.71","0.51","0.72","0.68","0.1","0.55","0.45","0.9","0.41000000000000003","""-2006643639""","344","344","344","0","344"
"1","74","100","0.55","0.61","0.32","0.51","0.62","0.99","0.49","0.48","0.11","0.64","0.58","0.6","0.22","0.19","0.21","0.04","0.06","0.64","0.49","0.1","0.28","0.63","0.37","0.6","0.45","0.38","0.09","0.22","0.4","0.45","0.86","0.5700000000000001","0.9500000000000001","0.26","0.58","""1725306885""","355","355","355","0","355"
"1","75","100","0.42","0.21","0.34","0","0.51","0.41000000000000003","0.3","0.77","0.74","0.9400000000000001","0.07","0.64","0.97","0.88","0.07","0.74","0.71","0.49","0.63","0.45","0.93","0.1","0.12","0.61","0.75","0.11","0.52","0.42","0.48","0.44","0.3","0.56","0.31","0.98","0.26","""-1477517860""","355","355","355","0","355"
