"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","11","50","0.59","0.29","0.73","0.9400000000000001","0.26","0.23","0.3","0.66","0.9500000000000001","0.72","0.8300000000000001","0.22","0.66","0.37","0.59","0.1","0.9400000000000001","0.86","0.64","0.52","0.44","0.68","0.71","0.47000000000000003","0.1","0.9","0.19","0.14","0.7000000000000001","0.08","0.03","0.97","0.54","0.34","0.39","""832386523""","236","236","236","0","236"
"1","12","50","0.12","0.93","0.71","0.37","0.03","0.63","0.3","0.97","0.67","0.47000000000000003","0.72","0.11","0.9400000000000001","0.85","0.55","0.02","0.7000000000000001","0.9","0.11","0.11","0.26","0.11","0.28","0.81","0.05","0.76","0.58","0.41000000000000003","0.71","0.7000000000000001","0.8","0.71","0.93","0.06","0.97","""-586565677""","236","236","236","0","236"
"1","13","50","0.51","0.14","0.9","0.71","0.47000000000000003","0.8300000000000001","0.53","0.18","0.67","0.85","0.67","0.78","0.15","1","0.02","0.71","0.42","0.81","0.88","0.51","0.54","0.74","0.6","0.51","1","0.27","0.5","0.48","0.22","0.5","0.72","0.68","0.02","0.29","0.93","""2094314329""","236","236","236","0","236"
"1","14","50","0.12","0.98","0.66","0.08","0.86","0.88","0.6900000000000001","0.28","0.86","0.76","0.67","0.58","0.33","0.6","0.99","0.56","0.41000000000000003","0.98","0.04","0.63","0.9500000000000001","0.29","0.76","0.88","0.91","0.38","0.84","0.19","0.27","0.23","0.22","0.97","0.3","0.11","0.25","""-1442115743""","236","236","236","0","236"
"1","15","50","0.71","0.06","0.03","0.84","0.71","0.56","0.97","0.48","0.73","0.88","0","0.35000000000000003","0.84","0.65","0.66","0.65","0.22","0.42","0.6","0.5700000000000001","0.2","0.45","0.14","0.64","0.75","0.99","0.9","0.18","0.84","0.53","0.66","0.9500000000000001","0.73","0.8200000000000001","0.56","""937189507""","263","263","263","0","263"
"1","16","50","0.51","0.37","0.32","0.67","0.19","0.04","0.22","0.44","0.64","0.15","0.98","0.06","0.19","0.52","0.75","0.56","0.78","0.71","0.44","0.87","0.9400000000000001","0.13","0.84","0.63","0.24","0.56","0.79","0.49","0.8200000000000001","0.34","0.26","0.05","0.25","0.75","0.21","""2055331988""","236","236","236","0","236"
"1","17","50","0.54","0.34","0.99","0.88","0.41000000000000003","0.05","0.76","0.68","0.05","0.35000000000000003","0.8300000000000001","0.64","0.52","0.67","0.07","0.1","0.85","1","0.17","0.66","0.22","0.59","0.21","0.9","0.38","0.56","0.88","0.22","0.49","0.23","0.43","0.8300000000000001","0.79","0.79","0.56","""-911531742""","236","236","236","0","236"
"1","18","50","0.93","0.35000000000000003","0.6","0.97","0.79","0.8200000000000001","0.47000000000000003","0.25","0.9400000000000001","0.64","0.3","0.11","0.78","0.92","0.86","0.36","0.28","1","0.38","0.55","0.51","0.62","0.4","0.8300000000000001","0.3","0.52","0.11","0.67","0.41000000000000003","0.74","0.86","0.64","0.54","0.9400000000000001","0.27","""-1901480517""","236","236","236","0","236"
"1","19","50","0.84","0.25","0.8200000000000001","0.51","0.64","0.9","0.12","0.79","0.65","0.73","0.01","0.45","0.09","0.67","0.51","0.04","0.89","0.26","0.12","0.89","0.18","0.64","0.41000000000000003","0.34","0.52","0.34","0.75","0.85","0.58","0.51","0.04","0.09","0.56","0.5","0.3","""-302565037""","236","236","236","0","236"
"1","20","50","0.1","0.4","0.26","0.04","0.71","0.59","0.26","0.76","0.45","0.97","0.34","0.5700000000000001","0.6900000000000001","0.65","0.41000000000000003","0.72","0.03","0.49","0.6","0.03","0.77","0.02","0.3","0.22","0.71","0.37","0.04","0.86","0.2","0.85","0.8","0.97","0.54","0.48","0.45","""445965599""","236","236","236","0","236"
"1","21","50","0.01","0.84","0.89","0.34","0.22","0.58","0.58","0.54","0.08","0.65","0.49","0.1","0.93","0.34","0.03","0.75","0.67","0.9","0.33","0.87","0.71","0.75","0.87","0.86","0.34","0.3","0.23","0.89","0.31","0.56","0.86","0.97","0.45","0.1","0.6","""-1303739035""","228","228","228","0","228"
"1","22","50","0.1","0.02","0.97","0.38","0.38","0.97","0.06","0.11","0","0.46","0.96","0.2","0.53","0.37","0.9","0.54","0.56","0.61","0.52","0.61","0.38","0.9500000000000001","0.9500000000000001","0.19","0.42","0.59","0.32","0.13","0.42","0.8","0.03","0.15","0.55","0.12","0.8300000000000001","""-1506374169""","223","223","223","0","223"
"1","23","50","0.64","0.51","0.34","0.86","0.73","0.39","0.36","0.25","0.46","0.45","0.17","0.74","0.13","0.22","0.7000000000000001","0.19","0.47000000000000003","0.81","0.97","0.23","0.55","0.3","0.42","0.9400000000000001","0.97","0.28","0.2","0.63","0.3","0.66","0.2","0.8200000000000001","0.85","0.3","0.41000000000000003","""539886399""","236","236","236","0","236"
"1","24","50","0.19","0.5700000000000001","0.22","0.56","0.43","0.74","0.6900000000000001","0.78","0.67","0.42","0.5700000000000001","0.62","0.12","0.88","0.97","0.75","0","0.07","0.6900000000000001","0.41000000000000003","0.34","0.03","0.9500000000000001","0.41000000000000003","0.91","0.81","0.03","0.64","0.73","0.39","0.03","0.44","0.77","0.22","0","""-208584010""","236","236","236","0","236"
"1","25","50","0.89","0.07","0","0.96","0.1","0.86","0.75","0.13","0.15","0.59","0.15","0.93","0.52","0.41000000000000003","0.5","0.52","0.47000000000000003","0.41000000000000003","0.17","0.56","0.49","0.3","0.92","0.25","1","0.64","0.32","0.11","0.12","0.75","0.98","0.8200000000000001","0.67","0.67","0.7000000000000001","""-1342515858""","237","237","237","0","237"
"1","26","50","0.3","0.68","0.19","0.27","0.28","0.84","0.9","0.35000000000000003","0.7000000000000001","1","0.28","0.2","0.03","0.43","0.16","0.85","0.71","0.92","0.88","0.26","0.03","0.15","0.74","0.3","0.93","0.49","0.09","0.37","0.96","0.07","0.98","0.41000000000000003","0.6900000000000001","0.9","0.27","""1787251666""","236","236","236","0","236"
"1","27","50","0.43","0.68","0.13","0.9500000000000001","0.48","0.91","0.4","0.18","0.14","0.8200000000000001","0.14","0.96","0.04","0.86","0.97","0.92","0.75","0.52","0.62","0.79","0.9","0.97","0.6","0.46","0.09","0.05","0.17","0.75","0.68","0.81","0.21","0.09","0.53","0.9400000000000001","0.45","""952359847""","236","236","236","0","236"
"1","28","50","0.8","0.39","0.44","0.16","0.35000000000000003","0.03","0.49","0.96","0.37","0.84","0.17","0.97","0.48","0.56","0.88","0.08","0.97","0.07","0.12","0.44","0.33","0.98","0.01","0.6","0.59","0.89","0.61","0.22","0.12","0.49","0.03","0.3","0.11","0.67","0.99","""-1522957698""","236","236","236","0","236"
"1","29","50","0.04","0.3","0.09","0.16","0.39","0.09","0.6","0.77","0.09","0.08","0.66","0.44","0.33","0.11","0.34","0.35000000000000003","0.51","0.71","0.9400000000000001","0.14","0.2","0.84","0.91","0.34","0.78","0.78","0","0.58","0.4","0.31","0.3","0.11","0.8300000000000001","0.93","0.03","""1840475736""","236","236","236","0","236"
"1","30","50","0.37","0.66","0.89","0.56","0.06","0.32","0.63","0.56","0.9500000000000001","0.05","0.84","1","0","0.21","0.27","0.8200000000000001","0.75","0.63","0.33","0.03","0.3","0.67","0.07","0.56","0.61","0.59","0.18","0.26","0.61","0.47000000000000003","0.15","0.88","0.4","0.23","0.53","""-248616408""","236","236","236","0","236"
"1","31","50","0.04","0.98","0.56","0.3","0.19","0.04","0.59","0.22","0.9500000000000001","0.73","0.65","0.1","0.77","0.53","0.51","0.11","0.55","0.05","0.3","0.18","0.14","0.17","0.93","0.14","0.51","0.87","0.27","0.33","0.15","0.41000000000000003","0.11","0.56","0.25","0.89","0.8300000000000001","""-1256313892""","236","236","236","0","236"
"1","32","50","0.13","0.6","0.11","0.24","0.8300000000000001","0.91","0.63","0.07","0.86","0.6","0.89","0.8200000000000001","0.18","0.99","0.04","0.61","0.8","0.42","0.43","0.52","0.61","0.99","0.9400000000000001","0.22","0.32","0.29","0.44","0.87","0.24","0.6","0.11","0.11","0.02","0.63","0.19","""1549547867""","236","236","236","0","236"
"1","33","50","0.9","0.11","0.5700000000000001","0.7000000000000001","0.93","0.63","0.8200000000000001","0.6","0.77","0.4","0.25","0.45","0.6900000000000001","0.8300000000000001","0.63","0.24","0.97","0.46","0.9","0.26","0.11","0.71","0.8200000000000001","0.42","0.59","0.8200000000000001","0.39","0.26","0.07","0.8","0.38","0.52","0.15","0.33","0.6900000000000001","""-735201836""","236","236","236","0","236"
"1","34","50","0.2","0.29","0.49","0","0.76","0.45","0.38","0.65","0.74","0.4","0.45","0.35000000000000003","1","0.56","0.24","0.44","0.22","0.45","0.34","0.71","0.36","0.67","0.9500000000000001","0.37","0.31","0.68","0.84","0.59","0.34","0.71","0.8200000000000001","0.07","0.96","0.35000000000000003","0","""-259004264""","236","236","236","0","236"
"1","35","50","0.46","0.04","1","0.9500000000000001","0.98","0.12","0.16","0.26","0.78","0.93","0.67","0.56","0.19","0.9","0.3","0.62","0.89","0.03","0.62","0.66","0.34","0.97","0.65","0.07","0.24","0.34","0.77","0.66","0.79","0.84","0.2","0.99","0.75","0.04","0.42","""2132500633""","238","238","238","0","238"
"1","36","50","0.8200000000000001","0.19","0.86","0.32","0.7000000000000001","0.18","0.96","0.31","0.49","0.62","0.19","0.56","0.96","0.64","0.8200000000000001","0.85","1","0.7000000000000001","0.47000000000000003","0.02","0.59","0.2","0.47000000000000003","0","0.36","0.1","0.86","0.2","0.75","0.98","0.42","0.66","0.41000000000000003","0.36","0.27","""-2060659132""","236","236","236","0","236"
"1","37","50","0.21","0.38","0.78","0.6900000000000001","0.9","0.67","0.37","0.49","0.5700000000000001","0.47000000000000003","0.07","0.56","0.33","0.28","0.66","0.03","0.46","0.47000000000000003","0.72","0.93","0.22","0.45","0.89","0.51","0.73","0.61","0.67","0.33","0.29","0.04","0.61","0.18","0.19","0.4","0.79","""-1018103652""","236","236","236","0","236"
"1","38","50","0.07","0.45","0.43","0.41000000000000003","0.48","0.05","0.19","0.23","0.96","0.8300000000000001","0.9400000000000001","0.59","0.49","0.11","0.92","0.84","0.6","0.04","0.79","0.97","0.66","1","0.18","0.41000000000000003","0.86","0.86","0.38","0.14","0","0.02","1","0.98","0.15","0.49","0.6","""-1203863351""","236","236","236","0","236"
"1","39","50","0.45","0.9400000000000001","0.89","0.89","0.08","0.84","0.74","0.79","0.62","0.25","0.68","0.96","0.08","0.06","0.61","0.77","0.49","1","0.08","0.22","0.16","0.15","0.98","0.39","0.05","0.84","1","0.49","0.67","0.6","0.47000000000000003","0.77","0.53","0.02","0.49","""-193079253""","236","236","236","0","236"
"1","40","50","0.02","0.42","0.19","0.18","0.9400000000000001","0.9400000000000001","0.15","0.71","0.23","0.24","0.65","0.97","0.34","0.86","0.78","0","0.26","0.68","0.77","0.9500000000000001","0.27","0.8","0.26","0.42","0.56","0.15","0.78","0.58","0.08","0.42","0.9","0.23","0.19","0.64","0.58","""1841816004""","228","228","228","0","228"
"1","41","50","0.19","0.11","0.68","0.55","0.39","0.97","0.8200000000000001","1","0.08","0.97","0.21","0.77","0.62","0.52","0.6","0.36","0.24","0.63","0.8300000000000001","0.3","0.49","0.33","0.61","0.76","0.96","0.36","0.09","0.9400000000000001","0.49","0.4","0.58","0.98","0.98","0.48","0.54","""1744711781""","236","236","236","0","236"
"1","42","50","0.8200000000000001","0.27","0.77","0.81","0.3","0.34","0.11","0.9400000000000001","0.97","0.26","0.16","0.62","0.46","0.26","0.8200000000000001","0.19","0.26","0.28","0.59","0.07","0.43","0.47000000000000003","0.62","0.88","0.42","0.79","0.77","0.4","0.9","0.44","0.75","0.59","0.01","0.2","0.37","""1268609383""","237","237","237","0","237"
"1","43","50","0.26","0.05","0.51","0.22","0.47000000000000003","0.65","0.03","0.26","0.79","0.28","0.84","0.73","0.51","0.87","0.56","0.07","0.6","0.62","0.72","0.34","0.49","0.61","0.6","0.11","1","0.07","0.04","0.59","0.19","0.2","0.54","0.24","0.29","0.19","0.25","""2111916088""","236","236","236","0","236"
"1","44","50","0.78","0.19","0.01","0.56","0.1","0.19","0.79","0.5","0.1","0.89","0.86","0.3","0.56","0.19","0.73","0.07","0.87","0.32","0.6","0.19","1","0.97","0.85","0.27","0.78","0.71","0.87","0.5","0.44","0.08","0.2","0.53","0.52","0.07","0.18","""-413581774""","223","223","223","0","223"
"1","45","50","0.4","0.38","0.71","0.19","0.41000000000000003","0.18","0.28","0.07","0.72","0.97","0.89","0.56","0","0.15","0.09","0.71","0.71","0.45","0.04","0.21","0.3","0.41000000000000003","0.56","0.76","0.44","0.56","0.48","0.18","0.85","0.05","1","0.38","0.02","0.43","1","""1161797606""","236","236","236","0","236"
"1","46","50","1","0.11","0.93","0.56","0.15","0.6","0.49","0.15","0","0.05","0.71","0.41000000000000003","0.44","0.64","0.16","0.85","0.36","0.62","0.87","0.86","0.3","0.38","0","0.97","0.41000000000000003","0.26","0.76","0.56","0.68","0.8","0.28","0.91","0.37","0.8200000000000001","0.7000000000000001","""146725464""","236","236","236","0","236"
"1","47","50","0.25","0.41000000000000003","0.6900000000000001","0.34","0.54","0.6","0.19","0.63","0.9","0.37","0.8200000000000001","0.16","0.6900000000000001","0","0.89","0.19","0.8200000000000001","0.45","0.46","0.41000000000000003","0.8","0.28","0.52","0.49","0.45","0.42","0.9","0.45","0.73","0.48","0.03","0.86","0.25","0.3","0.55","""266445701""","236","236","236","0","236"
"1","48","50","0.22","0.86","0.21","0.84","0.91","0.35000000000000003","0.9400000000000001","0.48","0.15","0.07","0.97","0.04","0.67","0.31","0.76","0.85","0.67","0.44","0.56","0.48","0.14","0.13","0.74","0.4","0.7000000000000001","0.34","0.39","0.84","0.26","0.02","0.52","0.33","0.88","0.91","0.14","""-495852651""","236","236","236","0","236"
"1","49","50","0.38","0.87","0.42","0.72","0.71","0.26","0.45","0.76","0","0.97","0.6","0.8300000000000001","0.86","0.89","0.15","0.67","0.22","0.24","0.15","0.34","0.09","0.36","0.18","0.6","0.23","0.52","0","0.87","0.58","0.36","0.98","0.43","0.56","0.98","0.52","""1278738895""","236","236","236","0","236"
"1","50","50","0.11","0.85","0.87","0.97","0.9","0.98","0.63","0.33","0.68","0.22","0.42","0.62","0.6","0.99","0.39","0.56","0.04","0.46","0.35000000000000003","0.29","0.29","0.04","0.96","0.41000000000000003","0.08","0.46","0.8","0.96","0.73","0.15","0.89","0.79","0.96","0.3","0.6900000000000001","""1785392117""","236","236","236","0","236"
"1","51","100","0.13","0.63","0.11","0.24","0.8300000000000001","0.91","0.63","0.07","0.86","0.6","0.9500000000000001","0.8200000000000001","0.18","0.99","0.04","0.61","0.8","0.42","0.4","0.44","0.41000000000000003","0.09","0.24","0.29","0.36","0.34","0.9400000000000001","0.8","0.72","0.31","0.19","0.22","0.56","0.98","0.07","""890945282""","236","236","236","0","236"
"1","52","100","0.68","0.86","0.05","0.76","0.3","0.97","0.04","0.23","0.01","0.61","0.3","0.27","0.56","0.34","0.9400000000000001","0.31","0.5","0.9400000000000001","0.47000000000000003","0.41000000000000003","0.61","0.99","0.9400000000000001","0.22","0.32","0.29","0.44","0.87","0.23","0.6","0.11","0.11","0.02","0","0.19","""35362320""","236","236","236","0","236"
"1","53","100","0.45","0.19","0.97","0.56","0.1","0.19","0.79","0.5","0.1","0.89","0.86","0.3","0.56","0.19","0.73","0.07","0.87","0.32","0.21","0.19","1","0.97","0.85","0.27","0.78","0.71","0.84","0.53","0.44","0.67","0.47000000000000003","0.77","0.53","0.02","0.49","""-127723839""","236","236","236","0","236"
"1","54","100","0.8200000000000001","0.9400000000000001","0.89","0.89","0.08","0.84","0.74","0.79","0.62","0.25","0.68","0.96","0.08","0.06","0.61","0.49","0.49","1","0.08","0.22","0.16","0.15","0.98","0.39","0.05","0.84","0.04","0.49","0.67","0.1","0.2","0.53","0.52","0.07","0.18","""-1660365459""","236","236","236","0","236"
"1","55","100","0.4","0.38","0.71","0.67","0.43","0.74","0.6900000000000001","0.78","0.67","0.42","0.5700000000000001","0.62","0.12","0.88","0.97","0.75","0","0.07","0.6900000000000001","0.41000000000000003","0.34","0.03","0.9500000000000001","0.41000000000000003","0.91","0.15","0.03","0.64","0.73","0.39","0.03","0.44","0.77","0.22","0","""-633174006""","236","236","236","0","236"
"1","56","100","0.19","0.5700000000000001","0.22","0.19","0.41000000000000003","0.13","0.28","0.96","0.72","0.97","0.89","0.56","0","0.15","0.09","0.71","0.71","0.45","0.04","0.21","0.3","0.41000000000000003","0.56","0.76","0.44","0.56","0.48","0.18","0.84","0.05","1","0.38","0.02","0.43","1","""1687246167""","236","236","236","0","236"
"1","57","100","0.65","0.91","0.07","0.6","0.74","0.33","0.15","0.34","0.46","0.27","0.61","0.99","0.23","0.88","0.97","0.75","0","0.07","0.58","0.38","0.34","0.03","0.9500000000000001","0.41000000000000003","0.91","0.86","0.03","0.64","0.73","0.39","0.03","0.44","0.77","0.22","0.01","""-1331831282""","236","236","236","0","236"
"1","58","100","0.19","0.5700000000000001","0.22","0.56","0.43","0.74","0.6900000000000001","0.78","0.67","0.42","0.5700000000000001","0.62","0.15","0.56","0.72","0.9500000000000001","0.31","0.3","0.85","0.8300000000000001","0.35000000000000003","0.38","0.04","0.8200000000000001","0.17","0.37","0.8200000000000001","0.28","0.34","0.8","0.29","0.79","0.64","0.26","0.11","""1796805177""","236","236","236","0","236"
"1","59","100","0.53","0.1","0.45","0.44","0.8","0.08","0.66","0.28","0.04","0.9","0.08","0.52","0.8200000000000001","0.87","0.9400000000000001","0.34","0.07","0.96","0.58","0.9","0.13","0.8","0.19","0.23","0.49","0.29","0.11","0.41000000000000003","0.72","0.34","0.01","0.97","0.56","0.49","0.07","""2029669760""","236","236","236","0","236"
"1","60","100","0.68","0.15","0.05","0.76","0.18","0.86","0.04","0.23","0.01","0.61","0.3","0.27","0.71","0.17","0.75","0.31","0.5","0.9400000000000001","0.47000000000000003","0.32","0.46","0.09","0.31","0.29","0.35000000000000003","0.34","0.9400000000000001","0.8","0.78","0.31","0.19","0.1","0.97","0.55","0.38","""-159593981""","236","236","236","0","236"
"1","61","100","0.45","0.9400000000000001","0.9","0.89","0.23","0.84","0.09","0.79","0.5700000000000001","0.25","0.68","0.96","0.09","0.06","0.58","0.77","0.49","1","0.08","0.22","0.16","0.48","0.98","0.39","0.05","0.84","1","0.77","0.97","0.23","0.77","0.75","0.34","0.77","0.85","""596229539""","236","236","236","0","236"
"1","62","100","0.65","0.31","0.84","0.04","0.38","0.9","0.49","0.99","0.04","0.27","0.26","0.19","0.34","0.16","0.33","0.97","0.35000000000000003","0.12","0.5","0.85","0.44","0.67","0.32","0.55","0.19","0.04","0.21","0.21","0.67","0.6","0.47000000000000003","0.77","0.5","0.02","0.49","""-1860159174""","236","236","236","0","236"
"1","63","100","0.38","0.11","0.42","0.71","0.71","0.26","0.45","0.76","0","0.97","0.6","0.8300000000000001","0.86","0.89","0.15","0.67","1","0.24","0.15","0.34","0.22","0.35000000000000003","0.18","0.67","0.23","0.52","0","0.87","0.37","0.36","0.98","0.43","0.53","0.02","0.49","""-905163716""","236","236","236","0","236"
"1","64","100","0.45","0.9400000000000001","0.89","0.89","0.08","0.84","0.74","0.79","0.62","0.25","0.75","0.96","0.08","0.06","0.61","0.45","0.49","1","0.08","0.22","0.16","0.15","0.98","0.39","0.05","0.84","1","0.45","0.67","0.6","0.47000000000000003","0.77","0.56","0.98","0.52","""-1516065838""","236","236","236","0","236"
"1","65","100","0.31","0.93","0.31","0.28","0.64","0.25","0.34","0.81","0.9400000000000001","0.26","0.43","0.97","0.49","0.58","0.63","0.15","0.16","0.8","0.99","0.23","0.33","0.07","0.89","0.6","0.35000000000000003","0.34","0.39","0.91","0.26","0.02","0.53","0.32","0.56","1","0.14","""1295853305""","236","236","236","0","236"
"1","66","100","0.22","0.86","0.21","0.84","0.91","0.35000000000000003","0.9400000000000001","0.47000000000000003","0.15","0.07","0.97","0.04","0.67","0.31","0.76","0.85","0.41000000000000003","0.44","0.56","0.79","0.14","0.13","0.74","0.4","0.7000000000000001","0.87","0.41000000000000003","0.75","0.11","0.86","0.46","0.33","0.3","0.53","0.37","""644844469""","236","236","236","0","236"
"1","67","100","0.93","0.35000000000000003","0.6","0.96","0.86","0.63","0.3","0.9400000000000001","0.67","0.47000000000000003","0.72","0.11","0.9400000000000001","0.85","0.55","0.29","0.7000000000000001","0.9","0.11","0.11","0.26","0.11","0.28","0.81","0.26","0.76","0.58","0.41000000000000003","0.71","0.7000000000000001","0.8","0.71","0.93","0.06","0.97","""-1820992083""","236","236","236","0","236"
"1","68","100","0.12","0.33","0.71","0.15","0.79","0.79","0.47000000000000003","0.25","0.9400000000000001","0.64","0.3","0.56","0.78","0.92","0.86","0.36","0.28","1","0.38","0.55","0.51","0.62","0.4","0.8300000000000001","0.3","0.52","0.11","0.67","0.41000000000000003","0.74","0.86","0.64","0.54","0.65","0.27","""296615380""","236","236","236","0","236"
"1","69","100","0.04","0.49","0.45","0.44","0.41000000000000003","0.08","0.66","0.28","0","0.79","0.08","0.52","0.8200000000000001","0.87","0.81","0.37","0.07","0.96","0.58","0.9","0.13","0.79","0.6","0.08","0.49","0.99","0.11","0.45","0.72","0.34","0.01","0.3","0.97","0.55","0.38","""685469795""","236","236","236","0","236"
"1","70","100","0.53","0.04","0.56","0.3","0.19","0.04","0.59","0.22","0.9500000000000001","0.73","0.65","0.1","0.5","0.53","0.51","0.11","0.55","0.05","0.3","0.18","0.49","0.17","0.93","0.14","0.51","0.8","0.27","0.33","0.15","0.41000000000000003","0.11","0.56","0.25","0.88","0.8300000000000001","""1525141463""","238","238","238","0","238"
"1","71","100","0.4","0.38","0.71","0.28","0.41000000000000003","0.18","0.28","0.07","0.75","0.97","0.89","0.56","0","0.15","0.54","0.72","0.71","0.46","0.04","0.21","0.3","0.41000000000000003","0.56","0.76","0.44","0.22","0.9400000000000001","0.85","0.59","0.51","0.04","0.09","0.71","0.5","0.3","""1004130653""","236","236","236","0","236"
"1","72","100","0.84","0.25","0.8200000000000001","0.51","0.64","0.37","0.12","0.79","0.65","0.73","0.01","0.45","0.08","0.66","0.52","0.04","0.89","0.26","0.11","0.88","0.18","0.64","0.41000000000000003","0.34","0.52","0.45","0.48","0.18","0.85","0.05","1","0.38","0.02","0.43","1","""-1033137304""","236","236","236","0","236"
"1","73","100","0.3","0.68","0.26","0.6900000000000001","0.9","0.67","0.37","0.48","0.5700000000000001","0.47000000000000003","0.07","0.56","0.33","0.28","0.66","0.86","0.46","0.47000000000000003","0.72","0.93","0.22","0.44","0.89","0.51","0.73","0.61","0.67","0.33","0.29","0.04","0.61","0.21","0.19","0.4","0.79","""1233582517""","236","236","236","0","236"
"1","74","100","0.21","0.38","0.49","0.31","0.28","0.84","0.9","0.6","0.71","1","0.28","0.2","0.03","0.43","0.16","0.85","0.71","0.92","0.88","0.26","0.03","0.15","0.74","0.3","0.93","0.49","0.09","0.37","0.96","0.07","0.98","0.41000000000000003","0.74","0.9","0.27","""579834171""","236","236","236","0","236"
