"y",40,1
0.01,0,0,0.79,0.18,0.38,0.19
0.9400000000000001,0.06,0.32,0.54,0.19,0.8300000000000001,0.5
0.97,0.97,0.74,0.79,0.2,0.14,0.52
0.98,0.8300000000000001,0.02,0.39,0.99,0.04,0.48
0.52,0.01,0.8300000000000001,0.6,1,0.27,0.9
738,"end"
