"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","11","50","0.9400000000000001","0.04","0.45","0.59","0.8200000000000001","0.31","0.9","0.11","0.18","0.45","0.63","0.63","0.61","0","0.04","0.3","0.78","0.73","0.11","0.44","0.85","0.23","0.75","0.61","0.6","0.5","0.37","0.65","0","0.9","0.89","0.8200000000000001","0.9400000000000001","0.24","0.12","""1883484175""","340","340","340","0","340"
"1","12","50","0.15","0.15","0.12","0.15","0.04","0.29","0.54","0.06","0.31","0.79","0.64","0.37","0.6","0.6900000000000001","0.75","0.27","0.06","0.91","0.6900000000000001","0.02","0.75","0.62","0.11","0.92","0.71","0.72","0.15","0.24","0.72","0.5700000000000001","0.78","0.9500000000000001","0.34","0.16","0.88","""1840937750""","340","340","340","0","340"
"1","13","50","0.39","0.64","0.66","0.78","0.5","0.34","0.46","0.8200000000000001","0.38","1","0.35000000000000003","0.99","0.3","0.71","0.88","0.12","0.41000000000000003","0.56","0.97","0.42","0.71","0.25","0.35000000000000003","0.04","0.71","0.47000000000000003","0.85","0.45","0.49","0.37","0.87","0.15","0.19","0.29","0.25","""-1547925958""","340","340","340","0","340"
"1","14","50","0.45","0.67","0.75","0.3","0.91","0.37","0.6","0.48","0.64","0.24","0.9400000000000001","0.18","0.17","0","0.41000000000000003","0.86","0.3","0.6","0.67","0.3","0.44","0.76","0.16","0.6","0.31","0.72","0.61","0.07","0.02","0.81","0.15","0.5700000000000001","0.6900000000000001","0.71","0.93","""1897583891""","340","340","340","0","340"
"1","15","50","0.9","0.03","0.6","0.67","0.62","0.12","0.8","0.11","0.31","0.71","0.13","0.59","0.99","0.34","0.5","0.11","0.75","0.49","0.09","0.9400000000000001","0.9500000000000001","0.24","0.75","0.3","0.78","0.19","0.59","0.75","0.25","0.3","0.88","0.33","0.18","0.37","0.43","""2050742392""","340","340","340","0","340"
"1","16","50","0.56","0.41000000000000003","0.13","0.47000000000000003","0.26","0.37","0.11","0.28","0.35000000000000003","0.65","0.75","0","0.97","0.87","0.8","0.93","0.88","0.98","0.38","0.49","0.75","0.24","0.75","0.61","0.71","0.49","0.04","0.2","0.18","0.45","0.9400000000000001","0.81","0.31","0.73","0.97","""1062653790""","340","340","340","0","340"
"1","17","50","0.22","0.11","0.54","0.25","0.72","0.71","0","0.17","0.65","0.49","0.43","0.4","0.43","0.71","0.19","0.53","0.31","0.09","0.87","0.93","0.47000000000000003","0.11","0.6","0.04","0.43","0.72","0.96","0.3","0.56","0.76","0.26","0.2","0.06","0.72","0.58","""-900052083""","340","340","340","0","340"
"1","18","50","0.9400000000000001","0.67","0.34","0.11","0.2","0.03","0.11","0.91","0.66","0.23","0.45","0","0.31","0.96","0.15","0.79","0.36","0.81","0","0.22","0.63","0.52","0.07","0.14","0.8","0.77","0.56","0.88","1","0.75","0.28","0.64","0.88","0.42","0.84","""-1048133492""","340","340","340","0","340"
"1","19","50","0.9400000000000001","0.45","0.24","0.41000000000000003","0.53","0.4","0.25","0.26","0.8200000000000001","0.15","0.8","0.5","0.8200000000000001","0.64","0.64","0.21","0.85","0.37","0.48","0.56","0.8200000000000001","0.75","0.41000000000000003","0.81","0.15","0.55","0.68","0.91","0.73","0.86","0.89","0.07","0.04","0.45","0.45","""353926812""","340","340","340","0","340"
"1","20","50","0.84","0.04","0.6900000000000001","0.1","0.13","0.66","0.81","0.5700000000000001","0.5","0.52","0.22","0.79","0.9","0.46","0.3","0.7000000000000001","0.3","0.71","0.64","0.07","0.5","0.15","0.34","0.28","0.45","0.52","0.54","0.41000000000000003","1","0.08","0.36","0.27","0.05","0.21","0.9500000000000001","""590951758""","340","340","340","0","340"
"1","21","50","0.22","0.47000000000000003","0.41000000000000003","0.8200000000000001","0.86","0.63","0.11","0.73","0.84","0.16","0.23","0.66","0.55","0.45","0.26","0.32","0.39","0.96","0.04","0.44","0.79","0.34","0.44","0.05","0.45","0.86","0.85","0.38","0.63","0.37","0.46","0.98","0.45","0.3","0.45","""-464187563""","340","340","340","0","340"
"1","22","50","0.53","0.75","0.49","0.85","0.46","0.56","0.15","0.99","0.9","0.26","0.41000000000000003","0.55","0.29","0.36","0.9500000000000001","0.45","0.22","0.18","0.71","0.91","0.79","0.49","0.67","0.44","0.22","0.53","0.14","0.56","0.39","0.61","0.47000000000000003","0.54","0.27","0.6","0.03","""-1599500317""","340","340","340","0","340"
"1","23","50","0.27","0.66","0.14","0.53","0.64","0.37","0.64","0.07","0.29","0.71","0.09","0.36","0.09","0.19","0.37","0.97","0.9","0.49","0.28","0.71","0.9500000000000001","0.56","0.11","0.75","0.38","0.3","0.39","0.11","0.04","0.16","0.46","0.8300000000000001","0.15","0.97","0.96","""1536360480""","340","340","340","0","340"
"1","24","50","0.72","0.62","0.26","0.06","0.47000000000000003","0.33","0.92","0.09","0.54","0.63","0.03","0.39","0.33","0.8200000000000001","0.71","0.38","0.5700000000000001","0.97","0.9","0.76","0.47000000000000003","0.11","0.17","0.49","0.12","0.77","0.67","0.81","0.39","0.36","0.16","0.68","0.52","0.72","0.84","""1069553852""","340","340","340","0","340"
"1","25","50","0.4","0.37","0.7000000000000001","0.01","0.8200000000000001","0.5700000000000001","0.76","0.48","1","0.63","0.41000000000000003","0.72","0.25","0.85","0.3","0.33","0.9400000000000001","0.91","0.5700000000000001","0.11","0.67","0.34","0.14","0.58","0.38","0.5","0.04","0.96","0.67","0.64","0.8300000000000001","0.12","0.56","0.97","0.75","""-939357798""","340","340","340","0","340"
"1","26","50","0.73","0.97","0.99","0.22","1","0.44","0.44","0.97","0.32","0.28","0.75","0.45","0.65","0","0.49","0.6","0.54","0.07","0.6","0.42","0.81","0.48","0.45","0.01","0.81","0.11","0.19","0.28","0.51","0.84","0.8","0.79","0","0.56","0.8300000000000001","""366254429""","340","340","340","0","340"
"1","27","50","0.3","0.45","0.9400000000000001","0.65","0.55","0.91","0.73","0.8200000000000001","0.9500000000000001","0.07","0.85","0.38","0.2","0.35000000000000003","0","0.52","0.41000000000000003","0.87","1","0.9","0.9400000000000001","0.6","0.14","0.9400000000000001","0.35000000000000003","0.53","0.8200000000000001","0.89","0.87","0.75","0.8300000000000001","0.67","0.38","0.04","0.62","""-1139641621""","340","340","340","0","340"
"1","28","50","0.15","0.01","0.26","0.73","0.41000000000000003","0.64","0.21","0.4","0.93","0.45","0.01","0.52","0.67","0.71","0.97","0.67","0.49","0.01","0.71","0.15","0.38","0.36","0.06","0.86","0.34","0.81","0.9400000000000001","0.17","0.6900000000000001","0.67","0.47000000000000003","0.59","0.37","0.22","0.23","""-154787789""","337","337","337","0","337"
"1","29","50","0.87","0.3","0.25","0.4","0.75","0.41000000000000003","0.48","0.91","0","0.89","0.37","0.86","0.11","0.75","0.71","0.9","0.52","0.35000000000000003","0.79","0.99","0.11","0.64","0.81","0.67","0.85","0.32","0.72","0.9","0.11","0.1","0.29","0.33","0.38","0.42","0.38","""1458172183""","340","340","340","0","340"
"1","30","50","0.66","0.15","0.42","0.33","0.85","0.31","0.28","0.15","0.41000000000000003","0.9400000000000001","0.29","0.43","0.22","0.03","0.01","0.8200000000000001","0.19","0.15","0.19","0.19","0.9400000000000001","0.9400000000000001","0.19","0.7000000000000001","0.79","0.6","0.67","0.71","0.98","0.44","0.6900000000000001","0.15","0.64","0.3","0.55","""-1359044938""","340","340","340","0","340"
"1","31","50","0.5700000000000001","0.51","0.02","0.25","0.15","0.87","0.34","0.88","0.26","0.26","0.74","0.41000000000000003","0.97","0.9400000000000001","0.99","0.11","0.8300000000000001","0.53","0.86","0.07","0.93","0.4","0.62","0.86","0.49","0.27","0.09","0.21","0.55","0.71","0.37","0.91","0.28","0.48","0.49","""1701254576""","340","340","340","0","340"
"1","32","50","0.79","0.01","0.88","0.49","0.04","0.56","0.1","0.11","0.11","0.8","0.13","0.22","0.5700000000000001","1","0.4","0.68","0.66","0.87","0.21","0.65","0.03","0.33","0.12","0.7000000000000001","0.38","0.73","0.71","0.07","0.75","0.85","0.77","0.96","0.79","0.11","0.49","""802508411""","337","337","337","0","337"
"1","33","50","0.35000000000000003","0.46","0.58","0.74","0.84","0.85","0.54","0.96","0.8200000000000001","0.72","0.66","0.9500000000000001","0.41000000000000003","0.42","0.68","0.93","0.73","0.45","0.02","0.71","0.9400000000000001","0.62","0.8","0.18","0.85","0.14","1","0.71","0.62","0.71","0.5700000000000001","0.02","0.78","0.31","0.49","""108646636""","340","340","340","0","340"
"1","34","50","0.9500000000000001","0.62","0.79","0.56","0.56","0.86","0.23","0.5700000000000001","0.67","0.34","0.56","0.62","0.81","0.33","0.99","0.04","0.8","0.8200000000000001","0.92","0.96","0.86","0.81","0.59","0.39","0.45","0","0.23","0.63","0.66","0.9400000000000001","0.97","0.46","0.8300000000000001","0.42","0.67","""740470115""","340","340","340","0","340"
"1","35","50","0.52","0.53","0.17","0.4","0.98","0.64","0","0.49","0","0.84","0.25","0.07","0.6900000000000001","0.43","0.31","0.47000000000000003","0.53","0.79","0.71","0.97","0.19","0.13","0.26","0.74","0.9500000000000001","0.22","0.78","0.54","0.58","0.91","0.44","0.53","0.96","0.81","0.68","""-427760618""","340","340","340","0","340"
"1","36","50","0.43","0.58","0.45","0.91","0.37","0.81","0","0.32","0.07","0.59","0.31","0.49","0.62","0.72","0.27","0.49","0.46","0.2","0.34","0.28","0.79","0.8200000000000001","0.17","0.05","0.8200000000000001","0.07","0.26","0.32","0.63","0.55","1","0.64","0.86","0.5700000000000001","0.33","""1754828650""","340","340","340","0","340"
"1","37","50","0.45","0.65","0.49","0.9400000000000001","0.44","0.85","0.02","0.15","0.44","0.07","0.71","0.64","0.73","0.61","0.8","0.6","0.66","0.89","0.39","0.93","0.75","0.8","0.75","0.52","0.61","0.86","0.49","0.89","0.49","0.06","0.9400000000000001","0.89","0.07","0.24","0.6900000000000001","""327218863""","340","340","340","0","340"
"1","38","50","0.34","0.73","0.3","0.17","0.26","0.61","0.44","0.33","0.68","0.03","0.99","0.52","0.68","0.14","0.87","0.32","0.27","0.8","0.15","0.61","0.66","0.26","0.56","0.44","0.26","0.84","0.8200000000000001","0.51","0.28","0.86","0.03","0.8300000000000001","0.8","0.19","0.04","""-1482838203""","346","346","346","0","346"
"1","39","50","0.33","0.63","0.15","0.6900000000000001","0.37","0.78","0.98","0.07","0.91","0.24","0.61","0.96","0.3","0.5700000000000001","0.85","0.3","0.76","0.64","0.9400000000000001","0.08","0.75","0.9400000000000001","0.07","0.12","0.48","0.65","0.65","0.3","0.45","0.64","0.9400000000000001","0.71","0.26","0.63","0.36","""987267864""","340","340","340","0","340"
"1","40","50","0.05","0.55","0.9500000000000001","0.81","0.73","0.6","0.42","0.6900000000000001","0.67","0.97","0.67","0.97","0.49","0.09","0.56","0.37","0.87","0.5","0.13","0.8","0.2","0.87","0.15","0.71","0.15","0.15","0.63","0.99","0.08","0.9400000000000001","0.98","0.15","0.17","0.37","0.96","""-785359242""","340","340","340","0","340"
"1","41","50","0.07","0.92","0.9","0.49","0.2","0.25","0.03","0.3","0.33","0.66","0.6","0.04","0.24","0.8200000000000001","0.28","0.01","1","0.54","0.86","0.67","0.68","0.07","0.9400000000000001","0.88","0.97","0.66","0.34","0.67","0.23","0.99","0.38","0.52","0.34","0.19","0.29","""190488696""","340","340","340","0","340"
"1","42","50","0.41000000000000003","0.04","0.18","0.11","0.12","0.17","0.8200000000000001","1","0.7000000000000001","0.8200000000000001","0.41000000000000003","0.8300000000000001","0.23","0.15","0.56","0.81","0.6900000000000001","0.67","0.38","0.7000000000000001","0.72","0.33","0.79","0.93","0.45","0.73","0.9400000000000001","0.19","0.51","0.81","0.8300000000000001","0.93","0.44","0.22","0.89","""-2088449258""","340","340","340","0","340"
"1","43","50","0.88","0.8300000000000001","0.88","0.53","0.36","0.2","0.22","0.04","0.93","0.84","0.37","0.97","0.88","0.34","0.1","0.67","0.71","0.67","0.07","0.92","0.88","0.5700000000000001","0.05","0.46","0.3","0.71","0.52","0.22","0.9","0.9500000000000001","0.64","0.13","0.36","0.9500000000000001","0.46","""-1421401624""","340","340","340","0","340"
"1","44","50","0.71","0.78","0.98","0","0.52","0.34","0.61","0.53","0.26","0.88","0.71","0.65","0.49","0.59","0.64","0.34","0.56","0.93","0.04","0.93","0.9500000000000001","0.8200000000000001","0.29","0.45","0.45","0.06","0.98","0.21","0.61","0.18","0.06","0","0.9","1","0.15","""83601226""","340","340","340","0","340"
"1","45","50","0.07","0.8","0.07","0.14","0.9500000000000001","0.49","0.5","0.01","0.67","0.25","0.6900000000000001","0.05","0.51","0.52","0.2","0.43","0.77","0.54","0.8300000000000001","0.22","0.8200000000000001","0.24","0.28","0.51","0.7000000000000001","0.67","0.76","0.07","0.58","0.47000000000000003","0.28","0.71","0.9","0.03","0.73","""-1159159847""","340","340","340","0","340"
"1","46","50","0.92","0.9400000000000001","0","0.02","1","0.5700000000000001","0.59","0.6","0.67","0.71","0.45","0.7000000000000001","0.8200000000000001","0.8","0.19","0.7000000000000001","0.87","0.58","0.6900000000000001","1","0.6900000000000001","0.54","0.34","0.93","0.31","0.21","0.63","0.28","0.8300000000000001","0.79","0.07","0.01","0.92","0.9500000000000001","0.8200000000000001","""-1654901632""","354","354","354","0","354"
"1","47","50","0.97","0.06","0.6900000000000001","0.84","0.3","0.7000000000000001","0.38","0.41000000000000003","0.12","0.44","0.79","0.42","0.9400000000000001","0.45","0.79","0.36","0.6","0.96","0.34","0.78","0.22","0.16","0","0.5700000000000001","0.54","0.15","0.49","0.34","0.28","0.25","0.37","0.2","0","0.34","0.37","""-374027726""","340","340","340","0","340"
"1","48","50","0.97","0.53","0.17","0.35000000000000003","0.25","0.26","0.75","0.97","0.77","0.9","0.51","0.14","0.9","0.8200000000000001","0.3","0.07","0.04","0.77","0.6","0.59","0.34","0.17","0.21","0.64","0.9400000000000001","0.91","0.56","0.66","0.67","0.07","0.07","0.7000000000000001","0.97","0.51","0.21","""1890901609""","340","340","340","0","340"
"1","49","50","0.97","0.87","0.49","0","0.21","0.35000000000000003","0.45","0.73","0.07","0.9","1","0.48","0.6","0.9500000000000001","0.8200000000000001","0.84","0.28","0.8200000000000001","1","0.34","0.38","0.07","0.54","0.41000000000000003","0.88","0.78","0.85","0.55","0.6","0.26","0.6900000000000001","0.23","0.75","0.6","0.67","""-766327003""","340","340","340","0","340"
"1","50","50","0.26","0.27","0.41000000000000003","0.22","0.45","0.79","0.67","0.84","0.67","0.43","0.01","0.67","0.78","0.08","0.48","0.78","0.1","0.21","0.22","0.7000000000000001","0.47000000000000003","0.26","0.22","0.7000000000000001","0.6","0.8200000000000001","0.04","0","0.09","0.08","1","0.8","0.64","0.49","0.98","""868877350""","340","340","340","0","340"
"1","51","100","0.84","0.04","0.41000000000000003","0.81","0.86","0.63","0.11","0.73","0.84","0.16","0.23","0.66","0.55","0.33","0.26","0.63","0.39","0.96","0.04","0.44","0.79","0.34","0.44","0.05","0.9400000000000001","0.86","0.85","0.38","0.63","0.37","0.46","0.9","0.45","0.3","0.45","""1605233138""","340","340","340","0","340"
"1","52","100","0.22","0.47000000000000003","0.6900000000000001","0.21","0.13","0.9400000000000001","0.81","0.5700000000000001","0.5","0.53","0.56","0.79","0.9","0.45","0.3","0.7000000000000001","0.3","0.64","0.97","0.07","0.5","0.15","0.34","0.28","0.34","0.52","0.54","0.79","0.8200000000000001","0.08","0.36","0.27","0.1","0.26","0.8","""-467646525""","340","340","340","0","340"
"1","53","100","0.88","0.8300000000000001","0.36","0.53","0.36","0.11","0.22","0.11","0.93","0.84","0.37","0.97","0.88","0.34","0.11","0.11","0.71","0.67","0.07","0.92","0.88","0.5700000000000001","0.05","0.46","0.3","0.72","0.61","0.07","0.02","0.78","0.15","0.5700000000000001","0.6900000000000001","0.71","0.93","""-1832842788""","340","340","340","0","340"
"1","54","100","0.18","0.67","0.75","0.3","0.91","0.26","0.6","0.48","0.64","0.24","0.9400000000000001","0.17","0.17","0","0.41000000000000003","0.86","0.17","0.6","0.11","0.3","0.44","0.76","0.16","0.6","0.31","0.71","0.52","0.17","0.98","0.9500000000000001","0.79","0.13","0.36","0.9500000000000001","0.46","""-1272984115""","340","340","340","0","340"
"1","55","100","0.07","0.35000000000000003","0.89","0.49","0.2","0.25","0.02","0.3","0.33","0.66","0.6","0.04","0.39","0.8200000000000001","0.27","0.01","1","0.54","0.71","0.15","0.38","0.36","0.06","0.86","0.34","0.8","0.9400000000000001","0.17","0.79","0.67","0.4","0.59","0.36","0.19","0.23","""-1424026919""","340","340","340","0","340"
"1","56","100","0.15","0.01","0.26","0.73","0.41000000000000003","0.79","0.21","0.4","0.93","0.45","0.01","0.52","0.67","0.71","0.97","0.67","0.49","0.01","0.86","0.67","0.68","0.08","0.81","0.88","0","0.66","0.34","0.64","0.11","0.99","0.38","0.52","0.34","0.19","0.29","""-70672407""","338","338","338","0","338"
"1","57","100","0.71","0.78","0.98","0","0.52","0.34","0.61","0.42","0.37","0.88","0.71","0.9400000000000001","0.49","0.59","0.67","0.34","0.71","0.93","0.04","0.93","0.9500000000000001","0.8200000000000001","0.29","0.45","0.45","0.06","0.98","0.21","0.61","0.18","0.06","0","0.53","0.75","0.84","""733190901""","340","340","340","0","340"
"1","58","100","0.72","0.62","0.26","0.06","0.47000000000000003","0.46","0.92","0.09","0.54","0.63","0.03","0.39","0.33","0.8200000000000001","0.71","0.38","0.5700000000000001","0.97","0.66","0.76","0.47000000000000003","0.11","0.17","0.49","0.12","0.49","0.67","0.81","0.39","0.36","0.16","0.68","0.84","1","0.15","""2071885933""","340","340","340","0","340"
"1","59","100","0.22","0.47000000000000003","0.79","0.8200000000000001","0.89","0.63","0.11","0.73","0.84","0.16","0.23","0.66","0.79","0.71","0.97","0.67","0.49","0.01","0.71","0.15","0.37","0.36","0.06","0.86","0.34","0.81","0.9400000000000001","0.31","0.6900000000000001","0.67","0.47000000000000003","0.59","0.37","0.11","0.23","""-68864170""","340","340","340","0","340"
"1","60","100","0.15","0.3","0.26","0.73","0.41000000000000003","0.64","0.21","0.4","0.93","0.45","0.01","0.52","0.08","0.45","0.26","0.32","0.32","0.96","0.04","0.44","0.79","0.34","0.44","0.1","0.41000000000000003","0.86","0.85","0.38","0","0.37","0.46","0.98","0.45","0.25","0.45","""1378796340""","340","340","340","0","340"
"1","61","100","0.66","0.11","0.42","0.33","0.85","0.31","0.28","0.15","0.41000000000000003","0.9400000000000001","0.29","0.43","0.22","0.03","0.01","0.8200000000000001","0.19","0.15","0.19","0.19","0.9400000000000001","0.9400000000000001","0.19","0.7000000000000001","0.79","0.74","0.67","0.71","0.98","0.26","0.19","0.59","0.45","0.47000000000000003","0.22","""-1712547367""","340","340","340","0","340"
"1","62","100","0.65","0.76","0.09","0.22","0.04","0.8300000000000001","0.52","0.63","0.02","0.6","0.24","0.79","0.56","0.01","0.99","0.34","0.2","0.77","0.3","0.86","0.03","0.44","0.03","0.03","0.27","0.76","0.99","0.63","0.12","0.36","0.6900000000000001","0.15","0.64","0.3","0.55","""-1855992001""","340","340","340","0","340"
"1","63","100","0.15","0.01","0.52","0.73","0.41000000000000003","0.64","0.21","0.4","0.93","0.45","0.01","0.52","0.11","0.71","0.97","0.67","0.6","0.01","0.71","0.15","0.38","0.36","0.06","0.86","0.34","0.81","0.97","0.17","0.66","0.67","0.47000000000000003","0.59","0.37","0.22","0.41000000000000003","""1428430511""","337","337","337","0","337"
"1","64","100","0.22","0.47000000000000003","0.41000000000000003","0.8200000000000001","0.86","0.63","0.11","0.73","0.84","0.16","0.23","0.66","0.55","0.45","0.26","0.32","0.39","0.96","0.04","0.44","0.41000000000000003","0.34","0.35000000000000003","0.05","0.45","0.52","0.85","0.38","0.63","0.37","0.34","0.98","0.45","0.3","0.22","""1441989432""","340","340","340","0","340"
"1","65","100","0.23","0.22","0.09","0.25","0.72","0.32","0.28","0.15","0.45","0.9400000000000001","0.29","0.43","0.22","0.04","0.62","0.8200000000000001","0.19","0.15","0.19","0.15","0.97","0.9400000000000001","0.19","0.7000000000000001","0.79","0.6","0.67","0.71","0.98","0.43","0.6900000000000001","0.15","0.67","0.3","0.55","""-1105866014""","340","340","340","0","340"
"1","66","100","0.66","0.04","0.42","0.33","0.85","0.71","0","0.17","0.65","0.49","0.43","0.4","0.43","0.71","0.19","0.53","0.31","0.09","0.87","0.93","0.47000000000000003","0.11","0.6","0.04","0.43","0.72","0.97","0.31","0.56","0.76","0.26","0.19","0.06","0.73","0.53","""1704536865""","340","340","340","0","340"
"1","67","100","0.87","0.3","0.25","0.4","0.75","0.41000000000000003","0.48","0.91","0.9500000000000001","0.24","0.5","0.97","0.25","0.5700000000000001","0.85","0.3","0.76","0.64","0.9400000000000001","0.55","0.75","0.9400000000000001","0.07","0.12","0.48","0.65","0.65","0.3","0.45","0.79","0.9400000000000001","0.71","0.26","0.56","0.36","""1251455141""","340","340","340","0","340"
"1","68","100","0.33","0.63","0.15","0.6900000000000001","0.37","0.78","0.98","0","0.04","0.89","0.37","0.86","0.11","0.75","0.71","0.9","0.76","0.35000000000000003","0.9","0.28","0.11","0.64","0.81","0.67","0.85","0.32","0.72","0.9","0.11","0.1","0.29","0.33","0.38","0.37","0.38","""1708910248""","340","340","340","0","340"
"1","69","100","0.05","0.55","0.54","0.85","0.45","0.56","0.15","0.26","0.91","0.26","0.41000000000000003","0.55","0.29","0.36","0.9500000000000001","0.18","0.22","0.18","0.71","0.91","0.64","0.49","0.67","0.44","0.22","0.53","0.14","0.56","0.24","0.61","0.47000000000000003","0.54","0.27","0.51","0.03","""311294495""","340","340","340","0","340"
"1","70","100","0.53","0.75","0.9500000000000001","0.81","0.73","0.03","0.42","0.7000000000000001","0.67","0.97","0.67","0.97","0.49","0.09","0.55","0.37","0.87","0.5","0.49","0.8","0.2","0.87","0.15","0.71","0.15","0.15","0.63","0.99","0.08","0.9400000000000001","0.98","0.15","0.17","0.37","0.96","""978884907""","340","340","340","0","340"
"1","71","100","0.42","0.37","0.7000000000000001","0.22","0.34","0.34","0.46","0.8200000000000001","0.39","0.07","0.35000000000000003","0.99","0.3","0.71","0.88","0.12","0.41000000000000003","0.56","0.97","0.42","0.71","0.25","0.32","0.03","0.71","0.47000000000000003","0.85","0.45","0.49","0.96","0.87","0.19","0.19","0.29","0.25","""621457114""","340","340","340","0","340"
"1","72","100","0.39","0.79","0.66","0.78","0.74","0.5","0.68","0.89","0","0","0.96","0.37","0.34","0.06","0.5","0.02","0.45","0.19","0.77","0.1","0.52","0.79","0.71","0.68","0.75","0.16","0.46","0.75","0.53","0.2","0.4","0.6","0.6","0.9","0.86","""-1678382401""","349","349","349","0","349"
"1","73","100","0.26","0.87","0.49","0","0.21","0.35000000000000003","0.45","0.73","0.71","0.85","1","0.48","0.6","0.9500000000000001","0.8200000000000001","0.84","0.28","0.86","0.07","0.34","0.33","0.07","0.54","0.37","0.88","0.78","0.8200000000000001","0.55","0.6","0.26","0.6900000000000001","0.23","0.72","0.6","0.67","""-658917126""","340","340","340","0","340"
