"n",40,0
373,5,0.01,0.03,0.3,0.67,0.63,0.81,0.63
433,10,0.38,0.9400000000000001,0,0,0.6900000000000001,0.03,0.9500000000000001
493,10,0.62,0.86,0.07,0.64,0.52,0.56,0.09
553,10,0.15,0.32,0,0.64,0.86,0.15,0.14
613,20,0.37,0.79,0.37,0.79,0.81,0.04,0.77
738,"end"
