"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","23","50","0.48","0.64","0.62","0.9500000000000001","0.66","0.3","0.93","0.9400000000000001","0.92","0.53","0.11","0.87","0.18","0.39","0.56","0.8","0.93","0.5700000000000001","0.79","0.35000000000000003","0.26","0.26","0.9400000000000001","0.34","0.67","0.02","0.22","0.71","0.49","0.18","0.59","0.47000000000000003","0.03","0.11","0.56","""1252684819""","410","410","410","0","410"
"1","24","50","0.97","0.46","0.48","0.21","0.87","0.01","0.04","0.56","0.14","0.1","0.8300000000000001","0.22","0.84","0.41000000000000003","0.41000000000000003","0.78","0.64","0.8","0.86","0.58","0.47000000000000003","0.03","0.88","0.99","0.44","0.28","0.72","0.67","0.38","0.65","0.19","0.33","0.63","0.22","0.49","""1853050045""","410","410","410","0","410"
"1","25","50","0.11","0.86","0.23","0.07","0.78","0.8300000000000001","0.43","0.52","0.86","0.41000000000000003","0.11","1","0.9","1","0.22","0.48","0.29","0.56","0.98","0.66","0.29","0.77","0.63","0.6","0.67","0.28","0.79","0.6","0.6","0","0.97","0.72","0.3","0.98","0.8300000000000001","""887705134""","410","410","410","0","410"
"1","26","50","0.16","0.79","0.8300000000000001","0.43","0.67","0.7000000000000001","0.51","0.85","0.93","0.67","0.21","0.59","0.96","0.71","1","0.58","0.64","0.64","0.48","0.51","0.14","0.84","0.97","0.39","0.77","0.8","0.45","0.19","0.22","0.46","0.36","0.92","0.07","0.54","0.11","""501191845""","410","410","410","0","410"
"1","27","50","0.48","0.07","0.56","0.77","0.79","0.81","0.48","0.36","0.03","0.55","0.91","0.55","0.52","0.07","0.55","0.97","0.88","0.45","0.2","0.8300000000000001","0.65","0.91","0.56","0.04","0.22","0.3","0.79","0.11","0.79","0.22","0.68","0.75","0.2","0.99","0.88","""1802476191""","410","410","410","0","410"
"1","28","50","0.66","0.04","0.27","0.11","0.37","0.29","0.12","0.78","0.27","0.29","0.07","0.6900000000000001","0.31","0.76","0.08","0.18","0.11","0.89","0.1","0.67","0.05","0.71","0.6900000000000001","0.93","0.68","0.8200000000000001","0.48","0.32","0.35000000000000003","0.31","0.76","0.3","0.47000000000000003","0.37","0.11","""-9764520""","408","408","408","0","408"
"1","29","50","0.89","0.52","0.72","0.15","0.51","0.4","0.01","0.34","0.41000000000000003","0.52","0.87","0.68","0.68","0.9","0.01","0.07","0.49","0.67","0.93","0.12","0.56","0.16","0.04","0.11","0.47000000000000003","0.52","0.65","0.9400000000000001","0.73","0.61","0.11","0.88","0.04","0.91","0.3","""-1974506477""","410","410","410","0","410"
"1","30","50","0.96","0.63","0.99","0.6900000000000001","0.9","0.31","0.42","0.66","0.67","0.99","0.81","0.12","0.5700000000000001","0.47000000000000003","0.41000000000000003","0.88","0.43","0.8300000000000001","0.78","0.64","0.51","0.49","0.02","0.58","0.91","0.98","0.56","0.37","0.21","0.13","0.52","0.81","0.93","0.1","0.98","""953813599""","410","410","410","0","410"
"1","31","50","0.08","0.63","0.08","0.8300000000000001","0.9400000000000001","0.19","0.15","0.66","0.66","0.9","0.61","0.8300000000000001","0.84","0.62","0.06","0.25","0.37","0.26","0.77","0.71","0.33","0.18","0.65","0.8200000000000001","0.75","0.08","0.8200000000000001","0.54","0.64","0.62","0.48","0.02","0.51","0.6","0.3","""57469848""","410","410","410","0","410"
"1","32","50","0.97","0.89","0.07","0.56","0.3","0.8300000000000001","0.22","0.08","0.88","0.11","0.9400000000000001","0.3","0.28","0.86","0.09","0.03","0.64","0.64","0.68","0.56","0.71","0.24","0.59","0.01","0.79","0.8","0.56","0.14","0.8","0.34","0.74","0.5","0.88","0.01","0.92","""-604600104""","428","428","428","0","428"
"1","33","50","0.9400000000000001","0.07","0.48","0.37","0.48","0.14","0.71","0.7000000000000001","0.26","0.31","0.29","0.61","0.37","0.38","0.47000000000000003","0.01","0.11","0.33","0.14","0.5","0.79","0.88","0.21","0.56","0.37","0.8200000000000001","0.79","0.01","0.72","0.63","0.22","0.52","0.2","0.59","0.98","""634018040""","410","410","410","0","410"
"1","34","50","0.12","0.73","0.52","0.49","0.04","0.44","0.32","0.84","0.26","0.29","0.54","0.68","0.91","0.75","0.18","0.36","0.88","0.49","0.56","0.79","0.9400000000000001","0.15","0.45","0.22","0.18","0.21","0.46","0.79","0.56","0.5700000000000001","0.34","0.85","0.33","0.9","0.29","""-2099109575""","410","410","410","0","410"
"1","35","50","0.8300000000000001","0.6","0.88","0.06","0.96","0.86","0.92","0.85","0.74","0.91","0.33","0.56","0.76","0.74","0.79","0.08","0.84","0.4","0.06","0.34","0.07","0.36","0.16","0.76","0.76","0.56","0.25","0.19","0.15","0.88","0.81","0.41000000000000003","0.3","0.39","0.68","""-479265328""","410","410","410","0","410"
"1","36","50","0.36","0.17","0.6900000000000001","0.97","0.14","0.5","0.22","0.9","0.73","0.48","0.75","0.63","0.17","0.8200000000000001","0.78","0.75","0.46","0.16","0.16","0.76","0.34","0.05","0.64","0.91","0.84","0.4","0.71","0.58","0.85","0.02","0.09","0.86","0.03","0.26","0.43","""751554597""","410","410","410","0","410"
"1","37","50","0.66","0.39","0.27","0.24","0.6","0.21","1","0.74","0.31","0.53","0.52","0.23","0.16","0.81","0.05","0.42","0.62","0.81","0.65","0.78","0.87","0.85","0.91","0.76","0.8300000000000001","0.05","0.39","0.06","0.54","0.51","0.02","0.63","0.08","0.84","0.36","""-453207876""","410","410","410","0","410"
"1","38","50","0.12","0.7000000000000001","0.31","0.4","0.16","0.55","0.8","0.02","0.86","0.97","0.42","0.42","0.9400000000000001","0.79","0.47000000000000003","0.67","0.22","0.63","0.6","0.97","0.56","0.97","0.64","0.97","0.6","0.02","0.14","0.8","0.22","0.34","0.77","0.78","0.05","0.01","0.45","""403935613""","428","428","428","0","428"
"1","39","50","0.5","0.88","0.75","0.65","0.86","0","0.79","0.04","0.8","0.6","0.27","0.97","0.45","0.9400000000000001","0.51","0.6900000000000001","0.37","0.61","0.6","0.25","0.81","0.97","0","0.25","0.84","0.1","0.6","0.33","0.68","1","0.6","0.04","0.47000000000000003","0.87","0.03","""652406607""","410","410","410","0","410"
"1","40","50","0.04","0.86","0.24","0.03","0.14","0.79","0.62","0.38","0.79","0.97","0.17","0.02","0.72","0.75","0.9400000000000001","0.28","0.18","0.86","0.46","0.53","0.25","0.9","0.53","0.67","0.41000000000000003","0.6","0.67","0.47000000000000003","0.49","0.07","0.06","0","0.24","0.56","0.78","""1802510928""","410","410","410","0","410"
"1","41","50","0.04","0.63","0.19","0.18","0.85","0.15","0","0.49","0.92","0.87","0.9500000000000001","0.11","0.64","1","0.29","0.91","0.84","0.15","0.32","0.9400000000000001","0.75","0.99","0.92","0.31","0.24","0.52","0.17","0.2","0.71","0.34","0.03","0.34","0.8200000000000001","0.62","0.04","""-1549296688""","410","410","410","0","410"
"1","42","50","0.18","0.14","0.38","0.43","0.89","0.91","0.08","0.86","0.6900000000000001","0.43","0.84","0.15","0.9","0.75","0.34","0.45","1","0.86","0.85","0.38","0.53","0.15","0.74","0.67","0.9400000000000001","0.97","0.21","0.43","0.87","0.68","0.9400000000000001","0.15","0.86","0.34","0.87","""1060458517""","410","410","410","0","410"
"1","43","50","0.45","0.26","0.8200000000000001","0.1","0.32","0.5700000000000001","0.34","0.41000000000000003","0.32","0.79","0.74","0.15","0.21","0.36","1","0.72","0.9400000000000001","0.79","0.04","0.16","0.48","0.25","0.91","0.26","0.62","0.22","0.55","0.64","0.38","0.39","0.92","0.87","0.78","0.07","0.19","""1193751217""","409","409","409","0","409"
"1","44","50","0.07","0.6","0.53","0.3","0.51","0.58","0.21","0.34","0.51","0.45","0.75","0.31","0.52","0.5","0.24","0.22","0.38","0.8","0.58","0.36","0.26","0.74","0.12","0.55","0.41000000000000003","0.53","0.31","0.86","0.19","0.34","0.01","0.81","0.37","0.46","0.78","""320671235""","410","410","410","0","410"
"1","45","50","0.5","0.52","0.45","0.42","0.68","0.92","0.06","0.52","0.34","0.86","0.78","0.17","0.07","0.64","0.15","0.55","0.28","0.56","0.32","0.75","0.23","0.11","0.68","0.19","0.72","0.34","0.43","0.16","0.11","0.56","0.11","0.64","0.8","0.8200000000000001","0.41000000000000003","""-1872268349""","410","410","410","0","410"
"1","46","50","0.26","0.93","0.48","0.62","0.15","0.75","0.37","0.07","0.79","0.17","0.84","0.87","0.87","0.59","0.28","0.41000000000000003","0.06","0.25","0.07","0.02","0.8300000000000001","0.04","0.8","0.18","0.98","0.26","0.9","0.9500000000000001","0.18","0.41000000000000003","0.36","0.72","0.11","0.19","0.27","""-1831982559""","410","410","410","0","410"
"1","47","50","0.6","0.44","0.49","0.71","0.18","0.81","0.52","0.41000000000000003","0.78","0.27","0.54","0.42","0.2","0","0.58","0.45","0.58","0.65","0.9400000000000001","0.91","0.07","0.18","0.68","0.89","0.17","0.2","0.85","0.16","0.71","0.49","0.62","0.51","0.9400000000000001","0.46","0.04","""-983239473""","410","410","410","0","410"
"1","48","50","0.04","0.68","0.45","0.79","0.25","0.97","0.15","0.88","0.61","0","0.66","0.9500000000000001","0.15","0.34","0.9500000000000001","0.46","0.79","0.96","0.45","0","0.74","0.55","0.5","0.21","0.92","0.71","0.47000000000000003","0.43","0.26","0.77","0.17","0.31","0.1","0.59","0.9400000000000001","""1528459987""","421","421","421","0","421"
"1","49","50","0.19","0.1","0.9400000000000001","0.41000000000000003","0.3","0.41000000000000003","0.9400000000000001","0","0.71","0.53","0.78","0.9","1","0.63","0.51","0.53","0.6","0.58","0.66","0.8300000000000001","0.25","0.98","0.31","0","0.56","0.45","0.45","0.63","0.8","0.92","0.21","0.79","0.77","0","0","""-1484199816""","416","416","416","0","416"
"1","50","50","0.56","0.45","0.19","0.66","0.11","0.59","0.26","0.5","0.04","0.32","0.27","0.23","0.75","0.11","0.47000000000000003","0.26","0.24","0.5","0.6","0.13","0.92","0.91","0.97","0.01","0.89","0","0.56","0.78","0.52","0.8","0.79","0.36","0.9500000000000001","0.58","0.9","""1194248258""","409","409","409","0","409"
"1","51","100","0.56","0.45","0.19","0.66","0.11","0.59","0.22","0.5","0.04","0.32","0.27","0.22","0.75","0.11","0.47000000000000003","0.26","0.24","0.5","0.6","0.13","0.92","0.91","0.96","0.06","0.67","0.84","0.49","0.39","0.41000000000000003","0.52","0.93","0.96","0.71","0.41000000000000003","0.91","""1542148371""","410","410","410","0","410"
"1","52","100","0.23","0.15","0.04","0.64","0.7000000000000001","0.8200000000000001","0.97","0.15","0.84","0.65","0.54","0.47000000000000003","0.13","0.15","0.07","0.1","0.6","0.19","0.84","0.4","0.56","0.45","0.31","0.01","0.89","0","0.56","0.78","0.52","0.8","0.79","0.27","0.9500000000000001","0.58","0.66","""-2099145476""","409","409","409","0","409"
"1","53","100","0.07","0.67","0.53","0.3","0.51","0.58","0.21","0.34","0.51","0.45","0.75","0.31","0.52","0.5","0.24","0.22","0.38","0.8","0.58","0.36","0.26","0.6","0.12","0.55","0.46","0.53","0.31","0.86","0.19","0.34","0.01","0.81","0.37","0.46","0.81","""584625877""","410","410","410","0","410"
"1","54","100","0.26","0.75","0.19","0.48","0.48","0.56","0.89","0.44","0.93","0.64","0.5700000000000001","0.52","0.49","0.84","0.81","0.21","0.58","0.26","0.16","0.5","0.12","0.56","0.78","0.52","0.37","0.34","0.78","0.15","0.86","0.8300000000000001","0.26","0.04","0.2","0.21","0.18","""1851003174""","410","410","410","0","410"
"1","55","100","0.18","0.19","0.04","0.75","0.66","0.8200000000000001","0.97","0.15","0.75","0.7000000000000001","0.54","0.47000000000000003","0.13","0.15","0.06","0.1","0.6","0.19","0.26","0.4","0.56","0.45","0.31","0.06","0.67","0.75","0.49","0.39","0.15","0.52","0.98","0.9500000000000001","0","0.41000000000000003","0.88","""1656220395""","428","428","428","0","428"
"1","56","100","0.71","0.04","0.24","0.11","0.37","0.29","0.12","0.49","0.28","0.29","0.07","0.6900000000000001","0.3","0.76","0.08","0.18","0.11","0.89","0.1","0.67","0.05","0.71","0.6900000000000001","0.93","0.68","0.8200000000000001","0.49","0.32","0.35000000000000003","0.16","0.67","0.3","0.47000000000000003","0.37","0.11","""-1242045891""","408","408","408","0","408"
"1","57","100","0.75","0.3","0.91","0.56","0.3","0.37","0.89","0.53","0.97","0.22","0.25","0.05","0.92","0.7000000000000001","0.44","0.08","0.5","0.8200000000000001","0.35000000000000003","0.34","0.07","0.36","0.16","0.76","0.76","0.56","0.25","0.19","0.15","0.88","0.81","0.46","0.3","0.33","0.68","""1250111878""","410","410","410","0","410"
"1","58","100","0.8","0.03","0.88","0.06","0.96","0.86","0.92","0.86","0.74","0.91","0.33","0.56","0.76","0.74","0.79","0.07","0.84","0.4","0.01","0.02","0.89","0.98","0.7000000000000001","0.44","0.92","0.14","0.6900000000000001","0.35000000000000003","0.52","0.11","0.45","0.44","0.59","0.2","0.1","""1878321517""","400","400","400","0","400"
"1","59","100","0.91","0.37","0.41000000000000003","0.97","0.9400000000000001","0.96","0.22","0.9400000000000001","0.45","0.75","0.73","0.01","0.55","0.15","0.6","0.3","0.74","0.01","0.42","0.66","0.15","0.99","0.8200000000000001","0.87","0.89","0.07","0.64","0.84","0.63","0.19","0.14","0.31","0.53","0.4","0.61","""-1796380947""","410","410","410","0","410"
"1","60","100","0.61","0.89","0.07","0.35000000000000003","0.12","0.8200000000000001","0.09","0.8","0.1","0.41000000000000003","0.15","0.16","0.45","0.21","0.08","0.64","0.11","0.17","0.9500000000000001","0.01","0.97","0.98","0.8","0.22","0.91","0.03","0.41000000000000003","0.07","0.34","0.6","0.14","0.8200000000000001","0.41000000000000003","0.93","0.72","""-1807487132""","410","410","410","0","410"
"1","61","100","0.96","0.63","0.99","0.6900000000000001","0.9","0.31","0.42","0.66","0.67","0.99","0.81","0.13","0.5700000000000001","0.47000000000000003","0.23","0.07","0.84","0.8300000000000001","0.78","0.64","0.51","0.49","0.02","0.53","0.91","0.98","0.8200000000000001","0.54","0.64","0.62","0.48","0.02","0.51","0.6","0.3","""-490313079""","410","410","410","0","410"
"1","62","100","0.08","0.63","0.08","0.8300000000000001","0.9400000000000001","0.19","0.48","0.66","0.66","0.9","0.61","0.8300000000000001","0.84","0.01","0.06","0.26","0.38","0.26","0.5","0.71","0.33","0.18","0.65","0.8200000000000001","0.75","0.08","0.56","0.37","0.21","0.13","0.52","0.81","0.93","0.1","0.98","""-882187739""","410","410","410","0","410"
"1","63","100","0.88","0.12","0.43","0.55","0.21","0","0.11","0.07","0.25","0.78","0.2","0.52","0.08","0.9","0","0.13","0.8200000000000001","0.36","0.01","0.79","0.67","0.6","0.71","0.86","0.33","0.59","0.12","0.63","0.86","0.44","0.98","0.48","0.9","0.05","0.75","""1530319847""","392","392","392","0","392"
"1","64","100","0.79","0.7000000000000001","0.79","0.96","0.01","0.74","0.26","0.9","0.45","0.39","0.47000000000000003","0.76","0.27","0","0.81","0.8","0.13","0.64","0.1","0.3","0","0.27","0.49","0.9","0.19","0.3","0.26","0.37","0.84","0.11","0.7000000000000001","0.44","0.8","0.33","0.41000000000000003","""1084845577""","410","410","410","0","410"
"1","65","100","0.52","0.65","0.8200000000000001","0.87","0.71","0.22","0.31","0.48","0.23","0.56","0.86","0.29","0.51","0.61","0.9400000000000001","0.44","0.58","0.26","0.16","0.5","0.56","0.5700000000000001","0.78","0.52","0.37","0.6","0.9400000000000001","0.12","0.86","0.8300000000000001","0.22","0.97","0.2","0.21","0.18","""-73428359""","410","410","410","0","410"
"1","66","100","0.26","0.75","0.19","0.48","0.48","0.11","0.89","0.35000000000000003","0.9400000000000001","0.64","0.75","0.53","0.49","0.75","0.81","0.19","0.88","0.9400000000000001","0.63","0.9400000000000001","0.04","0.79","0.91","0.6","0.16","0.11","0.21","0.11","0.65","0.75","0.74","0.64","0.88","0.19","0.72","""719823017""","410","410","410","0","410"
"1","67","100","0.6900000000000001","0.99","0.6","0.86","0.75","0.89","0.96","0.71","0.77","0.44","0.6900000000000001","0.19","0.11","0.8200000000000001","0.98","0.9","0.93","0.32","0.76","0.47000000000000003","0.79","0.07","0.67","0.49","0.77","0.63","0.06","0.19","0.15","0.88","0.8","0.86","0.31","0.39","0.68","""262498392""","410","410","410","0","410"
"1","68","100","0.8300000000000001","0.61","0.88","0.25","0.31","0.86","0.92","0.85","0.74","0.91","0.35000000000000003","0.56","0.52","0.74","0.79","0.11","0.84","0.4","0.06","0.34","0.07","0.36","0.16","0.76","0.96","0.26","0.52","0.45","0.8200000000000001","0.8200000000000001","0.23","0.58","0.11","0.54","0.61","""364273151""","410","410","410","0","410"
"1","69","100","0.24","0.12","0.43","0.49","0.18","0","0.08","1","0.25","0.78","0.27","0.52","0.08","0.9","0.63","0.13","0.77","0.36","0.06","0.79","0.71","0.6","0.71","0.86","0.46","0.6","0.12","0.37","0.84","0.11","0.7000000000000001","0.44","0.81","0.33","0.67","""-907688136""","410","410","410","0","410"
"1","70","100","0.88","0.12","0.84","0.49","0.18","0.03","0.08","0.07","0.04","0.78","0.2","0.52","0.07","0.9","0","0.13","0.8200000000000001","0.36","0.06","0.72","0.67","0.6","0.71","0.86","0.46","0.6","0.12","0.37","0.84","0.11","0.7000000000000001","0.44","0.8","0.33","0.67","""555115635""","410","410","410","0","410"
"1","71","100","0.32","0.84","0.22","0.04","0.66","0.36","0.01","0.72","0.98","0.26","0.55","0.84","0.36","0.81","0.88","0.92","0.27","0.43","0.8200000000000001","0.07","0.15","0.55","0.8300000000000001","0.6","0.16","0.11","0.21","0.11","0.65","0.75","0.74","0.45","0.88","0.19","0.72","""1881279575""","410","410","410","0","410"
"1","72","100","0.11","0.9400000000000001","0.8200000000000001","0.11","0.71","0.23","0.31","0.48","0.23","0.56","0.89","0.34","0.48","0.77","0.9400000000000001","0.8300000000000001","0.91","0.9400000000000001","0.63","0.97","0.04","0.79","1","0.26","0.78","0.99","0.41000000000000003","0.49","0.55","0.3","0.26","0.9400000000000001","0.9","0.56","0.75","""1288067470""","410","410","410","0","410"
"1","73","100","0.56","0.45","0.19","0.66","0.11","0.59","0.37","0.5","0.04","0.32","0.26","0.23","0.75","0.11","0.47000000000000003","0.37","0.24","0.5","0.6","0.13","0.92","0.91","0.98","0.01","0.89","0","0.56","0.81","0.43","0.8","0.79","0.48","0.9","0.05","0.75","""-357036984""","430","430","430","0","430"
"1","74","100","0.79","0.7000000000000001","0.79","0.96","0.01","0.77","0.26","0.9","0.45","0.39","0.47000000000000003","0.76","0.27","0.26","0.8","0.8","0.9","0.64","0.13","0.97","0","1","0.49","0.9","0.19","0.3","0.99","0","0.86","0.44","0.31","0.36","0.9500000000000001","0.58","0.9","""1541940073""","410","410","410","0","410"
