"search-number","evaluation","evals-requested-so-far","g1t1*","g2t1*","g3t1*","g4t1*","g5t1*","g6t1*","g7t1*","g1t2*","g2t2*","g3t2*","g4t2*","g5t2*","g6t2*","g7t2*","g1t3*","g2t3*","g3t3*","g4t3*","g5t3*","g6t3*","g7t3*","g1t4*","g2t4*","g3t4*","g4t4*","g5t4*","g6t4*","g7t4*","g1t5*","g2t5*","g3t5*","g4t5*","g5t5*","g6t5*","g7t5*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","52","100","0.65","0.7000000000000001","0.9500000000000001","0.7000000000000001","0.37","0.16","0.8300000000000001","0.02","0.49","0.17","0.9500000000000001","0.89","0.63","0.85","0.15","0.41000000000000003","0.36","0.9400000000000001","0.19","0.26","0.75","0.9400000000000001","0.81","0.6","0.42","0.12","0.86","0.5700000000000001","0.81","0.64","0.47000000000000003","0.45","0.67","0.3","0.47000000000000003","""-1777223191""","408","408","408","0","408"
"1","53","100","0.86","0.39","0.37","0.44","0.61","0.63","0.12","0.19","0.37","0.13","0.54","0.01","0.87","0.67","0.67","0.5700000000000001","0.79","0.81","0.9","0.59","0.7000000000000001","0.68","0.56","0.76","0.77","0.36","0.07","0.97","0.64","0.37","0.72","0.76","0.64","0.79","0.74","""1695145920""","408","408","408","0","408"
"1","54","100","0.05","0.45","0.4","0.8200000000000001","0.96","0.29","0.19","0.41000000000000003","0.33","0.93","0.92","0.41000000000000003","1","0.18","0.41000000000000003","0.72","0.16","0.8200000000000001","0","0.96","0.72","0.72","0.31","0.6","0.34","0.8200000000000001","0.77","0.84","0.15","0.25","0.07","0.15","0.43","0.11","0.8200000000000001","""-931698254""","408","408","408","0","408"
"1","55","100","0.21","0.59","0.03","0.02","0.33","0.33","0.21","0.9","0.9400000000000001","0.22","0.54","0.34","0.64","0.16","0.15","0.04","0.66","0.63","0.97","0.03","0.8200000000000001","0.37","0.25","0.9400000000000001","0.8200000000000001","0.61","0.21","0.61","0.39","0.17","0.47000000000000003","0.58","0.79","0.8200000000000001","0.37","""381137279""","408","408","408","0","408"
"1","56","100","0.19","0.75","0.68","0.46","0.9400000000000001","0.22","0.07","0.22","0.65","0.26","0.74","0.64","0.03","0.64","0.5","0.14","0.26","0.66","0.45","0.11","0.59","0.59","0.67","0.61","0.26","0.25","0.12","0.04","0.07","0.58","0.52","0.33","0.29","0.61","0.29","""1451069492""","408","408","408","0","408"
"1","57","100","0.23","0.07","0.11","0.75","0.9","0.59","0.26","0.37","0","0.45","0.9","0.27","0.52","0.31","0.03","0.19","0.28","0.2","0.9500000000000001","0.65","0.02","0.16","0.71","0.68","0.21","0.39","0.68","0.9","0.08","0.92","0.06","0.19","0.54","0.51","0.6","""-607536872""","408","408","408","0","408"
"1","58","100","0.23","0.07","0.12","0.75","0.85","0.59","0.26","0.37","0","0.45","0.9","0.28","0.52","0","0.03","0.19","0.28","0.2","0.64","0.65","0.02","0.15","0.71","0.71","0.26","0.39","0.6900000000000001","0.85","0.67","0.92","0.05","0.19","0.54","0.51","0.6","""-1439210499""","408","408","408","0","408"
"1","59","100","0.71","0.13","0.41000000000000003","0.3","0.4","0.37","0.87","0.99","0.41000000000000003","0.67","0.39","0.63","0.56","0.38","0.75","0.99","0.39","1","0.04","0.62","0.33","0.04","0.8200000000000001","0.8200000000000001","0.79","0.3","0.6","0.52","0.65","0.98","0.67","0.45","0.03","0.44","0.92","""694900516""","408","408","408","0","408"
"1","60","100","0.62","0.46","0.29","0.6","0.89","0.3","0.89","0.39","0.75","0.24","0.01","0.56","0.5700000000000001","0.51","0.65","1","0.58","0.75","0.26","0.19","0.76","0.51","0.44","0.84","0.52","0.49","0.81","0.09","0.9400000000000001","0.34","0.04","0.54","0","0.02","0.22","""-2022160036""","408","408","408","0","408"
"1","61","100","0.14","0","0.3","0.8200000000000001","0.31","0.9400000000000001","0.33","0.72","0.81","0.12","0.63","0.31","0.02","0.37","0.8200000000000001","0.4","0.18","0.56","0","0","0.53","0.9500000000000001","0.78","0.6900000000000001","0.06","0.67","0.55","0.66","0.15","0.25","0.56","0.15","0.43","0.67","0.8200000000000001","""1939437195""","390","390","390","0","390"
"1","62","100","0.67","0.39","0.35000000000000003","0.44","0.61","0.63","0.12","0.23","0.37","0.13","0.54","0.9400000000000001","0.4","0.08","0.67","0.5700000000000001","0.79","0.81","0.93","0.68","0.7000000000000001","0.68","0.56","0.76","0.8200000000000001","0.36","0.39","0.35000000000000003","0.43","0.53","0.77","0.52","0.6","0.51","0.9400000000000001","""-2138139704""","408","408","408","0","408"
"1","63","100","0.12","0.06","0.84","0.62","0.04","0.89","0.67","0.1","0.43","0.71","0.38","0.49","0.49","0.71","0.6","0.9","0.87","0.97","0.43","0.37","0.86","0.71","0.01","0.86","0.9400000000000001","0.84","0","0","0.34","0.99","0.8200000000000001","0.64","0.31","0.1","0.8","""-668142145""","404","404","404","0","404"
"1","64","100","0.22","0.8300000000000001","0.6","0.6","0.9400000000000001","0.09","0.65","0.63","0.86","0.49","0.19","0.45","0.08","0.11","0.84","0.66","0.45","0.44","0.13","0.6","0.49","0.09","0.08","0","0.76","0.87","0.81","0.09","0.56","0.6","0.31","0.51","0.6","0.34","0.49","""1712027721""","408","408","408","0","408"
"1","65","100","0.52","0.12","1","0.45","0.45","0.27","0.71","0.6","0.72","0.62","0.7000000000000001","0.36","0.91","0.61","0.44","0.31","0.71","0.24","0.64","0","0.7000000000000001","0.5","0.97","0.45","0.24","0.02","0.29","0.44","0.73","0","0.96","0.12","0.89","0.49","0.4","""1621648304""","408","408","408","0","408"
"1","66","100","0.84","0.64","0.36","0.78","0.38","0.8300000000000001","0.64","0.8300000000000001","0.63","0.73","0.45","0.48","0.56","0.9400000000000001","0.9500000000000001","0.71","0.3","0.86","0.79","0.16","0.19","0.35000000000000003","0.8200000000000001","0.51","0.07","0.71","0.74","0.6","0.15","0.17","0.67","0.9400000000000001","0.93","0.35000000000000003","0.04","""-1811672241""","408","408","408","0","408"
"1","67","100","0.56","0.91","0.63","0.47000000000000003","0.86","0.22","0.97","0.9500000000000001","0.75","0.66","0.26","0.6900000000000001","0.61","0.12","0.2","0.9","0.59","0.36","0.3","0.09","0.51","0.6","0.28","0.25","0.44","0.9500000000000001","0.68","0.89","0.02","0.5700000000000001","0.34","0.85","0.39","0.25","0.35000000000000003","""1995764925""","408","408","408","0","408"
"1","68","100","0.34","0.01","0.01","0.15","0.4","0.67","0.56","0.61","0.43","0.36","0.4","0.04","0.63","0.66","0.33","0.06","0.52","0.11","0.8300000000000001","0.02","0.8200000000000001","0","0","0.23","0.22","0.67","0.6","0.8","0.72","0.88","0.67","0.06","0.29","0.45","0.86","""1670033646""","412","412","412","0","412"
"1","69","100","0.93","0.56","0.07","0.67","0.93","0.04","0","0.36","0.8200000000000001","0.11","0.46","0.61","0.34","0.9500000000000001","0.21","0.5700000000000001","0.5","0.1","0.9400000000000001","0.71","0.56","0.31","0.34","0.98","0.22","0.04","0.34","0.22","0.91","0.5","0.98","0.52","0.01","0.15","0.41000000000000003","""1049238449""","408","408","408","0","408"
"1","70","100","0.35000000000000003","0.07","0.93","0.81","0.86","0.85","0.11","0.91","0.12","0.19","0.26","0.28","0.31","0.8200000000000001","0.75","0.19","0.98","0.41000000000000003","0.33","0.42","0.63","0.04","0.34","0.81","0.64","0.3","0.6","0.3","0.9","0.18","0.45","0.91","0.09","0.91","0.8200000000000001","""-1588528023""","408","408","408","0","408"
"1","71","100","0.22","0.03","0.84","0.62","0.04","0.4","0.67","0.53","0.43","0.71","0.38","0.49","0.14","0.71","0.6","0.9","0.67","0.97","0.8300000000000001","0.4","0.19","0.64","0.34","0.63","0.6","0.67","0.34","0.64","0.22","0.05","0.31","0.8","0.13","0.77","0.31","""1341034081""","392","392","392","0","392"
"1","72","100","0.17","0.52","0.68","0.26","0.4","0.98","0.04","0.61","0.46","0.04","0.22","0.4","0.88","0.75","0.33","0.21","0.27","0.37","0.55","0.37","0.99","0.71","0.01","0.79","0.9400000000000001","0.84","0","0","0.35000000000000003","0.99","0.86","0.64","0.16","0.02","0.8","""-170534602""","408","408","408","0","408"
"1","73","100","0.37","0.62","0.3","0.48","0.97","0.36","0.07","0.07","0.05","0.72","0.11","0.51","0.15","0.88","0.78","0.59","0.9","0.03","0.97","1","0.5","0.87","0.18","0.53","0.63","0.75","0.84","0.98","0.75","0.37","0.08","0.86","0.87","0.26","0.8","""884281611""","408","408","408","0","408"
