"n",40,0.5
373,5,0,0.01,0.41000000000000003,0.67,0.67,0.07,0.32
433,10,0.03,0.48,0.35000000000000003,0.52,0.21,0.15,0.21
493,10,0.44,0.97,0.63,0.75,0.09,0.22,0.4
553,10,0.47000000000000003,0.02,0.79,0.62,0.52,0.56,0.31
613,20,0.54,0.67,0.8300000000000001,0.26,0.64,0.35000000000000003,0.59
738,"end"
